ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),Net Profit Margin (%),ROE (%),ROA (%),Financial Leverage,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
PGB,2024,2,1.4220018462,7103040000000.0,420000000.0,33.9110383317,4.8616028621,0.9497416605,180.84285714285716,11893.0928571429,0.17951275312446824,0.0425474499,0.0037783155,11.943468387713637,10.9434683877,0.05163381146199505,1.1893092857142857
PGB,2024,1,1.4594707792,7234080000000.0,420000000.0,30.0333792783,5.2268382241,1.0521125937,221.05238095238096,11801.5380952381,0.24590780510027865,0.0493803167,0.0046085855,11.855555349322909,10.8555553493,0.05371192536243258,1.1801538095238095
PGB,2023,4,1.6114768564,7843920000000.0,420000000.0,27.671466772,5.6064642248,2.0097362002,-11.054761904761905,11589.369047619,-0.013351545650611071,0.0592473693,0.0053577519,11.40113650954744,10.4089485968,0.05698264111095246,1.1589369047619047
PGB,2023,3,1.6528991767,8054100000000.0,300000000.0,21.7661906667,5.4116032902,6.0121555408,151.02666666666667,16242.37,0.16266362219876643,0.0779847402,0.007779144,9.816433808612906,8.8164338086,0.0549595492119274,1.1601692857142858
PGB,2023,2,1.5989650969,7698000000000.0,300000000.0,17.5673208581,4.8747250131,1.981500334,357.87,16047.88,0.31446631146988785,0.0942497693,0.0092855757,9.755883435485975,8.7558834355,0.05641285120942247,1.1462771428571428
PGB,2023,1,1.801464371,8479500000000.0,300000000.0,19.9289753364,5.413022662,2.8183427766,408.25,15690.0133333333,0.360991411071877,0.0937203948,0.0093804877,9.873485767167395,8.8734857672,0.05935495274701275,1.120715238095238
PGB,2022,4,2.1622509449,9912900000000.0,300000000.0,24.555905937,6.5584019912,2.7953907312,316.28,15281.76,0.2838331413870982,0.0921094753,0.0090197102,10.684090190906891,9.6861899415,0.0630231108147133,1.0917688095238096
PGB,2022,3,1.0553387568,4739100000000.0,300000000.0,13.3439391806,3.2570865395,0.9872067866,378.26666666666665,14968.6533333333,0.3406610890467914,0.0819683104,0.008642282,10.31752711666781,9.3175271167,0.0614397287130706,1.0691895238095237
PGB,2022,2,1.1679147317,5111700000000.0,300000000.0,16.0108373921,3.9376532459,5.5923881293,315.49,14589.25,0.3072545537769323,0.0752241273,0.0082476418,9.056204625551919,8.0562046256,0.06449040674926172,1.0420892857142856
PGB,2022,1,1.2444463752,5328300000000.0,300000000.0,17.808905957,4.3473791137,2.9884808626,337.62,14272.21,0.4314246648862083,0.0718407202,0.0078513905,8.827357033937515,7.8273570339,0.06771901478467596,1.0194435714285714
PGB,2021,4,2.2490424187,9402900000000.0,300000000.0,36.3917485874,8.065232756,4.5648114974,152.45666666666668,13936.1533333333,0.18043917372847923,0.0637128542,0.0067396973,9.711327496010334,8.6920699782,0.07057991121109387,0.9957271428571428
PGB,2021,3,2.1096686316,8726100000000.0,300000000.0,30.9038365508,7.8488709395,5.005423062,258.65,13787.4733333333,0.38139966969446737,0.0700628701,0.007680516,8.89536395597743,7.895363956,0.061218371652335624,0.9848195238095238
PGB,2021,2,1.7138624993,6956100000000.0,300000000.0,31.3746273302,5.8576451022,3.0745000902,248.58333333333334,13529.09,1.8054277828886844,0.0559951347,0.0061306695,9.1717403018237,8.1717403018,0.06535645289766964,0.9663635714285714
PGB,2021,1,1.446201094,5778000000000.0,300000000.0,33.1172515776,4.8673319305,2.1627578194,218.62333333333333,13317.65,0.2462945229914193,0.0446577129,0.004993013,9.23138116209191,8.2313811621,0.046166553408446685,0.9512607142857142
PGB,2020,4,1.1188016322,4396800000000.0,300000000.0,25.938662623,3.829336348,1.270145073,215.35333333333332,13099.7306212167,0.25067610300822185,0.0440833008,0.0050056059,9.198598778816605,8.1994296296,0.04740240277679538,0.935782380952381
PGB,2020,3,1.2211540058,4705800000000.0,300000000.0,54.7810295453,3.9172595665,2.6683332283,56.47666666666667,12845.2266666667,0.06824452509173518,0.0224153135,0.0026486256,8.925793965488607,7.9257939655,0.044812495848003724,0.9175161904761905
PGB,2020,2,0.0,0.0,300000000.0,0.0,0.0,0.0,91.11666666666666,0.0,0.1317501783338796,0.0326814432,0.0039580404,8.404009806656537,7.4040098067,0.045304500071732284,0.9162505428345238
PGB,2020,1,0.0,0.0,300000000.0,0.0,0.0,0.0,201.68666666666667,0.0,0.31334997462375835,0.0207715752,0.0025824347,8.211201466909861,7.2112014669,0.04398138515256276,0.9097192857142857
PGB,2019,4,0.0,0.0,300000000.0,0.0,0.0,0.0,-62.94,0.0,-0.07503367812848952,0.0200400381,0.0024277337,8.306859385023914,7.3964437086,0.044732435540895336,0.9063147619047619
PGB,2019,3,0.0,0.0,300000000.0,0.0,0.0,0.0,186.63666666666666,0.0,0.27662717508374257,0.0386835937,0.0049159264,8.104829957508697,7.1048299575,0.04480617746700906,0.9089254761904761
PGB,2019,2,0.0,0.0,300000000.0,0.0,0.0,0.0,-62.60473794,0.0,-0.09048423050708537,0.0335591904,0.004369468,7.540646839558114,6.5406468396,0.045156612328252944,0.8895761031659524
PGB,2019,1,0.0,0.0,300000000.0,0.0,0.0,0.0,229.48333333333332,0.0,0.32054475614014666,0.0423428927,0.0054446776,7.787895025218259,6.7878950252,0.04534138552549117,0.9064671428571428
PGB,2018,4,0.0,0.0,300000000.0,0.0,0.0,0.0,132.74333333333334,0.0,0.16655165347151646,0.0448050123,0.0055091695,8.039767013884413,7.0397670139,0.04762211708285526,0.8865028571428571
