ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
BMI,2024,2,1.0419903463,2825292023400,132642818,8.702113618,0.5700103162,-146.2304497958,532.9651589730248,20441.6481169225,-14.5439510599,0.05748022429895045,0.1220349396,-0.0722992948,0.0456001054,-0.0470213541089089,-182054068150.0,-57830804860,0.0469483568,1.4363771583,0.0652614742,1.4352838451,2.619857356173127,0.6961580985,0.0,55.06375662874187,0.0,0.0,55.06375662874187,0.0,0.0,1.6198573562,0.09637687230988828,2.2485621235307343
BMI,2024,1,1.1813257969,3201542582400,120585408,9.7488718218,0.657463658,89.6881888066,603.0908123477096,22474.7483453056,-16.7828021406,0.059720994229886464,0.1261089387,-0.0678957272,0.0464636106,-0.036298501547651706,-170396324416.0,-44201716770,0.0376647834,1.4250267991,0.1023015542,1.4239808067,2.6947489171086016,0.688962468,0.0,57.21906918514098,0.0,0.0,57.21906918514098,0.0,0.0,1.6947489171,0.09216702370516812,2.2474748345305593
BMI,2023,4,1.0790712555,2851844899200,120585408,8.6684090484,0.6041453371,-6.8928481208,620.714967411314,21916.9956386099,-16.7608841424,0.0624040949324658,0.1299591682,-0.0661483427,0.0468614927,-0.04064622305824848,-157610818876.0,-48752184695,0.0422832981,1.4295474506,0.0672118406,1.4284088042,2.661776165301586,0.6723789162,0.0,62.58756935908739,0.0,0.0,62.58756935908739,0.0,0.0,1.6502230699,0.10747105099621919,2.190515237356082
BMI,2023,3,1.0193833143,2628761894400,120585408,8.1330958025,0.5559860197,-235.6087777731,882.3639222085644,21385.4785487478,-16.1700115275,0.09557634190910459,0.1296633145,-0.0627096748,0.0457432511,-0.04064711318980877,-149574022620.0,-45250335363,0.0458715596,1.3983044988,0.0725985754,1.3969937951,2.7307160908685786,0.6691431619,0.0,67.60736826180147,0.0,0.0,67.60736826180147,0.0,0.0,1.7307160909,0.09679501843786024,2.138547854874779
BMI,2023,2,1.1495558039,2857897277100,120586383,9.508712405,0.6024457577,-67.57963092,617.2173558435699,20616.6589917537,-19.2145541713,0.06488740117093621,0.1232353047,-0.060807364,0.0423080718,-0.039930651572604156,-134561396382.0,-45801786166,0.0421940928,1.393295766,0.0841300231,1.3920016745,2.773738000398517,0.6677701389,0.0,64.3099738008343,0.0,0.0,64.3099738008343,0.0,0.0,1.7737380004,0.1010618356360592,2.061682568889264
BMI,2023,1,1.1252441361,2795411617500,109623985,9.4876796609,0.5976037976,-10.2065802226,670.4078038396433,22661.7488436221,-20.0449574433,0.06894149842830909,0.1232995901,-0.058417466,0.0410669263,-0.03321605989099959,-131825759278.0,-35408867992,0.0392156863,1.3437059577,0.0511510935,1.3425528257,2.9797056083356144,0.6519868901,0.0,67.04433137736137,0.0,0.0,67.04433137736137,0.0,0.0,1.9797056083,0.11669655128020076,2.06017565185582
BMI,2022,4,1.0871129103,2630975640000,109623985,9.0452130848,0.5833138484,-31.3193506366,628.4835570336181,22076.8236423626,-19.7529009525,0.05751784446386517,0.0,0.0,0.0,-0.029430817866968568,0.0,-35253255945,0.0625,0.0,0.0,0.0,2.8588004608378528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10657250742806394,2.008412778074276
BMI,2022,3,1.1132669966,2630975640000,109623985,7.6786551618,0.6017047682,8.2094305464,763.8656689318492,21558.1707463198,-19.3650707052,0.07521600606456218,0.1217275344,-0.0598852206,0.0391456027,-0.031176287112172147,-123130910838.0,-34708568351,0.0625,1.3048304559,0.0733883458,1.3036431447,3.044129102580346,0.5994632067,0.0,64.60943856471833,0.0,0.0,64.60943856471833,0.0,0.0,2.0441291026,0.11070477144729303,1.9598495586812628
BMI,2022,2,1.0368725626,2373359275250,109623985,9.344887209,0.5872277754,5.2950524618,624.939109958464,20880.0973045999,-20.6119635763,0.06390980790210012,0.1092657525,-0.0566605452,0.0348861262,-0.03708570614109994,-110970891481.0,-39754137034,0.0692840647,1.3026487949,0.0400425156,1.3015975812,3.1359087866997886,0.5551626238,0.0,71.12927449002206,0.0,0.0,71.12927449002206,0.0,0.0,2.1359087867,0.11593596309328714,1.8982060198510917
BMI,2022,1,1.3069140084,3135245971000,109623985,12.4612881241,0.8032738744,5.3006809288,649.3019824083206,21883.6127056319,-27.9600038174,0.07964413463197498,0.1088920741,-0.053943472,0.0359833045,-0.030280709573415342,-105633175218.0,-27062291278,0.0524475524,1.2834922451,0.0510073728,1.2823825046,3.111155576999797,0.5582135003,0.0,71.61664398001584,0.0,0.0,71.61664398001584,0.0,0.0,2.111155577,0.11194655783726744,1.9894354306849467
BMI,2021,4,1.9433578248,4538432979000,109623985,17.7920811007,1.2042488767,8.3872147034,566.5364404331771,21303.3335763884,-37.6923759171,0.05750224384818536,0.1099956287,-0.0569003533,0.0366003223,-0.03703611953358057,-113568347998.0,-40001301312,0.0289855072,1.2881016983,0.0637962912,1.2869886723,3.1485735604911955,0.5407486027,0.0,92.53021033737204,0.0,0.0,92.53021033737204,0.0,0.0,2.163205647,0.11693712536464552,1.933416155351898
BMI,2021,3,1.9248013026,4384959400000,109623985,19.6172058896,1.2155255118,11.7580934964,475.9973702835196,20781.3658195239,-40.0952366588,0.06594574255950084,0.0977548068,-0.0532675323,0.0336504225,-0.028910525959024495,-102934603458.0,-22875962111,0.03,1.2697347588,0.0807064814,1.2683155353,3.1333428342560987,0.5430797261,0.0,90.89636124611313,0.0,0.0,90.89636124611313,0.0,0.0,2.1333428343,0.12074313929470677,1.8892303576888838
BMI,2021,2,1.9839426591,4406884197000,109623985,19.8219602966,1.2211642606,23.3178497718,603.2720579898642,20262.6823998234,-34.5506001813,0.07077838408267764,0.0977241105,-0.05940753,0.0346486469,-0.042241531695930624,-121324279674.0,-39469153307,0.0298507463,1.3390389716,0.0945221391,1.3374884957,2.6978755478523375,0.562417457,0.0,101.89753775998848,0.0,0.0,101.89753775998848,0.0,0.0,1.7096319381,0.12482370638434721,1.8523089799264933
BMI,2021,1,1.4549921811,3434911791200,91354037,15.4211241225,0.9613692059,18.2563319741,767.7982407279932,25842.0632696615,-30.8363473676,0.08698590250409964,0.0982931296,-0.0507799167,0.034878129,-0.03730343883062487,-103246233400.0,-30079793610,0.0319148936,1.2859720863,0.0914203277,1.2845502843,2.8386415978551804,0.5594728321,0.0,114.15019318554928,0.0,0.0,114.15019318554928,0.0,0.0,1.8386415979,0.1195161798658053,1.9577632511663434
BMI,2020,4,1.1465494636,2640131669300,91354037,13.5237110245,0.6963149975,8.8539667401,383.9010714107796,25206.0647333954,-22.8937168273,0.04008192612164665,0.0849200213,-0.0530535382,0.0317681348,-0.03305876390318626,-102238742857.0,-28925781129,0.0,1.281556336,0.0823284172,1.2803276101,2.9486202454388155,0.6169952859,0.0,107.41184261492369,0.0,0.0,107.41184261492369,0.0,0.0,1.8451907236,0.16712364973559313,1.8856966604309204
BMI,2020,3,1.0645225297,2388908067550,91354037,11.7990277058,0.6433851295,10.4243447062,736.1703122764022,24565.003811293,-19.3958432181,0.07876771829699701,0.0899295321,-0.0555570959,0.0338655365,-0.041104296319312575,-107724175871.0,-35094979735,0.0382409178,1.2946010612,0.1268749906,1.2931907483,2.781055029523598,0.6210594272,0.0,111.71786500046157,0.0,0.0,111.71786500046157,0.0,0.0,1.7810550295,0.16806087372687536,1.8610147813921234
BMI,2020,2,1.1076610624,2420881980500,91354037,13.3497521948,0.6553165963,9.7521381213,550.3443495222876,23924.2859577952,-20.5806236445,0.05973217966672401,0.0806126301,-0.0554182557,0.0313212047,-0.03062813208284103,-104282632141.0,-25779494924,0.0377358491,1.3134044909,0.1293092206,1.311848256,2.698521296070495,0.6380584892,0.0,111.3232034717642,0.0,0.0,111.3232034717642,0.0,0.0,1.6985212961,0.173937079299519,1.8124747768710125
BMI,2020,1,0.8315376944,1913867075150,91354037,10.8221630717,0.5259498049,7.8912788953,447.7713844435797,25194.2878128856,-16.9920337468,0.045731557918183785,0.0784947383,-0.049918788,0.0313659217,-0.034679039885992566,-98699285528.0,-31019525370,0.0477326969,1.3570764534,0.1367786885,1.3557326181,2.603379997338921,0.6453983121,0.0,112.13138004124272,0.0,0.0,112.13138004124272,0.0,0.0,1.6033799973,0.16643512802018387,1.9086885712133594
BMI,2019,4,0.8255205155,1872757758500,91354037,10.3273837781,0.5460256085,11.1123243812,481.99828505663083,24832.8171305227,-15.8868680174,0.04650139065082865,0.0804073093,-0.0534462323,0.0325004479,-0.034620467236159885,-102221805789.0,-32782360424,0.0,1.3767626972,0.1458250538,1.3755499229,2.5429658795276806,0.61470486,0.0,112.8028577052203,0.0,0.0,112.8028577052203,0.0,0.0,1.5040043316,0.16999042598909436,1.8860249745557938
BMI,2019,3,1.0047056419,2247309310200,91354037,15.0111892187,0.6928128439,-67.3340073251,504.9415719198047,24484.7833783197,-17.7415588733,0.05450015031850234,0.0667141147,-0.0554638014,0.0271880943,-0.03726368379484083,-112647141271.0,-31539656379,0.0609756098,1.4009710714,0.142894333,1.3990864092,2.4526052178013793,0.5890849571,0.0,130.8229457909917,0.0,0.0,130.8229457909917,0.0,0.0,1.4526052178,0.17348231857193266,1.8549373790566765
BMI,2019,2,1.10907805,2439152787900,91354037,17.5030213183,0.0,-9.8084823012,501.1309783496486,24074.0496136586,-19.4431713427,0.05941726586184739,0.0620111251,-0.0547090414,0.0251690384,-0.025375495866150597,-110568710727.0,-19551535387,0.0561797753,1.4385653754,0.1659429825,1.4369566993,2.406024260155436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4060242602,0.17081735487380442,1.8238206891052688
BMI,2019,1,1.0476783424,2393475769400,91354037,15.4691498838,0.0,-18.6408504219,511.9712025534241,25007.6754852005,-18.324611511,0.06922578453483351,0.0686752901,-0.0530603433,0.0275577104,-0.052883778535567236,-111554551270.0,-35729576521,0.0572519084,1.4016088206,0.1677965489,1.4003104109,2.4965612833654562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4965612834,0.16602666011902195,1.8945510484643382
BMI,2018,4,1.1117764926,2507668315650,91354037,14.2607002833,0.0,-10.8150808957,120.73381882401102,24690.2144290569,-22.1033079774,0.014247692725958574,0.080234051,-0.0512678608,0.0320162675,-0.04810550564862302,-99373999295.0,-37239764441,0.0,1.4216931769,0.1194027319,1.4204163877,2.4582526560341966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.458252656,0.16947072354648224,1.8705005853527485
BMI,2018,3,0.8121301906,1827080740000,91354037,10.1784692035,0.0,-8.3513915709,391.6149351889069,24626.5934089919,-16.6895388212,0.05046389055946018,0.0816131382,-0.0466692907,0.0317299754,-0.039211815853004824,-90829743827.0,-27798618590,0.0,1.4139434796,0.1608774518,1.4125810569,2.4925170249349775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4978979442,0.1725093113055131,1.865680734329812
BMI,2018,2,0.8550911798,1900163969600,91354037,9.6463672346,0.0,-150.4483806606,669.373648205607,24324.8912991333,-17.7186879466,0.07838001257217901,0.0,0.0,0.0,-0.02621361489437685,0.0,-20451159749,0.0,0.0,0.0,0.0,2.5212585973929564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1756970093682347,1.842824149802603
BMI,2018,1,0.8273124248,1817945336300,91354037,9.8013017554,0.0,78.7866406212,743.148024547618,24053.7908106017,-16.2762986834,0.08913075035604714,0.0853501812,-0.049560741,0.0338818878,-0.039580289017631054,-91593107030.0,-30147719788,0.0,1.41088718,0.1539057999,1.4095286152,2.590581719326484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5905817193,0.18120989553743366,1.8222859228083386
BMI,2017,4,1.2832939731,2731485706300,91354037,16.6616379855,0.0,-16.8682562372,160.79542410369888,23299.4158998301,-25.3604508556,0.019208159901509425,0.0762565935,-0.055339329,0.0302140854,-0.03477796191552981,-100090359071.0,-26596212517,0.0,1.2809647782,0.1201655284,1.2796748694,2.6902761689238353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6902761689,0.18934562829783552,1.7651353975026565
