ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),Biên EBIT (%),EBIT (Bn. VND),Dividend yield (%),Interest Coverage,Financial Leverage,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
HHR,2019,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10966124479929097,0.0038174381685280034,-0.0009567983420323389,-30649091,0.0,14.122397588845878,5.600032576638041,0.40935215155196875,1.1117987872463768
HHR,2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10334428524783444,0.06440241765871925,0.04822196009879368,402906839,0.0,-23.73462343264456,6.424344467390698,0.43631378013027355,1.1029376368115942
HHR,2018,2,0.3955667812,5671019693.0,1380000.0,3.4283112479,0.0354290877,1.4652474234,168.26992318840578,10388.7251289855,1.5430138564,0.09105689381010038,0.00732296609642137,0.0032713458679256516,103734931,0.2165748078,-15.236720646030923,6.651545934065347,0.40771238109177377,1.0568985516666667
HHR,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1223701460669321,0.021919804930910877,0.0,0,0.0,0.0,6.290532898637296,0.3405304583125932,1.040071559347826
HHR,2017,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07334171559309152,0.0028707821337452906,0.0010445020964557608,32908420,0.0,0.0,5.215602408794658,0.3748186014733873,1.0700769907971015
HHR,2017,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10151722776663293,0.013751136543800042,0.008308070535515051,276828405,0.0,-692.0710125,4.93587798997259,0.40206652546591676,1.0635228032608697
HHR,2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034018912184708386,0.023563639450341914,0.016547166280814075,91364939,0.0,-38.068724583333335,6.024926410480269,0.30361802633273,1.0303203645652175
