ticker,yearReport,lengthReport,Gross Profit Margin (%),Net Profit Margin (%),Biên EBIT (%),EBIT (Bn. VND),Interest Coverage,Financial Leverage,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
ISG,2017,1,-0.22524297669480772,-0.42865911868419504,-0.26474176836308005,-17413369901,1.4996060937628835,-2.4219527879288147,-2.0523189207012775,-3.628817585375
