ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
VQC,2019,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23638713543453374,0.07850820184139151,0.0,0.0,0.0,0.07697414901218005,0.0,2649126749,0.0,0.0,0.0,0.0,0.0,1.3026001778775351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164345907064525,2.3236893468682456
VQC,2018,4,0.6686010358,58313196000.0,3599580.0,7.0356754586,0.4414944296,7.3988485756,850.2527817134221,24229.6962340051,3.1060350146,0.3240678541910131,0.07321583251588623,0.096400861,0.0723275715,0.0756126781,0.053058208463256346,13808917053.0,2217928126,0.0925925926,4.5121095141,0.5114415753,4.5000751611,0.0,1.2890079926714777,1.2049671022,7.2235015284,59.22891827314929,0.6591819813,7.7826222649,67.6707225193493,553.7165916892,0.2890079927,0.20488238533073266,2.422969623400508
VQC,2018,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21395844380471365,0.04612734454523722,0.0,0.0,0.0,0.0030644875254537195,0.0,87900511,0.0,0.0,0.0,0.0,0.0,1.3287965243075932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14777853728832918,2.3379443452291655
VQC,2018,2,0.325128189,27550197955.0,3599580.0,4.7435704152,0.2691195002,1.8319984196,653.4893857061102,23540.6401510732,0.7595146233,0.2357550771277126,0.06730883839778716,0.0,0.0,0.0,0.06643999061007257,0.0,2321923114,0.1959829838,0.0,0.0,0.0,0.0,1.2628597253886216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16079445688200764,2.30118733613366
VQC,2017,4,0.424797284,35995800000.0,3599580.0,6.1977272261,0.351618951,2.3936034442,580.7881650081398,23540.6401510732,1.6228489873,0.2575791986591422,0.07256250817179839,0.0676556444,0.0451191842,0.0555114769,0.022304892111644697,15968068901.0,642624722,0.1,4.7101475673,0.4332958857,4.704548194,0.0,1.2585336167954757,0.9784597533,4.687027477,66.02773857653001,0.3610040963,5.6922213694,72.08096404223001,1011.0688597219,0.2604396447,0.22035368559411203,2.3576889567671784
VQC,2017,3,0.5870560302,48594330000.0,3599580.0,2.8100767389,0.4853410128,1.9289460587,241.19713160979893,22996.1014026636,2.3302720753,0.22173558849561356,0.037205502674490014,0.2036420795,0.0473662191,0.1715615539,0.016127817744604454,16102587289.0,376350415,0.0740740741,5.2066788306,0.6742567913,5.2046829772,0.0,1.2300753021515392,0.9933245267,4.9550929242,66.57885322452573,0.177483884,3.3949083985,70.15124550702572,2056.5247488666,0.2300753022,0.19579436436181716,2.2996101402663642
VQC,2017,2,0.4438603599,36355758000.0,3599580.0,2.0435803763,0.3626471192,1.3502664808,571.9805177270681,22754.9042710538,1.6054046781,0.2588755605886268,0.07775276297614227,0.2152711891,0.062423696,0.1824610027,0.07092226402417501,17118067206.0,1878018330,0.099009901,5.1864815969,0.5641559303,5.1846315476,0.0,1.2241002477945992,1.0281998803,4.9020972332,65.90077659534676,0.1847539468,2.6449314057,68.73046194784676,1975.6005558476,0.2241002478,0.22512636681979928,2.2754904271053844
VQC,2017,1,0.4649275456,40855233000.0,3599580.0,2.3830230818,0.415833408,1.8098681586,255.77829719022776,24412.4059906989,1.9064457268,0.22777373769380008,0.03877384271431553,0.213663566,0.0582337355,0.1824362646,0.045876462635842816,17326383139.0,1089347902,0.0881057269,8.7364729185,0.8769606646,8.732578227,0.0,1.1313967010875654,1.0454903839,4.7156478473,65.05350413501512,0.1951138006,3.7684345136,69.01705244921511,1870.7031432724,0.1313967011,0.24101257978545382,2.4412405990698915
VQC,2016,4,0.4470822723,38875464000.0,3599580.0,2.2853738987,0.3964944731,1.765563015,3735.1833188872033,24156.6276935087,2.1386687024,0.28780367387952865,0.5061507607819539,0.2168373112,0.0552895063,0.1799706049,0.021724770557869793,16224471128.0,577084030,0.0925925926,5.983514005,0.3246217808,5.9796792038,0.0,1.1672411540945136,1.0373413774,4.0167383642,56.926406243155014,0.2559386082,3.0192463465,60.20159119785501,1426.1232511214,0.1781601313,0.28697750992573207,2.4200960892659698
VQC,2016,3,0.5325964264,39235422000.0,3599580.0,6.59053057,0.3995027111,2.5657965498,379.36408386533986,20465.7775737725,1.6846504556,0.2338710707146537,0.05820157520645329,0.0830296403,0.0,0.0693358069,0.06685389534524927,18602923104.0,1568555971,0.0917431193,4.9306077121,0.5455080431,4.9279566471,0.0,1.2032240067555313,1.1438214117,4.8003965139,55.051155027853035,0.2090242467,4.7564429684,60.016622242953034,1746.2089001476,0.2032240068,0.23326917144892212,2.0465777573772495
