ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
SAC,2018,3,0.6488950511,46162315600.0,3950900.0,2.2766282819,0.3023238185,-6.2388058836,535.3098552228606,18005.993388595,2.5124351544,0.13153619743932354,0.05908002119040318,0.3022393565,0.1679672751,0.2334179424,0.05544400478077934,13656974030.0,1984793031,0.0855871277,3.7044271086,0.6686863282,3.6753688994,1.2495655639275294,1.7577374219,6.3380012473,44.11963575904898,2.2287798922,21.4205074634,67.76892311464898,163.7667323168,0.2495655639,0.3076406440355101,1.7565402291111112
SAC,2018,2,0.5885565989,40625074253.0,3950900.0,1.8138805277,0.2628807439,-7.3400630819,947.5729927358324,17470.6835333721,1.4085130414,0.17630953776641764,0.08577830925545979,0.3535289504,0.2160104823,0.2622822139,0.08137184798553321,16737230408.0,3551447582,0.0972527453,3.5685539094,0.9363057523,3.526803396,1.2488040193639056,1.8097506629,6.0792666859,43.038546926243406,2.3503409921,18.9014374939,64.2903254122434,155.2966149289,0.2488040194,0.339303419620163,1.70431910054321
SAC,2018,1,0.8631102397,56252914200.0,3950900.0,2.6518374912,0.366013764,-19.7872632566,547.3097334784479,16496.1546571667,2.5115196245,0.17554866299041275,0.06808216265283742,0.3590153282,0.2154977387,0.2573273032,0.07030776217770501,15872114675.0,2233053569,0.0702345835,3.4718740501,1.0913131847,3.4140262313,1.2309345171320731,1.8643839584,6.0860869912,45.33967691669379,2.5302090261,17.7928462472,65.66273218999379,144.2568563432,0.2309345171,0.38537039049340727,1.6092508008641975
SAC,2017,4,0.6800492482,42851461400.0,3950900.0,2.0951052323,0.2628180051,7.5422934138,3101.958368726113,15948.8449236883,1.3161416386,0.16768252217597412,0.29540163070155184,0.3638726336,0.2220278502,0.2362022598,0.10074985714930945,20105491622.0,4179877490,0.0921998894,2.1750164237,0.9415435878,2.1399408158,1.4624898924376775,1.8368588691,6.3489096457,51.126956312136954,1.9480446719,18.196809481,71.27181046503695,187.3673664963,0.4624898924,0.4117212180018343,1.5558590471358025
SAC,2017,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17031989617337234,0.11250271109753414,0.0,0.0,0.0,0.13137961298028977,0.0,4945728388,0.0,0.0,0.0,0.0,1.4767610019536104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4840494164021438,1.3875612322469135
SAC,2017,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23905706954090278,0.05981205697196019,0.0,0.0,0.0,0.06276866208825305,0.0,2686331849,0.0,0.0,0.0,0.0,1.431291222252659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4378186927218032,1.2829904760246913
SAC,2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1658363565374947,0.04659228917145427,0.0,0.0,0.0,0.052984636627447276,0.0,2178545869,0.0,0.0,0.0,0.0,1.4044743966840045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44211764517024377,1.3368493152592593
SAC,2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18892712034299225,0.03863286850033379,0.0,0.0,0.0,0.03944092708317433,0.0,1065794353,0.0,0.0,0.0,0.0,1.2681918024863001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3852376077059165,1.0489570770864198
SAC,2014,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18160987495721095,0.05491037911688488,0.0,0.0,0.0,0.049138768097925875,0.0,1458913132,0.0,0.0,0.0,0.0,1.3154267371275696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3834134027695848,1.0913993420246915
SAC,2014,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190351363833243,0.02780321658355877,0.0,0.0,0.0,0.02327868122321531,0.0,625266912,0.0,0.0,0.0,0.0,1.1931773495672213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4157943133245342,1.051145754888889
SAC,2013,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19076903337013318,0.03159998605147518,0.0,0.0,0.0,0.024335107249809376,0.0,665453956,0.0,0.0,0.0,0.0,1.433404391528946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.407743545222226,1.01943937654321
