ticker,yearReport,lengthReport,Gross Profit Margin (%),Net Profit Margin (%),Biên EBIT (%),EBIT (Bn. VND),Financial Leverage,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
DUS,2018,3,0.009018741377257732,-0.04523997597920504,-0.07402796942959593,-2486929055,1.4689470603854606,0.41054493382184826,1.2766745856473647
DUS,2018,2,0.5369295514177743,0.34400082120563286,0.39694094957284365,10622523246,1.5953468209831447,0.43375774229934927,1.232000968455551
DUS,2018,1,0.21556628006011808,0.0810855354208576,0.09263047721832915,2654214516,1.2727926763085036,0.357394091130008,1.3875061238979036
