ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
YBC,2013,4,2.3925479795,31756626000,4811610,-1.5930420057,0.0733890096,26.2185740131,110.51287386134787,2758.5653689721,9.8573624038,0.10551776409856545,0.004474283332828037,-0.8577543682,-0.0530424258,0.05537028433862726,30068163883,6580464690,0.5044565687,0.0061481163,0.2381759938,-1.022989507807932,28.202831913289113,1.1513823771,1.6994999753,34.04065664476918,52.0360877809,56.3131233562,142.38986778186919,7.0143628309,29.495926313200002,27.4276440486,18.50907286544159,0.11441986537288136
YBC,2013,3,1.8549284771,24058050000,4811610,-1.1370051348,0.0564054994,-6.4159117566,-1077.6601484742114,2695.5217203805,11.7682282897,0.10300406494280433,-0.04629445314424773,-0.9438420421,-0.0547216416,0.03340122168565959,24757635431,3741154428,0.5876847171,0.0207702021,0.3267060184,-0.44514506706268514,30.060778315137632,1.1030624337,1.6812872032,37.318934115580625,55.4444104061,57.3628341725,150.12617869418062,6.5831703741,32.0807661634,29.0607783151,19.380963661429497,0.10991355309322035
YBC,2013,2,2.39805448,43304490000,4811610,-2.4292377824,0.1084867689,96.0089763563,-1493.1994943480456,3753.0423410778,10.9638681832,0.12466794889443443,-0.06515786455913854,-0.6187952114,-0.0463671006,0.03950157240111954,27781680278,4355678276,0.6167373181,0.015585439,0.291013567,-0.42858232941202823,21.638563549803287,1.0382529939,1.5853676218,41.61159349371896,61.6882585948,63.4077288548,166.70758094331896,5.9168471977,22.5961727378,20.6385635498,13.768637498883582,0.15385660688135594
YBC,2013,1,3.3026159404,83240853000,4811610,-3.8192465219,0.2244548459,-16.3372708522,-1635.2009358613852,5238.2718160262,12.5737943018,0.0750265795842591,-0.0858953796360674,-0.6342220278,-0.0577025667,0.008894749368643593,26771330045,814752042,0.6222704336,0.0124830805,0.3438342876,-0.09667109667002015,15.375813923399669,0.981847046,1.496944982,46.54798283596098,61.790927064,65.7083590587,174.047268958661,5.9070160838,15.6046603594,14.3758139233,9.95427886570103,0.21474384094067797
