ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Payable Outstanding,Cash Cycle,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
VNT,2024,2,2.9108184812,630811276300,16644097,-56.5173853782,0.5626253329,-4.783635294,245.48011646411337,13020.3928016041,30.6026118264,0.05904594378119818,0.010684070125179877,-0.0513282799,0.0433232324,-0.0167496758,0.03673007842207975,27650391509.0,14046291744,0.0,1.0162602684,0.245625194,1.0162602684,-3.5844226176178857,3.3784479125972324,1.6825546757,38.8458484363,55.92419882247443,56.1652607571,112.08945957957442,1.4979729428,2.3784479126,0.12603130780906754,1.297719810171528
VNT,2024,1,3.7495363906,797252246300,16644097,-42.3280758664,0.8608252937,-14.3565363413,-236.4602062220618,12774.91268514,63.2353433116,0.04291080700896756,-0.015350749514762238,-0.0854249904,0.0233118006,-0.029374966,0.012732277809127118,15077276080.0,3264335763,0.0,0.9910214394,0.2572405046,0.9910214394,-1.1410396862072962,3.0826283290788923,1.444411308,31.2314611518,56.18916563467015,68.0476760141,124.23684164877015,1.1885086289,2.0826283291,0.1332870931270436,1.273253235699255
VNT,2023,4,3.9965037075,865493044000,16644097,-48.0277194187,0.9840437931,-121.94989593,-328.8345268595827,13011.372891362,43.0426505116,0.03606935974742809,-0.02091031547363332,-0.0901136366,0.0420485095,-0.0260490513,0.011095649961755612,22882932921.0,2904222005,0.0,0.9792975453,0.3149508045,0.9792975453,-0.9209375953202787,3.000585285569267,1.2987838339,28.4033289086,62.032883224597605,82.2020981627,144.2349813872976,1.0334108386,2.0091982691,0.1350462018818443,1.3024039257709379
VNT,2023,3,2.2469017472,500987319700,16644097,-25.0335248856,0.5474503013,-28.1328394852,-350.7754990853514,13396.224395592,19.1166712479,0.041923444312051035,-0.026460191245526118,-0.0844102008,0.0658076348,-0.0282766559,0.014674411796316083,32455250815.0,3237853634,0.0,0.9681331317,0.2467736993,0.9681331317,-0.8604354899026037,2.804161596768537,1.425685252,29.3179964606,56.87197510274679,74.0134406063,130.88541570904678,0.9034569152,1.8041615968,0.13645705478858666,1.3351782887472599
VNT,2023,2,3.8472661568,880472731300,16644097,-45.8850271764,0.8143754552,23.1249586534,-215.5663711885361,13750.0234825596,26.7265141668,0.05457147302185681,-0.01914821189165505,-0.0783217265,0.0734571565,-0.0237573666,0.007692588737405225,36680040678.0,1441403390,0.0,0.9583982156,0.3085006833,0.9583982156,-0.4346877339631147,2.7592732543504956,1.5998746308,33.7329931724,53.512844731979555,66.4532931228,119.96613785477956,0.9028073939,1.7592732544,0.13318184409833472,1.3704408258284666
VNT,2023,1,3.9525720416,918754154400,16644097,-57.5616421602,0.6512160911,8.5389862527,-105.63194098183878,13965.5898537481,21.8153729263,0.09515996744707614,-0.008381676353438608,-0.0627698101,0.1048620133,-0.0173619644,0.05210088558143135,47981925583.0,10928730494,0.0,0.9465278374,0.1808418641,0.9465278374,-2.5869426416360874,2.612393682659318,2.0072957738,42.5121456453,49.44606509029194,55.2913442178,104.73740930809194,0.7683970532,1.6123936827,0.13504718771312013,1.3919259495540495
VNT,2022,4,4.3209072862,1011961097600,16644097,-70.0728291306,0.5610832104,5.1561169471,-418.5274853300843,14071.1188582955,19.0007163423,0.0650020401947355,-0.023427321813529016,-0.0600282913,0.1191293967,-0.0149877211,0.041438094549689435,53490285998.0,12321436859,0.0,1.025935438,0.3058228815,1.025935438,-2.343578431018892,4.001426257842095,2.4132519184,51.5398838523,52.72417186227325,47.8505323001,100.57470416237325,1.3286641768,3.0166509961,0.18516953980208728,1.052939530543944
VNT,2022,3,4.4177715224,807575779500,11893605,32.3805255152,0.3457170313,4.2401606019,-314.68031467330553,15369.7400727534,12.6865310909,0.04851208539561662,-0.009678995346041946,0.1303251742,0.1390158306,0.0329369346,0.018870431461457282,64002399663.0,7296836849,0.0,1.2076478668,0.4955544237,1.2076478668,-1.5447933217536534,4.161950814482033,3.0849369716,65.6142504923,43.64558744065797,38.0199858403,81.66557328095797,1.3230754013,3.1619508145,0.18474948150029052,1.0946534340405583
VNT,2022,2,4.7563121975,887262933000,11893605,37.5935359905,0.3396447361,5.2279215829,22.195303190243834,15684.4203874267,12.5326416806,0.0486606928405404,0.0005105634730472318,0.1254332056,0.1790178372,0.0307708638,0.024286259340368793,71178840951.0,12556988026,0.0,1.2026481139,0.399264452,1.2026481139,-3.0086182095750207,3.965597887962947,3.405869283,71.6674279633,43.348510427780276,34.7048561172,78.05336654498028,0.983557066,2.965597888,0.18774637944816425,1.117065386711947
VNT,2022,1,3.8468113335,761190720000,11893605,41.0494154874,0.282676738,5.1476376046,10.998416544016722,16637.1559331254,11.1812830902,0.04467118064081377,0.0002171071835222579,0.1000795837,0.1805015391,0.023975529,0.02714864305451799,72396183393.0,16357525608,0.0,1.2063472052,0.3034115193,1.2063472052,-3.7552975800160815,3.720718453331764,3.4816499486,72.2067070768,43.415117952527176,33.2489322304,76.66405018292718,0.8892401016,2.7207184533,0.182845316655347,1.184920485880503
