ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
LIC,2024,2,7.6038254749,2250270000000.0,90000000.0,168.1235635702,1.1278331729,-78.5366713764,-203.38571035555555,3288.2132924667,66.7103925357,0.09654493555425804,-0.03481110439892689,0.0416158797,0.0132264897,0.0031737937,0.015456281396676508,60600821831.0,8127372409,0.5673873228,0.0443912273,0.4007088157,-0.1937532998485489,11.535611567874817,0.4731103169,7.7646701881,161.30167773406853,144.9241442994,126.5985558371,432.8243778705685,2.5185589452,6.2275760277,10.5356115679,0.6879252268757449,0.40618063848
LIC,2024,1,7.1400687707,2297520000000.0,90000000.0,454.2299353126,1.1595303213,-15.2406984276,-214.28196065555557,3575.3157034889,114.5154710032,0.11274030326859473,-0.057792677798774277,0.0156621434,0.0006736487,0.0012136909,-0.006553851857951887,36085760490.0,-2187015815,0.5614857921,0.0408388212,0.3665195499,0.060278893085275925,10.436909639734052,0.4754465939,7.5640774182,157.18763376355412,154.7507004702,124.4603858108,436.3987200445541,2.3586322963,5.7122315086,9.4369096397,0.6472862700455403,0.44499408751
LIC,2023,4,5.4773624642,1868130000000.0,90000000.0,-1449.625044336,0.9176150333,-5.8300070929,186.3189575111111,3789.5976641444,89.3913112368,0.0926930811726452,0.024310835434655367,-0.0036711415,-0.0020837753,-0.000304207,0.021994084492493713,41776136326.0,15170697916,0.5900159086,0.0362488818,0.4065782874,-0.7069303284214689,10.082431151564068,0.4805786015,7.5417044517,158.08624003542198,139.9670887999,128.0784042846,426.13173311992193,2.6077558884,5.5407833391,9.2697553475,0.604722994457884,0.46762405379444444
LIC,2023,3,4.182254618,1368000000000.0,90000000.0,-66.8992088317,0.6885537524,-2.9251153199,380.06671274444443,3634.4033035667,82.5881967633,0.11835422999190857,0.076708215437446,-0.0581591297,-0.0005906434,-0.0049441925,0.018858930904245567,39161692970.0,8409642501,0.6130934825,0.045578559,0.3668243341,-0.21621304150168327,10.43525798791898,0.4803729043,7.2142708213,145.54911433816324,164.2920639361,121.6620425766,431.5032208508633,2.2216532634,5.767071121800001,9.4352579879,0.6480827113967922,0.45025763257555557
LIC,2023,2,4.9953714266,1504800000000.0,90000000.0,-48.4193530076,0.7409752508,-2.5379756898,-295.9030983777778,3347.0984581667,78.6476197295,0.05380055330202575,-0.05201041736486689,-0.0817556686,-0.0041873559,-0.0075101713,-0.038773086633313754,42873032171.0,-19853270450,0.5973604717,0.0145325536,0.361446391,0.3677611908874572,10.601711631067776,0.4907554425,7.1461058234,138.0866674270846,158.0454450079,121.5003877274,417.6325001623846,2.3094623194,5.8854217295,9.6017116311,0.7162081593195753,0.42111223824444444
LIC,2023,1,4.7566026457,1609560000000.0,90000000.0,-63.5769748525,0.821223701,-2.545986838,-251.3513965888889,3759.8263575778,164.0093957583,0.08743116520161034,-0.05828526152863495,-0.0656443128,-0.0136549734,-0.0060424059,-0.022935609445096563,21082247470.0,-8901749058,0.5866837964,0.0275632701,0.3416639819,0.4177908115602404,9.721748775421675,0.4677871409,6.6804745187,140.6173417147088,164.3267503186,126.4434115823,431.3875036156088,2.2211843129,5.3383224981,8.7217487754,0.6677018363138287,0.46837682098555555
LIC,2022,4,3.2591425265,1176570000000.0,90000000.0,34.1272273875,0.5917748909,-10.0875068755,-60.01968802222222,4011.1777541667,81.0148320918,0.12432470546961316,-0.00843114132504996,0.0749040495,-0.0063943495,0.0079251913,0.029592282169942242,36847677607.0,18959563453,0.604218096,0.0251013767,0.3635951881,-0.5054904185357427,7.9952533884885675,0.4570400173,6.4174944135,153.87368273978234,155.9262007886,136.4934622513,446.29334577968234,2.3408509805,5.0524968967,8.3414470217,0.5446972972262435,0.58350356834
LIC,2022,3,3.0463956586,1344240000000.0,90000000.0,12.2339684417,0.6827904194,-6.3535610064,261.9577142333333,4902.8431215222,283.966039935,0.09770035878730081,0.0481158925895827,0.214285791,-0.0162886362,0.0252784802,0.0010674282721915582,11103012230.0,523026696,0.615847567,0.0438625113,0.3723351864,-0.013757291275007112,8.03924182768357,0.4529298009,6.1796438492,143.91350124507989,161.3773268771,131.7609770551,437.05180517727985,2.2617799357,4.2859430576,7.0392418277,0.56492183465612,0.5857174733666667
LIC,2022,2,4.2672438384,1379790000000.0,90000000.0,10.6331205734,0.7334930177,-10.4397958326,-231.88343623333333,3592.7171215778,127.1668380766,0.022689075476032647,-0.04730668258062977,0.2625608204,-0.0108248257,0.0295200147,-0.09439400310042054,24921478931.0,-41642246178,0.648111288,0.0875235017,0.4149390314,0.9522717416832677,10.27808902222485,0.4279384641,5.6453400973,151.55054621127482,170.4585349589,141.1302393455,463.1393205156748,2.1412832164,5.8119254789,9.2780890222,0.7498912395386335,0.4567079615788889
LIC,2022,1,3.5273248274,1671390000000.0,90000000.0,11.8931834238,0.8410220686,-15.7329074385,184.3179609,5264.8964608444,46.9040233143,0.1015452333562496,0.03993519376109422,0.2941515501,0.0089230846,0.0315363438,-0.033817099882941494,71804512257.0,-14047231217,0.6215504736,0.0916037902,0.3869802317,0.13821746302836116,7.692327843751653,0.4459663246,5.7083627102,149.3791728014246,164.5742915068,146.3394073787,460.2928716869246,2.2178433622,4.0952789969,6.6923278438,0.5699350256030848,0.6257185463677778
LIC,2021,4,6.6569515126,2577870000000.0,90000000.0,27.5964460899,1.2964447818,-5.9264433097,1006.4708090333334,4302.7202384889,53.5247835262,0.12709436050357484,0.1455804850674534,0.2123421382,0.0115800326,0.0207488969,0.026047900874673527,82858123219.0,16207396664,0.6325194132,0.0826538168,0.4353634079,-0.19846026663483482,8.353923878406409,0.4416661801,5.4649699418,170.82700912108263,139.8993916289,151.9157479085,462.64214865848265,2.6090177788,5.211413118399999,8.5543268568,0.6318776136467498,0.6107995594577778
LIC,2021,3,12.4253177857,4503330000000.0,90000000.0,198.9574028239,2.1145731121,-11.4959224557,482.9103491222222,4027.0197401111,95.5070796181,0.12162300487429518,0.1080161282885856,0.0512707756,0.0075177883,0.0050829847,0.03342573315218684,66596352167.0,13449351916,0.605642811,0.0389360345,0.3771996501,-0.8324237409925805,9.788847293015749,0.4782513431,5.6735974178,147.53962236948922,140.8126734559,139.9692896123,428.32158543768924,2.59209623,4.7168550276,8.788847293,0.7866065199124893,0.5033174693755555
LIC,2021,2,4.399231206,1370430000000.0,90000000.0,53.0495636196,0.6010136014,-4.595612478,-112.21643285555555,3461.2865946222,40.8415315819,0.10021619150278673,-0.018451146150096086,0.0582116119,0.0134319955,0.005816353,0.011777255814266512,80906388551.0,6446436785,0.5957486237,0.0231174219,0.3849819096,-0.3123769603581494,12.93958324324564,0.5133910217,5.8737224099,141.16097711973956,126.4251359465,130.0392336399,397.62534670613957,2.8870841013,5.5337730677999994,10.4582224259,1.0659338737447959,0.3835361164377778
LIC,2021,1,1.6370867771,630000000000.0,90000000.0,17.7616396725,0.289122213,-8.3285075168,-216.1702019,4275.8881800556,32.329278885,0.10062795937467105,-0.04699170990904932,0.08202952146530151,0.011221804656088352,0.008070179261267185,-0.012865809922098952,78208983040.0,-5326650723,0.617212176322937,0.03707462549209595,0.4215950667858124,0.2739405640807795,9.371402064626583,0.49577516317367554,5.436367988586426,147.15267556311872,131.3784637451172,132.75079345703125,411.28193276526713,2.778233289718628,4.53945392370224,8.3714017868042,0.7965416325166499,0.5321153465788889
LIC,2020,4,1.6648026832,657000000000.0,90000000.0,35.4271777934,0.3010570107,-5.7821687382,96.97233096666666,4384.9040332778,25.8556383967,0.09332029140364274,0.011394813544647558,0.0420879575,0.0464336087,0.0042187443,0.004104147046881784,94940013694.0,3143446216,0.5704283068,0.0539687604,0.3968004047,-0.1369729676458058,9.049091574264326,0.4964448531,5.1982462116,166.53859261066907,123.3842994395,141.3516328536,431.2745249037691,2.9582370015,1.3236178695,8.0490915743,0.809555517463719,0.5431316414411111
LIC,2020,3,2.3620719694,765000000000.0,90000000.0,22.6928480415,0.3187289445,-18.3104954574,518.8728284111111,3598.5355696,18.6348994883,0.1511644783855651,0.0844612303419348,0.0836710789,0.0337607193,0.0077450192,0.04887667367717172,137523396091.0,27023878329,0.5690318219,0.0701564809,0.3738499802,-1.0908790153841077,10.50235744508125,0.5514295024,5.6783409634,139.88369794720728,122.9525041912,127.4063716185,390.2425737569073,2.9686259942,5.291214195,9.5023574451,0.9820269234572069,0.4612666638244444
