ticker,yearReport,lengthReport,Gross Profit Margin (%),Net Profit Margin (%),Biên EBIT (%),EBIT (Bn. VND),Interest Coverage,Financial Leverage,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
DC1,2016,3,0.1398328474997819,0.04804229971228473,0.0789533386913114,1900791973,-2.990791162812352,8.886572660916512,0.43955500927345253,0.2418804707551855
DC1,2016,2,0.058860597897053266,0.020703239868630038,0.036225711925072686,2431624626,-2.854254574678975,10.204322875915873,0.453056991159228,0.21620271862429477
