ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
SPM,2024,2,0.1942740057,155601000000,13770000,-156.6040128399,0.4688826557,4.3687968973,-460.96940348583877,58165.2700109659,11.4410418666,0.24701508860638474,-0.08807606236239217,-0.0012342792,0.0127384231,-0.000981018,-0.031197728005473494,24939424220.0,-2248387270,4.9269652121,0.0032303676,4.7034423544,0.8941613929434489,1.2348585203439462,0.3276541634,3.5789206611,876.522012123346,57.0058955707,28.7661933416,962.294101035646,6.4028465187,0.1626616124,0.2348585203,0.1563963330702741,5.720969771792857
SPM,2024,1,0.1893350164,152847000000,13770000,14.7349054765,0.3971217656,2.3472690928,91.63946405228758,58626.2394144517,7.8176184623,0.17407521954006608,0.016000558919450656,0.0128816535,0.0271931602,0.0101664751,0.04051853843685578,38221678697.0,3195472606,4.5423229763,0.0018926289,4.3351210551,-2.1421999230046995,1.257130418701103,0.3772194399,4.7004970974,758.5429478532824,50.4128220628,23.4728560385,832.4286259545825,7.2402215362,0.1812428142,0.2571304187,0.10117368269683774,5.766309405264286
SPM,2023,4,0.1947566057,156978000000,13770000,12.955460628,0.3865454921,3.5838827495,27.385511982570804,58534.5999503994,7.3244889579,0.18273168513376178,0.004781531703733058,0.0151287217,0.0315407312,0.011584717,0.04283993393834829,42470185827.0,3378598288,4.3075028743,0.0008785389,4.0833021375,-1.319637167947682,1.2732910304081055,0.3882734336,5.0337898219,710.0249980835404,56.3812111094,23.1954770047,789.6016861976404,6.4737878598,0.2000527637,0.2733832177,0.10255831591358877,5.75771284245
SPM,2023,3,0.210215257,169371000000,13770000,8.9235625198,0.319661777,2.7108038525,269.7879111837328,58511.4523923747,6.0724914087,0.1583090499522898,0.03640143425928877,0.0237164703,0.04325511,0.0182540092,0.0738473639553123,53267330550.0,7536555950,4.0302701872,0.0124752557,3.8448082501,-2.772848685782682,1.26722355692347,0.5095723157,6.619650328,549.7446823859202,39.0531762508,17.7861479024,606.5840065391202,9.3462308329,0.1945883562,0.2672235569,0.10089326329450993,5.755019281735715
SPM,2023,2,0.2171984629,174190500000,13770000,9.231249738,0.2879091339,2.1439004752,364.5003944807553,58241.664481191,6.2741862594,0.16849380885141854,0.04012093141863639,0.0236623707,0.0432712201,0.0178406889,0.09448926608855289,52509137456.0,11820705894,3.9838867277,0.0013687749,3.7730406447,-3.59386728650896,1.2706752328370359,0.5720271958,7.6482237022,475.70885346604626,34.3502231709,15.3438789301,525.4029555670462,10.6258407168,0.1939664861,0.2706752328,0.10211224314456903,5.728483713614286
SPM,2023,1,0.241891603,192780000000,13770000,9.3186911467,0.2959158282,3.9934308691,84.97132868554829,57877.1640867102,7.6368301678,0.18039325318546612,0.01169092755108235,0.0260346945,0.0407016081,0.0192702685,0.07766094648355873,50796706838.0,7772487988,3.5250240839,0.0001118128,3.3430786615,-2.433524946466752,1.3209608005081572,0.6068404031,8.4484450671,437.3527478306445,33.6209506079,15.0091445117,485.9828429502445,10.8563259932,0.2448960182,0.3209608005,0.09824790994158854,5.692632496242857
SPM,2022,4,0.2180225286,173502000000,13770000,7.2608711495,0.2488412941,4.8492758748,659.1136299927379,57792.1927580247,7.1170494781,0.10656143002171231,0.044796461902537645,0.0302192985,0.0415827182,0.0223978411,0.07158040984078551,51680837944.0,14502560954,3.3880555768,0.0746335066,3.1840107095,-3.994670011262209,1.3386820314140477,0.6535403973,9.308903958,402.7540841565349,31.9054686324,14.2711293651,448.9306821540349,11.4400450972,0.2639160925,0.3388761501,0.0987806846918426,5.689468738857143
SPM,2022,3,0.240960161,191403000000,13770000,7.8351075451,0.2684267918,4.8798561502,261.7599802469136,57685.8844411765,7.4184777022,0.09414177009360332,0.020337557036246613,0.0309090512,0.0416362291,0.022554033,0.04140624658101446,51993966445.0,7338448819,3.0419570167,0.1238725146,2.893156164,-2.7325313432514124,1.375461064102731,0.6583294953,9.6833710048,391.80928978705407,30.1788162285,14.564660076,436.5527660915541,12.0945764485,0.2911330122,0.3754610641,0.0976272143410717,5.673818776821428
SPM,2022,2,0.2777982282,219631500000,13770000,9.3910605709,0.3251759959,12.1629500488,496.5119671750181,57415.7729721859,8.5744335505,0.13729390217290766,0.03985384521583707,0.0297563861,0.0412761096,0.021645899,0.06277032699222582,50310010362.0,10768316756,3.0621229641,0.0079001478,2.8653225554,-3.7608422239436945,1.369231701079447,0.6251320858,9.4126730106,412.0591484612598,33.3161396868,18.0465363248,463.4218244728598,10.9556510277,0.2707442952,0.3692317011,0.09348916114452213,5.6472513844785714
SPM,2022,1,0.3082141017,243729000000,13770000,10.5451732116,0.3595475771,53.370256187,370.7486984023239,57427.6124937545,9.1524207471,0.13904455418380102,0.03443731605748081,0.0295613927,0.0416193364,0.0214203502,0.06264911259726817,50657356052.0,9287508036,3.0259191819,0.0030023939,2.8618340679,-3.884034961752792,1.3773127818872322,0.6282375883,9.5112108619,408.52291069474467,30.4234588252,19.0180485508,457.96441807074467,11.9973209521,0.2792240053,0.3773127819,0.09100692338165692,5.648415885992857
