ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
EMS,2024,2,1.7730346072,524986000000.0,20999440.0,6.9501806581,0.3051836561,17.0053831056,238.22051497563746,14100.1195907605,4.4682567806,0.15848667276954767,0.01288753894810594,0.2517267079,0.3125226529,0.113129806,0.022192741715892632,109908547899.0,8614455671,0.04,1.3515434428,0.0948151084,1.3049093231,2.207027578629951,2.5763915401,33.6350396168,90.52889642992733,2.4770414055,32.3941822612,125.40012009662733,147.3532090315,1.2070275786,0.15268553757466882,1.4100119590760516
EMS,2024,1,2.273774229,731683487920.0,20999440.0,9.6223163234,0.4170974178,10.8287925347,931.6842941049856,15323.8608989097,6.2292450156,0.18818029543127246,0.047611693573208276,0.2539964369,0.2773212607,0.1131104172,0.05784852402123319,107304931709.0,23771420834,0.0287001693,1.7338718898,0.2017424799,1.7110248893,1.9743613736531709,2.6094244829,31.8059020604,89.21300279686858,1.8134372643,31.2014020496,122.22784211076859,201.2752286382,0.9743613737,0.1532171844208448,1.5323860898909685
EMS,2023,4,1.4305688823,432357470160.0,20999440.0,6.677821466,0.2405917393,3.2389591124,1067.2861620595597,14392.1766048047,3.158661219,0.20988472334868302,0.04639402346483721,0.2119744975,0.2515252874,0.0923291834,0.053839976965591944,94733158591.0,26009465030,0.0485696246,1.4217482852,0.1544588845,1.4027897766,2.236381041460644,2.5626723712,31.5214201598,94.64768017896944,1.7406524022,36.0843219556,132.47265453676943,209.6914924225,1.236469065,0.17698725850350336,1.4392334581922184
EMS,2023,3,1.5815470466,443088184000.0,20999440.0,5.459999234,0.2328911993,60.9665913003,1359.83782996118,13341.3672677938,2.7021159703,0.19632366585961308,0.06518842514050834,0.2707222823,0.3426571968,0.1155598472,0.07793832077950229,114710349755.0,34140933171,0.0473933649,1.4852847437,0.3126014931,1.4689801784,2.520087988722893,2.7092336631,31.2265062083,89.81649117006143,1.6087075808,33.3875435493,124.81274230016143,226.8902094863,1.5200879887,0.20192435132209685,1.3341367267793809
EMS,2023,2,1.5822072169,464087624000.0,20999440.0,7.507124524,0.2362590296,-9.689030571,262.253299135596,13967.829095633,3.7895272282,0.15678320339591478,0.013045146275518178,0.2080233218,0.2484223386,0.088653417,0.012597237433241846,91477135788.0,5318082074,0.0452488688,1.5637319971,0.3102762231,1.5449409096,2.2903373985848168,2.8169600198,32.4945469646,86.12768855776122,1.2259584729,31.1276045688,118.48125159946122,297.7262346735,1.2903373986,0.20881863968828696,1.3967829095633026
EMS,2023,1,1.3517279058,428388576000.0,20999440.0,7.831512794,0.2066121875,-2.893100778,393.97182920115966,15091.7946670959,4.5230958241,0.17372243109736818,0.01823263552825387,0.1922705324,0.2028003611,0.0782541729,0.022923496483728354,82382579649.0,10401699244,0.0490196078,1.659319817,0.1581848715,1.6411355891,2.112352679940005,2.9661781173,34.7421397297,78.95495656618252,0.8077114992,29.245411855,109.00807992038251,451.8940244759,1.1123526799,0.2062305975786106,1.5091794667095884
EMS,2022,4,1.4287627369,440988240000.0,20999440.0,6.1808500149,0.1972316865,-2.7988445262,1848.4064483624325,14698.0317006073,3.3685181801,0.2022342109949791,0.06594724506762567,0.2460228523,0.2748799212,0.0923292107,0.07838905376804794,103135076565.0,46138551164,0.0476190476,1.5445063293,0.1392476229,1.527985842,2.46797576262147,2.8934143761,36.5554646021,76.91666943869075,0.7321313646,33.9736589146,111.62245971789073,498.5444111103,1.354006874,0.19611804774477953,1.4697661868173628
EMS,2022,3,1.4631197984,394789472000.0,20999440.0,9.573071663,0.1615259368,-5.2756753731,439.23860012457476,12849.2554198112,4.8325480711,0.1579583049515119,0.018454423385308425,0.1527359062,0.1795436371,0.0556246884,0.022024348773298216,62330184404.0,11008060504,0.0531914894,1.4449930931,0.2246810309,1.4417369665,2.543518153732986,3.2966787431,41.4192573624,60.96798726557273,0.1393618312,27.1134759133,88.22082501007273,2619.0815446633,1.5435181537,0.20258837993584436,1.2849255419811194
EMS,2022,2,2.1001237834,509497702870.0,19799390.0,13.8588012792,0.2007203601,-25.9074712664,-81.40835944945779,12253.0872720826,5.5928038498,0.13982276011067996,-0.003034100525672714,0.1390181475,0.1773897385,0.0466966507,-0.006168539044065981,62387697349.0,-3276975281,0.038860607,1.3783160887,0.368320605,1.3769982637,2.7970330438659636,3.2241850998,41.6152836469,61.62844175871572,0.2158568803,27.8334212712,89.67771991021571,1690.9352137257,1.7970330439,0.23975493609400853,1.155286300987074
EMS,2022,1,2.1871712083,647991108000.0,17999753.0,9.4703297009,0.2516782283,38.1142138861,1384.0363532210692,16459.6168164085,4.4269926265,0.16922114291141585,0.04042098491861931,0.2586745384,0.2819921267,0.0833908371,0.0503597272966131,104610749105.0,31037770762,0.0277777778,1.4825434213,0.4145585284,1.4812240389,2.5052825634765945,3.1378904567,41.7111148952,66.18293482000435,0.2666343179,28.9809910902,95.43056022810435,1368.9160605352,1.5052825635,0.2073155915943938,1.4108425613730653
