ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Payable Outstanding,Cash Cycle,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
CSI,2024,2,2.9295442215,504369600000,16800000,-37.1864765499,68.1579620684,-17.8083450161,-242.0710580357143,10248.0105196429,-36.4623729351,-0.9344370746520007,-5.235937602318879,-0.0763342786,-0.0681654251,-0.0758058718,-4.834282501472581,-10983084692.0,-3754825110.0,113.1444583673,87.4610123547,113.1444583673,0.0,1.0085505613398391,0.0413591192,2.7590253965,0.0,4.690140266,0.0,0.0,0.0085505613,0.01405035465619785,1.0248010519642856
CSI,2024,1,2.6715712163,470820000000,16800000,-35.5285796313,50.3367445729,-190.7651602897,-255.75940773809523,10490.0815776786,-33.7679820664,-0.9853896410181049,-6.765216555809772,-0.0731851541,-0.0604807717,-0.0727278547,-6.182683890739029,-10095762802.0,-3926777001.0,130.0208185256,99.3367105133,130.0208185256,0.0,1.0074204942982856,0.0513326279,3.2827135009,0.0,4.3232282627,0.0,0.0,0.0074204943,0.014802856051181213,1.0490081577678572
CSI,2023,4,3.4365853776,620407200000,16800000,-48.9865857862,49.2514489304,107.3458348714,-75.54510386904762,10745.8409854167,-51.4018392624,0.6372348640790577,-0.3844697303634675,-0.0677762275,-0.0560284185,-0.0668227759,-0.2823709492837212,-9372948916.0,-932123517.0,166.2775135735,129.5195251347,166.2775135735,0.0,1.0057848034528034,0.0664634181,4.1399687508,0.0,6.4043882075,0.0,0.0,0.0057848035,0.015503932946833767,1.0745840985416666
CSI,2023,3,2.7556543823,500976000000,16800000,579.6436972623,15.700316959,16.2398191578,-233.96093505952382,10821.3860892857,62.6368506855,-0.0668780614135943,-1.4627363954734125,0.0046082214,0.0288100284,0.0045621032,-1.1618706442335318,5785022868.0,-3122082260.0,154.591755876,122.6766020829,154.591755876,0.0,1.0062154588117325,0.1684293607,10.1703569926,0.0,3.9499189865,0.0,0.0,0.0062154588,0.015961310547785136,1.0821386089285714
CSI,2023,2,3.5753739718,664053600000,16800000,206.0667894347,19.3863568752,24.3735981457,-223.53614041666665,11055.3470243452,73.120254956,0.1713108574479566,-1.3755547781068556,0.0172017759,0.036244616,0.0170204619,-0.9808226294034538,7272414759.0,-2677747468.0,165.6423888213,129.2214181262,165.6423888213,0.0,1.0057728086810183,0.180918569,10.4877770702,0.0,3.367557948,0.0,0.0,0.0057728087,0.016624818204218336,1.105534702434524
CSI,2023,1,5.0296646549,953047200000,16800000,94.5292144246,24.4128311505,29.3457695913,-220.81725803571427,11278.8831647619,63.9362507102,0.10178964631906064,-0.9564982984181608,0.0540503117,0.0639769938,0.0534278174,-0.8722209052682548,12844702141.0,-3382864358.0,164.87492443,126.2157474373,164.87492443,0.0,1.0057714046769268,0.2068784885,11.5055999574,0.0,3.4914374033,0.0,0.0,0.0057714047,0.017276778396712253,1.1278883164761904
CSI,2022,4,4.6306423683,894616800000,16800000,70.4518755717,23.3350719431,24.5938467831,729.7597302976191,11499.7004227976,52.0242694598,0.8112208983122413,0.54216474250459,0.0679612054,0.0745617616,0.0667688313,0.6377015844031066,15129160045.0,14420336691.0,43.6111065596,33.9790626358,43.6111065596,0.0,1.0221957843483254,0.2015845249,10.5778672529,0.0,5.1795794831,0.0,0.0,0.0221957843,0.017011290429982253,1.1499700422797619
CSI,2022,3,5.8034540031,1059172800000,16800000,127.593595958,38.5310570752,68.5363491077,-93.58988190476191,10863.5305744048,93.9780633046,0.22912805066856937,-0.31245493244382666,0.0,0.0,0.0,-0.3235255151711509,0.0,-1628018492.0,0.0,0.0,0.0,0.0,1.0084486741277117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018881393060408532,1.07699406925
CSI,2022,2,5.6358289398,1028580000000,16800000,123.9082243525,37.4181386516,66.5567676636,184.76876202380953,10863.5305744048,90.9662891982,0.7028289451296251,0.41304327773762867,0.0461033635,0.0516173411,0.0456340511,0.36103246665176847,10157733920.0,2713241998.0,99.531890586,68.9043339949,99.531890586,0.0,1.0097683644416515,0.1511147922,7.1020421561,0.0,3.3562184595,0.0,0.0,0.0097683644,0.019701143839612918,1.0863530574404763
CSI,2022,1,6.3319138668,1135965600000,16800000,133.8353604801,37.4754355951,109.4635944994,-65.08932226190475,10678.761812381,92.0221243427,0.39581963289299615,-0.3441353994584213,0.0476875044,0.0596838946,0.0471922495,-0.3463706301634803,11263375344.0,-1100603127.0,126.411051074,79.4379443679,126.411051074,0.0,1.007704509133379,0.1685368462,7.4755637841,0.0,2.373428319,0.0,0.0,0.0077045091,0.021052583157232473,1.0678761812380952
CSI,2021,4,7.6308763936,1377348000000,16800000,144.8690740216,41.9090045748,64.813664066,163.46173886904762,10743.8511346429,101.6190503082,0.6293808548707344,0.3234911050216147,0.0540420727,0.0655440874,0.0533237445,0.40847696463427924,12570459967.0,3467613005.0,74.12060915,45.9421467315,74.12060915,0.0,1.0130401922672299,0.1843270095,7.8209837146,0.0,5.6060499681,0.0,0.0,0.0132155517,0.021947841395681827,1.074571091875
CSI,2021,3,5.5910609356,993988800000,16800000,121.210655922,32.3643433787,214.8465311889,210.9745293452381,10582.249179881,78.3015875047,0.7547887144038667,0.4266770623419784,0.0472429766,0.0621929542,0.0467605989,0.5224909519818717,11417891160.0,4340290380.0,91.8786425618,54.1229623569,91.8786425618,0.0,1.0106186335007494,0.1751273861,7.0439211753,0.0,5.3684369922,0.0,0.0,0.0106186335,0.02332914228244355,1.0582249179880951
CSI,2021,2,2.3023609862,400881600000,16800000,56.6412768127,14.2005821819,-64.810044798,195.8782782142857,10364.1436522619,33.0722608695,0.5664993793636784,0.3182950210901878,0.0412728084,0.0531290783,0.0408923485,0.38691357293742057,9426527064.0,4000181338.0,86.2285728763,49.4576271309,86.2285728763,0.0,1.0106025879587048,0.1631056249,6.304478364,0.0,6.2322551083,0.0,0.0,0.0112979281,0.024867187817606915,1.0371274650535713
CSI,2021,1,1.2874191354,220080000000,16800000,15.7314340749,6.7601588701,-7.1665722254,-29.186880297619048,10175.3963723214,9.8769641869,0.25928460834131484,-0.08556719338728609,0.08244167268276215,0.09003452211618423,0.08168183267116547,-0.0869620670234305,15742066688.0,-498332860.0,154.0350341796875,74.59217071533203,154.0350341796875,0.0,1.0062762538731733,0.1900801956653595,7.102698802947998,0.0,7.453824043273926,0.0,0.0,0.006276254076510668,0.026429837488349855,1.0175396372321428
CSI,2020,4,1.5196066028,260400000000,16800000,19.4309825924,8.4763016818,8.2205265656,110.45947351190476,10200.0083252976,11.7457120825,0.7917191712934176,0.29286697768095843,0.0813878213,0.0863767822,0.0805970521,0.5073292585918399,15495675290.0,3214635636.0,70.8852822697,32.2627162838,70.8852822697,0.0,1.0137402251880452,0.1847598132,6.7170130764,0.0,10.3052193676,0.0,0.0,0.0137402252,0.025922990139361484,1.0200008325297618
