ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
BSC,2024,3,1.1466159086,46000906200,3150747,20.0691329968,4.491095295,13.4622162184,155.13627403279287,12733.1217809618,18.5814629202,0.48406172233696726,0.14923417786114138,0.0582064923,0.0572521859,0.0534760917,0.20750406357890427,2373169413.0,679649805,0.0342465753,7.7827529162,0.5625877179,7.7775600627,0.0,1.098987556672061,0.2389659371,0.0,19.845435517930834,13.549535922,9.5601165064,42.955087946330835,26.9381919869,0.0989875567,0.0,1.2733121780961785
BSC,2024,2,1.1607582146,46000906200,3150747,19.2347554057,5.1984280735,22.4848965803,191.2918850672555,12577.985506929,20.2088514864,0.6167532213862553,0.25589005217986016,0.0615203991,0.052973197,0.0565175508,0.29167606294363646,2201034218.0,687001151,0.0342465753,7.8321038138,0.4735606217,7.6595268214,0.0,1.095832605314025,0.2091211516,0.0,15.83505340546003,18.1274110166,6.9942763794,40.95674080146003,20.1352526108,0.0958326053,0.0,1.2577985506928993
BSC,2024,1,1.178684195,46000906200,3150747,17.8086066922,5.487781125,19.6152910085,177.40782328762037,12386.6936218617,24.898732441,0.5436381180880168,0.2204778958206531,0.0673653228,0.0437303144,0.0612242921,0.2347767556094739,1808381517.0,595218389,0.0342465753,9.1310799558,0.3827806068,9.1310799558,0.0,1.0802729938829818,0.1986812726,0.0,18.27425318313624,3.1472210074,7.2730980539,28.694572244436237,115.9753316143,0.0802729939,0.0,1.2386693621861735
BSC,2023,4,0.9754289751,37808964000,3150747,14.1859639177,4.906168582,21.8218313263,203.64935553378294,12302.2796187698,19.0065525474,0.6280155786814994,0.30897072354455846,0.0694855245,0.0457338326,0.0646216233,0.16132229772159884,1874409804.0,335022242,0.0416666667,12.1245643027,3.3682024218,12.1245643027,0.0,1.0782564019385437,0.1868504926,0.0,15.648778124223803,4.2881505977,10.3749302548,30.311858976723805,85.1182792409,0.0781882055,0.0,1.2295614532363277
BSC,2023,3,0.9923945219,37808964000,3150747,14.3514671113,5.2103966244,20.6119764492,186.69360091432284,12091.9651768295,23.5117910495,0.7508081509557215,0.3126079713127319,0.0692681366,0.0377693714,0.0631998205,0.25620287996896507,1515242644.0,482088668,0.0,9.0562517787,0.6692016959,9.0562517787,0.0,1.0997917877326502,0.1740769869,0.0,16.93160555712039,5.0633799173,3.4041676477,25.39915312212039,72.0862360637,0.0997917877,0.0,1.2091965176829496
BSC,2023,2,1.007956847,37808964000,3150747,16.0371222224,5.2936519576,14.798356467,252.07753431170448,11905.2715759152,25.5525639662,0.6803393514140122,0.42050092081799634,0.0623062444,0.0343119321,0.0570242714,0.15584075042499984,1388761452.0,294348450,0.0,6.1867896079,0.4761437356,6.1867896079,0.0,1.144435027964881,0.1727550693,0.0,17.385804899096843,5.0859130389,3.4193169205,25.891034858496845,71.7668582238,0.144435028,0.0,1.1905271575915173
BSC,2023,1,0.9802121747,37808964000,3150747,17.2824389277,5.048115159,62.8608880788,196.8209872135084,12242.2474533817,32.0721223626,0.8073305208238281,0.33354074019775576,0.0580089153,0.0276373552,0.0539609097,0.36641086848278265,1167738036.0,681246676,0.0,14.0610458062,0.1697017688,14.0610458062,0.0,1.0685580846995009,0.1847374905,0.0,20.631668555580994,4.4999912427,3.0253950629,28.157054861180992,81.1112689591,0.0685580847,0.0,1.224224745338169
BSC,2022,4,1.0792477989,40959711000,3150747,21.8969713414,5.5437971891,19.7114353798,200.55932513781653,12045.4264661682,41.3805786587,0.6907899649054919,0.3884482319926353,0.0494799654,0.0216343719,0.0460594815,-0.011506913424720383,922773424.0,-18718976,0.0,13.1841030093,0.1107169103,13.1841030093,0.0,1.0722843020736366,0.1819264147,0.0,22.780666088764466,4.3360631936,2.9151843795,30.03191366186447,84.1777399683,0.0722843021,0.0,1.204542646616818
BSC,2022,3,1.097521808,40959711000,3150747,24.9089297925,5.7459058126,21.7604156498,98.80607709854203,11844.8671410304,58.2906984463,0.7395660443883746,0.17612754501486946,0.0438476773,0.0146029216,0.0407690493,0.18680258179385428,655077041.0,330181534,0.0,13.4323512939,1.0003243213,13.4323512939,0.0,1.0861173000394357,0.1767368661,0.0,27.636912515242667,4.3803764542,0.0,32.01728896944267,83.3261715777,0.0861173,0.0,1.1844867141030364
BSC,2022,2,1.1067539943,40959711000,3150747,39.3646655761,6.0131671276,62.9535404435,198.1600537904186,11746.0610639318,162.2239967001,0.6178943827345668,0.27920546513366945,0.0277470213,0.0057129508,0.0257999213,0.0327903872011087,236855775.0,73325034,0.0,15.9290892143,1.1147680341,15.9290892143,0.0,1.0733589381705577,0.1688968981,811.9168930875,37.016906167324876,3.9526131884,0.0,40.96951935572488,92.3439715963,0.0733589382,0.0,1.1746061063931823
