ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Payable Outstanding,Cash Cycle,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
APG,2024,3,0.8873049708,2160187959720,223621942,-29.9361186156,11.3370523015,-4.1444582709,-662.1768514200633,10886.899451383,-60.4261534313,-5.280199137843084,-5.645871502517264,-0.0275165813,-0.0149555828,-0.0252326556,-5.575296502914648,-37969545067.0,-146226265427.0,0.0517598344,7.5772859515,2.1868114958,7.5772859515,90.8747122741028,1.1213568261040612,0.0819494525,25.6227552732,0.0,86.3144528386,0.0,0.113733563,0.1213568261,0.003204037429117476,1.0886899451382996
APG,2024,2,0.9005049172,2325668196800,223621942,20.4475605996,11.49738832,-6.6868334498,194.7042649464157,11549.0763028031,22.1189691097,0.9777221037864199,0.6695052124984143,0.0425722527,0.0364441052,0.0398750451,0.9030853541564475,101048653909.0,58730637633.0,0.0480769231,6.249870572,2.4246540735,6.249870572,-19.47841215613086,1.1406748462493814,0.0972023646,29.2759804399,0.0,211.9483958329,0.0,0.0491321458,0.1406748462,0.003253491167810189,1.1549076302803059
APG,2024,1,1.0964939284,2784093177900,223621942,19.3557950509,10.1862442262,-63.9543810312,27.96586782168272,11354.3720378566,19.2828661558,0.4524129182916469,0.2070503945950227,0.0614587602,0.0795446285,0.0591457675,0.24929617736921447,142745231688.0,7529779733.0,0.0,34.3601402415,10.2019917561,34.3601402415,-5.660750869883638,1.0283032648937107,0.1535976529,43.5319937848,0.0,12.4035820897,0.0,0.0,0.0283032649,0.004659773671989262,0.7911060558162938
APG,2023,4,1.3507463141,2381140101000,153621942,16.4630501527,8.9965623334,-23.325970539,257.8694047885425,11475.1377353634,13.654932606,0.6208811675545596,0.5734793251995816,0.0846782665,0.0979832566,0.0817334319,0.5705882143655578,174255934011.0,39414688639.0,0.0,26.0083801672,10.503523925,26.0083801672,-29.66444000678277,1.036232085055405,0.1542552307,45.3149723041,0.0,36.0825179211,0.0,0.0,0.036517485,0.003041629309603899,0.7791093834119373
APG,2023,3,1.1007506228,1874187692400,153621942,-31.0817818445,8.238990895,-36.3809522905,-41.845750537380916,11083.3459893639,-46.2998828107,-0.08008875065408733,-0.1693331125678437,-0.0357413207,-0.02433917,-0.0344009562,-0.18252385314584016,-40442880475.0,-6929188079.0,0.0,35.5549989513,13.0228958608,35.5549989513,6.86324197335428,1.0298756632500807,0.1355247134,37.9678706183,0.0,0.3484844035,0.0,0.0,0.0298756633,0.00334302740415478,0.7613944854946301
APG,2023,2,0.8287497614,1416394305240,153621942,-13.5439892198,6.2783155262,5.8912938119,428.3698904548414,11125.1917399013,-13.3968415358,0.7557035713659009,0.4836109886233881,-0.0622035516,-0.0510442265,-0.0587438153,0.7400815942417666,-82825237838.0,100706066082.0,0.0,15.2048837062,8.915989417,15.2048837062,-121.49372285598467,1.063458350041418,0.1321081496,36.2764864057,0.0,0.2229588873,0.0,0.0,0.06345835,0.003593977960918242,0.7315562353027056
APG,2023,1,0.7242104533,1152896102560,146306612,-4.7350960689,9.7855856558,16.0417968419,290.4471843623855,10880.8150509493,-3.9985087775,0.8786573461484462,0.8468513259789358,-0.1485698879,-0.1802287893,-0.1391621078,0.7879066627755806,-286640658542.0,39536545972.0,0.0,30.6979280964,20.5490567848,30.6979280964,-21.041468174862825,1.0265089976725794,0.0673384274,18.1520502756,0.0,0.1477867848,0.0,0.0,0.0265089977,0.0037763515312904867,0.7118868442270303
APG,2022,4,0.6420928985,994884961600,146306612,-5.237362677,5.3926867259,-3.2744677143,-1090.9611744888193,10590.3678665869,-4.4312421653,-52.22968878536165,-48.944660248650806,-0.1487493131,-0.1432246578,-0.1369800019,-53.58708982316843,-220519387706.0,-174754393303.0,0.1617647059,23.0935715455,9.2245815537,23.0935715455,18.827728633605265,1.0358462219756632,0.1328500912,27.6515170297,0.0,5.0350661735,0.0,0.0,0.0354748309,0.004166701542706817,0.684950921964536
APG,2022,3,0.5043219938,852967547960,146306612,5.2493826677,1.8612912125,-1.0865197349,-334.93566561434693,11560.0748563982,4.9428905753,-1.219486701281084,-1.357944591531191,0.0907598966,0.0995051247,0.0813640222,-1.3576453248977054,168981567104.0,-48992503025.0,0.1886792453,9.0584285296,2.5062010891,9.0584285296,0.0,1.1058389854021453,0.2626686043,67.4004747127,0.0,4.7939598164,0.0,0.0,0.1058389854,0.003903719728381856,0.7563280112762817
APG,2022,2,0.4127781132,718365464920,146306612,2.2404996451,1.4951564743,-0.6160110506,-528.7193252892768,11895.0105220125,1.7906908053,-3.461720799563208,-2.7344582047324666,0.1752869189,0.1547681794,0.1571448263,-3.6304620521114703,270752883622.0,-102702200775.0,0.2240325866,9.7802767254,3.8386444774,9.7802767254,71.93436825839217,1.0959839789312995,0.320166827,68.627580835,0.0,5.2660441311,0.0,0.0,0.0959839789,0.0040025447455730575,0.7782414702310384
APG,2022,1,0.5473396543,994884961600,146306612,1.6262889214,2.0503080798,-0.5394998117,533.1953005787599,12423.7298473086,2.4854733212,0.9752765565805175,0.6676006799505931,0.3306360363,0.2198540109,0.2945555951,0.9294942335113991,403018757229.0,108612596481.0,0.1617647059,7.914873637,1.4047486184,7.914873637,-42.686013537536326,1.1182755800617268,0.4245420449,69.5658065632,0.0,21.4139338076,0.0,0.0053915064,0.1182755801,0.003667807278719001,0.8128333946599032
