ticker,yearReport,lengthReport,Gross Profit Margin (%),Net Profit Margin (%),Biên EBIT (%),EBIT (Bn. VND),Interest Coverage,Financial Leverage,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
DND,2016,2,0.08776134787524613,0.014091748970927525,0.018001505448551048,1061862052,-11.057703457950437,1.7553715716684224,0.20582382012434355,1.2003669721417252
