ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
SKG,2024,3,0.8693909791,778023054900.0,66497697.0,20.6369392225,2.0234028537,12.6068288921,-46.71696806281878,13457.6965724542,8.4010962666,0.10972985459732473,-0.03808240806883397,0.0421560262,0.0335821478,0.0414151338,-0.056937051262440766,73706876929.0,-4644637488,0.0427350427,36.7449340907,11.1659413963,34.8001626578,1.0159594680761788,0.422398139,1.0611430209,40.255199104804014,37.036830306,2.6502381963,79.94226760710401,9.8550550083,0.0159594681,0.4135132476591507,1.3457696572454232
SKG,2024,2,0.9108133399,817921673100.0,66497697.0,16.8125431216,2.0743781159,12.6415525109,411.8685203338696,13504.413540502,9.3951371412,0.3321050508781447,0.21757738412467423,0.0544909079,0.0438792037,0.0535865704,0.20877669974142365,82588538678.0,26280491390,0.0406504065,27.9876890667,2.2645228289,26.4702313907,1.020715739315602,0.4343116224,1.1039994722,42.19992862125331,37.8342496723,2.9479365241,82.98211481765331,9.6473434299,0.0207157393,0.42447441903008115,1.3504413540502012
SKG,2024,1,0.9580845405,864470061000.0,66497697.0,15.2907467816,2.1644514605,4.4508263855,304.71510174254604,13568.7399701978,6.8357497534,0.3206178929323572,0.1881471162391511,0.0636263937,0.0562271279,0.0625517065,0.18092918133974067,123631384112.0,19485503626,0.0384615385,35.0190114486,1.2347542605,32.8202517597,1.0174408326706619,0.4418959365,1.1351819911,47.542218484069544,39.1859293138,3.3745733601,90.10272115796955,9.3145679174,0.0174408327,0.39831747626857206,1.3568739970197765
SKG,2023,4,1.206281689,1063973148000.0,63331735.0,15.2626776971,2.5987999786,11.166807236,-108.06720515394059,13927.0952659516,10.0012718166,0.06598129737754403,-0.09867208048281063,0.0807768286,0.0675391227,0.079465432,-0.15957603121746877,103446613191.0,-11068497722,0.0297619048,35.8717440879,0.9615790642,33.9565408868,1.0174288663150761,0.4666982015,1.0492349982,23.637458412791638,37.0197693155,2.0446696196,62.70189734789164,9.8595968248,0.0174288663,0.3841036911148795,1.326402486845522
SKG,2023,3,1.0117446114,899310637000.0,63331735.0,12.6122967516,2.1201811571,9.5717896437,123.83072227533322,14035.1624711055,8.0472036167,0.21094533135156524,0.08584073067019131,0.081660771,0.0696220804,0.0802856055,0.0515167303289559,108104035571.0,4706571684,0.0352112676,46.3461311792,2.7987622098,43.4867432872,1.0118755928791139,0.4775940389,1.1154718452,39.829565303182754,36.2663698281,3.0207291803,79.11666431158274,10.0644206114,0.0118755929,0.39290624356757736,1.3366946983171462
SKG,2023,2,1.1465473103,1010141173250.0,63331735.0,13.1079237576,2.2559933474,8.8656283494,556.9769979300268,13911.3317488302,8.3633587174,0.4051380269514385,0.2693195698312823,0.0892332113,0.0798366138,0.0877301096,0.2871494093900658,118879874037.0,37609595381,0.0313479624,25.6332714892,0.8224933582,24.0897997324,1.0220184988850982,0.509735363,1.1022433438,27.226554465204845,34.125215352,3.2634130931,64.61518291030484,10.6959031975,0.0220184989,0.40850126447173074,1.3249011853959394
SKG,2023,1,1.5049419749,1320466674750.0,63331735.0,19.4647286166,2.9784149804,66.9039583742,527.9837702535704,13854.3547509002,16.3586275992,0.36681022876368297,0.2840679290750719,0.0795653247,0.0669010424,0.0783758668,0.2406188990971541,79473797266.0,28323667606,0.0239808153,29.7729254189,1.1748206597,27.9934103106,1.0198093109492856,0.5122069916,1.024544068,14.328874074258986,32.9234055724,3.1225655611,50.37484520775898,11.0863379305,0.0198093109,0.42201062856739047,1.319474753659514
SKG,2022,4,1.1480995105,968975545500.0,63331735.0,22.5463375074,2.3642216126,10.4369756698,-82.90615175788253,13326.3709806466,10.5852769665,0.07695894330103317,-0.06241831458581999,0.0522521607,0.0457929755,0.0515119296,-0.10407556928782974,90740621468.0,-8754773211,0.0326797386,31.1063710965,0.8253665448,28.8669804904,1.0147727057940756,0.4912421676,0.8780756206,0.369701911885143,33.2997157773,2.9985197709,36.66793746008515,10.9610545159,0.0155348461,0.5223722034107835,1.2713011560340202
SKG,2022,3,1.1093372569,943642851500.0,63331735.0,31.6203191031,2.7341415037,11.6827846949,214.76662047865892,13431.4428797822,12.1383697154,0.2462408819916665,0.11832355856786443,0.0361769503,0.0293318066,0.0357100566,0.11448127684885498,77043452974.0,13159864305,0.033557047,40.3212628839,0.8531183986,37.4611541918,1.011659099342783,0.4129864465,0.7305067471,0.8455619039425296,38.1903931241,4.6517472011,43.68770222914253,9.5573773963,0.0116590993,0.5326743158577522,1.279197054192719
SKG,2022,2,1.1992425092,1003807999750.0,63331735.0,-163.6400301476,4.2852663925,22.9189244125,411.3240475568844,13216.6762593035,25.7058361363,0.3216814467857686,0.2058265853488487,-0.0075040787,-0.0161060661,-0.0074143139,0.2052079959387162,38676666528.0,25971575542,0.0315457413,30.832640004,0.8012554219,28.4484743051,1.0143018487916378,0.2831279171,0.4825754547,0.9638015182974905,49.2773210088,5.4437408899,55.684863416997494,7.4070585114,0.0143018488,0.5566067272071304,1.2587428981713458
