ticker,yearReport,lengthReport,Gross Profit Margin (%),Net Profit Margin (%),Biên EBIT (%),EBIT (Bn. VND),Financial Leverage,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
VCE,2015,2,0.036010545866277145,0.006919972646450569,0.009428461115502784,1771025534,4.7430896678469345,0.7998960614938309,1.10560345954
VCE,2014,4,0.060207279768938936,0.018223785233410946,0.010137407843867564,814835363,6.46534996938165,0.995975564033475,1.07357145596
