ticker,yearReport,lengthReport,Gross Profit Margin (%),Net Profit Margin (%),Biên EBIT (%),EBIT (Bn. VND),Interest Coverage,Financial Leverage,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
UEM,2015,1,0.13356742206305305,0.018085523719446255,0.029876983380223675,716623188,-3.239201568525598,2.892169189026174,0.48974105764787196,0.9736555643328821
