ticker,yearReport,lengthReport,Gross Profit Margin (%),Net Profit Margin (%),Biên EBIT (%),EBIT (Bn. VND),Interest Coverage,Financial Leverage,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
NS3,2016,1,0.38582784167503353,0.13658299668293886,0.16997800819002643,6425154743,-367.5986154938999,1.324688742929921,0.8147052419969797,0.8047750434438187
