ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Dividend yield (%),Financial Leverage,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
CTG,2021,4,1.4579371491,135522167173800.0,4805750609.0,9.6191693531,2.5494874689,25.089686681,607.7751921895455,19342.3975904864,0.2809574007696659,0.1573628965,0.0,0.0098076178,0.0,16.352560990014236,15.35446231,0.11207478431203967,1.744008601780071
CTG,2021,3,1.7483106177,166038683540950.0,4805750609.0,10.0460008753,3.1704301,-13.6962436378,511.83929423916555,19761.9345502745,0.24917142820675367,0.1805922508,0.0,0.0117925428,0.0,15.144250557356834,14.1442505574,0.1072282520375888,1.7802863856467885
CTG,2021,2,1.5928715041,147536543696300.0,4805750609.0,8.9935429584,2.8577659196,3.4771946534,468.229665473263,19273.3688316118,0.20684631382172533,0.1854677754,0.0,0.0121077068,0.0,15.796826360433165,14.7968263604,0.11178918981924771,1.7364542698734888
CTG,2021,1,1.843626227,168202287505000.0,4805779643.0,9.4889223724,3.5397734118,-162.1531652166,1344.5337655903004,18984.3252869262,0.6071650465658398,0.20758222043514252,0.0,0.013671962544322014,0.0,14.634438977578833,13.634438514709473,0.11535682663341794,1.7101908030716029
CTG,2020,4,1.7450880118,148005331101000.0,3723404556.0,10.8083675988,3.2659689227,18.8646698432,1449.5964429388746,22778.2207719896,0.5247864100485649,0.168260967,0.0,0.0106063543,0.0,15.70809417514704,14.7056180304,0.12659513118646482,1.5902261680719438
CTG,2020,3,1.3723168051,113563838958000.0,3723404556.0,10.3447096971,2.6568461579,-30.0572355266,627.5579150362945,22225.1887366493,0.2573892851949929,0.1370067319,0.0,0.0088457017,0.0,15.136428228243805,14.1364282282,0.12718012188381903,1.5516311180744853
CTG,2020,2,1.3837464964,111329796224400.0,3723404556.0,9.9825381517,2.6756329549,-14.9984732785,959.2430653941543,21608.0041236325,0.45802721989602585,0.1429504449,0.0,0.0090943789,0.0,15.299498092069038,14.2994980921,0.1332403910315797,1.5087442365283874
CTG,2020,1,1.0586023013,82845751371000.0,3723404556.0,8.8629083673,1.9927185522,14.0414220902,648.4565304914989,21018.2803998266,0.2868068874534682,0.1231782942,0.0,0.0077101328,0.0,15.513670842915618,14.5136708429,0.1396912399569838,1.4676230001536308
CTG,2019,4,0.9309312015,71489367475200.0,3723404556.0,7.5560036853,1.7643250437,-46.221265539,713.1094566990695,20624.5101344824,0.30547055865484096,0.130796871,0.0,0.0078679938,0.0,16.040076397850033,15.039226865,0.14216136702743357,1.440515807660418
CTG,2019,3,1.2675655476,94202135266800.0,3723404556.0,15.3953762262,2.9373901763,5.5507491886,674.4212083947399,19959.5200796118,0.3014631716057312,0.0858877067,0.0,0.0052107581,0.0,16.055443018645516,15.0554430186,0.13683863100991292,1.3943902805416377
CTG,2019,2,1.1391538946,81914900232000.0,3723404556.0,14.9501462621,2.6438601959,1.6537203221,474.4754359697894,19312.5793661407,0.21473440858712042,0.078272478,0.0,0.0046957182,0.0,16.328830283932316,15.3288302839,0.14501701809543296,1.3500438436800368
CTG,2019,1,1.1039285976,77074474309200.0,3723404556.0,13.9611156905,2.6087241852,2.7205201868,679.0024994533525,18751.2127543306,0.3180272656509053,0.080139577,0.0,0.0047759336,0.0,16.353164332698622,15.3531643327,0.1557705916261897,1.3058771650090066
CTG,2018,4,1.1781302043,79122346815000.0,3723404556.0,14.6145351111,2.7532378925,3.2401516155,-223.8212333540476,18037.0556005733,-3.1528020005372093,0.0825166285,0.0,0.0047921749,0.0,17.257134337650285,16.2622609208,0.16473839532985962,1.2564042956886867
CTG,2018,3,1.0939626718,76143623170200.0,3723404556.0,9.9071105012,2.1566650914,4.2256793908,502.62816512490724,18693.5080389905,0.24929676282447916,0.1147920555,0.0,0.0067989178,0.0,16.770580857861585,15.7705808579,0.15827445062852996,1.3019596357115295
CTG,2018,2,1.2203872788,82659581143200.0,3723404556.0,10.6457275746,2.4583489353,-4.7211887015,485.6074522136885,18190.9467481459,0.2508877304557421,0.0,0.0,0.0,0.0,16.755969827253313,0.0,0.16480912808814696,1.2670869191808671
CTG,2018,1,1.3482423275,88803198660600.0,3723404556.0,11.3424477998,2.6327452817,8.6603674233,652.2468787568406,17689.6982938679,0.33573712465471767,0.1240491174,0.0,0.0072711642,0.0,16.836378067924826,15.8363780679,0.17019603808487432,1.2322530481475147
CTG,2017,4,1.7188645124,109095753490800.0,3723404556.0,14.6784750395,3.3444570285,4.5552990683,423.691537213664,17046.1370220147,0.22046028521662914,0.1198072117,0.0,0.0072736934,0.0,17.194244505019988,16.1733079582,0.1795784748152638,1.1859496809044259
CTG,2017,3,1.6844329108,104441497795800.0,3723404556.0,13.9675176999,3.4555037254,14.5462528449,523.7977691296567,16652.488692741,0.30320858574661835,0.1225631889,0.0,0.0074144434,0.0249554367,17.056689899138203,16.0566898991,0.16498786321248954,1.1597796593113125
CTG,2017,2,1.1750874488,70558516336200.0,3723404556.0,9.6627825057,2.3641509821,2.6971916419,502.98455938184117,16126.4593700078,0.255870121541433,0.1201710596,0.0,0.0075425922,0.036939314,17.168758519139406,16.1687585191,0.17036075560932798,1.12328031085831
CTG,2017,1,1.2476219034,72606388842000.0,3723404556.0,10.4958642128,2.6226092457,2.5288324113,545.6447102225654,15629.7352159902,0.3295187886706791,0.1147100792,0.0,0.0075047813,0.0358974359,16.888841410180582,15.9619585273,0.17823758916932173,1.0887099225389723
CTG,2016,4,1.0834816784,65159579730000.0,3723404556.0,9.5292274666,2.4623580915,1.8925229556,419.632886112846,16151.6344476773,0.3063281743506375,0.1178873409,0.0,0.007913361,0.04,15.065367449624542,14.7707575125,0.1685717168166141,1.1726681521150077
CTG,2016,3,1.1252715232,68696814058200.0,3723404556.0,10.6821157961,2.6422357651,1.60362977,476.6997443615955,16396.0427507663,0.2988380654167167,0.1099543053,0.0,0.0077431111,0.0487804878,14.694035014064525,13.750467382,0.1383959665961949,1.1415414376163768
CTG,2016,2,1.0680628972,63297877452000.0,3723404556.0,10.4122429381,2.5643032742,1.9861398624,399.72637343466795,15916.6656237144,0.2528541899309415,0.0,0.0,0.0,0.0529411765,14.286502605223406,0.0,0.14454705428470574,1.1082214981459595
CTG,2016,1,1.1472264341,66276601096800.0,3723404556.0,10.4007216663,2.7638304258,2.7336409159,515.5161012270083,15515.6815351198,0.3569390354319837,0.1139605357,0.0,0.0085890028,0.0505617978,13.646470402105617,12.7004487533,0.14848273481584306,1.080406539202004
CTG,2015,4,1.1063368321,61808515629600.0,3723404556.0,10.8475558647,2.7175884132,-51.3647310538,335.2437214990613,15004.4719824432,0.28965736489692867,0.0,0.0,0.0,0.0542168675,13.952305320496343,0.0,0.15511223654733,1.0403688240453512
CTG,2015,3,1.1504999727,64042558363200.0,3723404556.0,10.8615500513,2.7920143301,-3.1038506832,382.2071919922741,14950.0220846265,0.2898961324625319,0.0,0.0,0.0,0.0406976744,12.767301007432303,0.0,0.15198941682922698,1.0365934178713005
CTG,2015,2,1.4109169922,76702133853600.0,3723404556.0,13.4074486082,3.4579289217,-2.6432950184,478.4527099343217,14600.4336998456,0.3614911803134784,0.0,0.0,0.0,0.0339805825,12.614140798827563,0.0,0.1558807609292162,1.0123539206600658
CTG,2015,1,1.3688236281,77074474309200.0,3723404556.0,13.2394560402,3.6186541216,-5.2604617514,334.3950358533106,15122.474200091,0.26533993290464253,0.0,0.0,0.0,0.0338164251,11.469868430423238,0.0,0.153486994266619,1.048550773303721
CTG,2014,4,1.1438343183,62925536996400.0,3723404556.0,11.0161596516,2.9920191154,3.404090074,388.51277758548247,14774.8670665552,0.33243283112440397,0.1047253509,0.0,0.0092316961,0.0414201183,12.01777576222347,11.0136790508,0.1612745392214575,1.0244486474798398
CTG,2014,3,1.0433245317,56968089706800.0,3723404556.0,10.4903084644,2.815811067,-8.1075579775,335.0988616655708,14664.6604519206,0.2766935055336185,0.0877138016,10.0324192918,0.0080952153,0.0653594771,11.373096496354533,10.3692202634,0.13091041010334614,1.0168072150056868
CTG,2014,2,0.9977633469,53244685150800.0,3723404556.0,9.1329765342,2.5376988994,2.2777593644,505.5016697352937,14332.0558369108,0.4187218934208781,0.1072217037,9.3767056126,0.0100868909,0.0699300699,11.199230204488632,10.1951487295,0.13658892255575392,0.9937453259565047
CTG,2014,1,0.9916945933,54734046973200.0,3723404556.0,8.6400723642,2.5473860389,3.4042976401,304.9968819563318,14823.1119722501,0.26883640883026244,0.1136525137,9.6389910843,0.0107782591,0.0680272108,10.124288768545277,9.1203525235,0.12168970732563619,1.0277938075441155
CTG,2013,4,1.1154789898,60319153807200.0,3723404556.0,8.9123217461,2.7690041901,22.5436695641,133.77894432027978,14522.9091243557,0.11494949347293051,0.132098108,0.0,0.0107277638,0.0802469135,10.658679763060558,9.6548137902,0.1309329175639716,1.007011874498415
CTG,2013,3,1.2037426276,60319153807200.0,3723404556.0,7.0846877407,2.6955029227,-41.0189851725,587.2929656717646,13458.0263482994,0.4723151416511588,0.1597623995,9.3518067918,0.0129348625,0.0802469135,10.549038748727705,9.5448751098,0.11697886129411542,0.9331425255669872
CTG,2013,2,1.2268679361,64414898818800.0,3723404556.0,6.6512343488,2.9154437418,-13.4764437417,555.9004631813638,14100.9472084881,0.4434763927294912,0.1920713496,9.9868060184,0.0145566582,0.0751445086,10.846375911211771,9.8907657099,0.11155578851797099,0.896593798639111
CTG,2013,1,1.3035222033,65322886960000.0,3266144348.0,7.5525943356,2.9415142683,-5.7934712449,318.2809980044397,15343.0451349458,0.2237607015395291,0.1718552363,10.1275793736,0.0122401371,0.065,14.42675436877152,13.420440826,0.15004564815357171,0.6452010787077284
CTG,2012,2,1.448571299,44307651675300.0,2621754537.0,7.6955964662,1.992204482,5.3064730086,217.64675395544094,11666.6677098612,0.12179751694107248,0.0,0.0,0.0,0.0,13.236539841140422,0.0,0.12816998019984804,0.5695937803143156
CTG,2010,2,2.1677748668,28828648320000.0,0.0,9.7686938708,2.327619113,0.0,0.0,8764.7478020918,0.2152734554173656,0.0,0.0,0.0,0.0,21.837012713614573,0.0,0.20013668786342642,0.2515760290512834
CTG,2009,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21019310059919788,0.0,0.0,0.0,0.0,16.098865326147838,0.0,0.15976003952789272,0.2528167013488677
