ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
NBW,2024,3,1.9113686282,333540000000.0,10900000.0,11.4918075896,0.3721865523,4.3480576648,740.4883102752293,16009.4706736697,5.3001193627,0.3148858480998781,0.03651048441246685,0.1659167176,0.1964709154,0.0952419295,0.04528740378869016,59246055275.0,10011624079,0.0,1.0429753649,0.1519134415,0.848841675,1.7385386797635851,2.9407347506,6.0016063494,8.231232630493313,15.9091348235,46.4872171515,70.62758460549331,22.942793813,0.7385386798,0.8993640544390962,1.6009470673669726
NBW,2024,2,2.0040628296,333540000000.0,10900000.0,12.5035886783,0.3718118486,5.5282348582,772.0857826605504,15268.9823633945,5.4914485131,0.31614328610223824,0.03632764150799974,0.1511058129,0.1847774849,0.0882832929,0.040962535891033075,55744254761.0,9489464054,0.0,1.0411479429,0.1912763133,0.8571482436,1.8633864408341059,2.9688617653,6.2056361537,9.1311756205052,15.3135983545,43.9018010683,68.3465750433052,23.8350250249,0.8633864408,0.8821675423070799,1.5268982363394494
NBW,2024,1,1.927043649,352070000000.0,10900000.0,13.3125756146,0.3936914561,5.7291919779,641.1762282568808,16761.4262483486,6.0515255006,0.31191617493196855,0.03177658111606185,0.1479717965,0.1610476835,0.0874589009,0.03897012059290902,53140255942.0,8570940713,0.0,1.2281884098,0.2552220654,1.0107457705,1.6556727016324553,2.9574003032,6.3666448157,9.747481463673447,15.2549178972,43.8215504048,68.82394976567345,23.9267102229,0.6556727016,0.8065740195035656,1.6761426248348623
NBW,2023,4,1.7369457648,305200000000.0,10900000.0,12.0503972832,0.3433602302,7.6145555403,509.01615495412847,16120.2500200917,4.737588958,0.3631934469881017,0.024824876057847493,0.1460396606,0.1589541437,0.083886775,0.02779809527819975,58526275423.0,6212780559,0.0482142857,1.1168680574,0.2654770385,0.8937399096,1.7204896109579022,2.9440479018,6.1913228543,5.143648223332123,16.6378741321,51.0585718193,72.84009417473212,21.9378988626,0.722467787,0.8300072339537476,1.6155375161834862
NBW,2023,3,1.3555940515,245250000000.0,10900000.0,9.7124800607,0.2770866458,8.8922110397,525.0192290825688,16597.8892983486,3.9144973263,0.29546244404781047,0.025781250897890125,0.0,0.0,0.0,0.029191479339856764,0.0,6479684001,0.06,0.0,0.0,0.0,1.6197977438406308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7621535706362417,1.6597889298348625
NBW,2023,2,1.4247610975,249610000000.0,10900000.0,10.2842990988,0.2831235423,4.7913103039,751.0656863302752,16072.8700692661,3.8274338389,0.32048317644631596,0.03576903353083355,0.1365142198,0.1558149953,0.0821601033,0.03565245174471601,55335979987.0,8159933395,0.0589519651,1.2812396713,0.2790349171,1.0930479365,1.7754041936092735,2.9844182849,6.5217639449,9.240406194715302,14.2489495103,41.8312748648,65.32063056981531,25.6159234571,0.7754041936,0.7445814484131369,1.6072870069266054
NBW,2023,1,1.5035387635,282310000000.0,10900000.0,13.015253185,0.3231013465,3.8670826334,538.4739106422019,17226.0274413761,4.7656640585,0.28794893645593433,0.027360507078232444,0.124384449,0.1380428935,0.0750915322,0.03299252421412632,54518770142.0,7077543811,0.0521235521,1.4820517057,0.22476475,1.2035731107,1.5347861956726723,3.0248567962,6.4612977705,10.226889382407839,12.0772304425,42.1052379144,64.40935773930784,30.2221607625,0.5347861957,0.7175699508313891,1.7226027441376146
NBW,2022,4,1.6539272787,300840000000.0,10900000.0,14.4941002986,0.3525069544,3.4636733217,502.04824642201834,16687.5535307339,4.2760909896,0.3591839464356237,0.024904045456536756,0.115031992,0.1366683955,0.0724305156,0.027569528019481017,56377700649.0,6058029492,0.0,1.3052940449,0.4883968901,1.0778415068,1.6556920715060943,2.978140276,6.0767903744,7.888187154634375,15.9180595541,42.365151841,66.17139854973438,22.9299305458,0.6558011883,0.7750252829873086,1.6687553530733945
NBW,2022,3,1.1797171108,196200000000.0,10900000.0,10.0664109911,0.2397938012,2.039533923,435.10741119266055,15257.8951644954,2.4355771011,0.29664094805247077,0.021705704248412307,0.1163584942,0.1387336414,0.0706191822,0.027471039794068234,56018008092.0,6002389800,0.0,1.1785486992,0.5214621764,1.0543811998,1.6911937493878126,2.9645541628,6.0755472177,16.081299546275478,7.0532475137,43.4079985769,66.54254563687547,51.7492118763,0.6911937494,0.8091936299455199,1.5257895164495412
NBW,2022,2,1.6326213667,263780000000.0,10900000.0,14.6862635219,0.3417655906,4.7857514617,514.3432453211009,14822.7877533028,3.7691616872,0.3229571710858338,0.0253685485865089,0.1075775642,0.1267413108,0.0650354405,0.030686025759313253,52699556796.0,6781481220,0.0,1.1192022072,0.5300298363,1.034772285,1.7628761263244301,2.7946863117,5.6148607781,22.551608591484047,6.9615329,46.9387704003,76.45191189178405,52.4309811137,0.7628761263,0.808507440006566,1.4822787753302753
