ticker,yearReport,lengthReport,Gross Profit Margin (%),Net Profit Margin (%),Biên EBIT (%),EBIT (Bn. VND),Interest Coverage,Financial Leverage,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
PRO,2015,2,0.36381271791129294,0.029668278328031258,0.14573468543642784,1474828264,-4634.764036328211,1.1633479187315385,0.3243480967572109,1.3028899908
PRO,2015,1,0.3076965006384362,-0.09051493899810233,0.08613637589400462,953874368,0.0,1.1933419856650826,0.3384946559311506,1.2917754544666666
