ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),Net Profit Margin (%),ROE (%),ROA (%),Dividend yield (%),Financial Leverage,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
MSB,2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10130825757125597,0.0,0.0,0.0,9.706774843884007,0.0,0.023593075041057034,0.5346924230769231
MSB,2018,4,0.0,0.0,1175000000.0,0.0,0.0,0.0,536.7736170212766,0.0,0.5092149062927148,0.0630517735,0.006946099,0.0,10.038990554274482,8.9686796544,0.023906901624634137,0.5320558846153847
MSB,2018,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013608573584023353,0.0,0.0,0.0,9.274025109202325,0.0,0.019741549968732088,0.5310801923076923
MSB,2018,2,0.0,0.0,1175000000.0,0.0,0.0,0.0,-48.23659574468085,0.0,-0.09323480932907391,0.0,0.0,0.0,8.894789907163714,0.0,0.02088633770983186,0.5316596538461539
MSB,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5289586596744534,0.0,0.0,0.0,8.36262242832632,0.0,0.040451746533445174,0.5340094615384615
MSB,2017,4,0.0,0.0,1175000000.0,0.0,0.0,0.0,-397.32510638297873,0.0,-1.091828191359988,0.0089328981,0.0011914579,0.0,8.17952575517372,7.1795257552,0.04171843897897251,0.527767
MSB,2017,3,0.0,0.0,1175000000.0,0.0,0.0,0.0,50.34723404255319,12033.1787234043,0.13222058070846343,0.0394568026,0.0055554133,0.0,7.3517509920266555,6.351750992,0.04266947026254006,0.5438071153846153
MSB,2017,2,0.0,0.0,1175000000.0,0.0,0.0,0.0,477.46893617021277,11990.3914893617,1.3469106518649407,0.0388616101,0.005649708,0.0,7.051893324513032,6.0518933245,0.044168699618346886,0.5418734615384615
MSB,2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10077317180772785,0.0,0.0,0.0,7.188745443244489,0.0,0.046289952304413205,0.5225124615384615
MSB,2016,4,0.0,0.0,1175000000.0,0.0,0.0,0.0,-35.98723404255319,11574.4561702128,-0.040295797934941605,0.010288271,0.0014219585,0.0,6.809261568357496,5.8092615684,0.047688578502948456,0.5230763846153846
MSB,2016,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11689730986434622,0.0,0.0,0.0,6.457239819104584,0.0,0.05479948232197963,0.5217974615384615
MSB,2016,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01661384547317857,0.0,0.0,0.0,8.405661895160533,0.0,0.05740494480085234,0.5213883461538461
MSB,2016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27205559649892763,0.0,0.0,0.0,8.023392241652587,0.0,0.05802173602655605,0.5271751153846154
MSB,2015,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.093715087526643,0.0,0.0,0.0,10.17000146738386,0.0,0.07377232514038698,0.36197334615384613
