ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
FHS,2024,2,2.5114740199,482005263600,12751462,8.5408333548,0.1205525859,7.1510691244,552.0366434060659,15050.9221679051,7.8248607151,0.23619627358036585,0.00632363737165273,0.286200085,0.2038587919,0.0360790844,0.00526657096354261,54573671478.0,5862581194,0.0423280423,1.0777616542,0.0382144727,0.4793776225,8.758392504365172,2.5561081496,87.4985876176,13.770109672620906,95.4446720623,146.0273063829,255.2420881178209,3.8242050825,7.7583925044,0.23274709167834998,1.5258271215253592
FHS,2024,1,1.9195856084,414422515000,12751462,7.2967033876,0.1032709068,99.1756773628,1210.2569215200579,16930.737477083,6.9561567262,0.31397282068302695,0.021595073696512156,0.2945057253,0.1860347817,0.0367666664,0.01196084665200985,55059624649.0,8547611762,0.0492307692,1.1211877664,0.0290952387,0.4920352701,6.355636868331452,2.5977835153,87.9218782983,12.774977117448211,96.7676754871,144.3517703843,253.89442298884825,3.771920718,5.3556368683,0.21672249590360765,1.71331896259425
FHS,2023,4,1.903788093,381268713800,12751462,6.7714545645,0.0953951818,3.6586285664,1503.9422670122062,15705.5294703462,5.6193121069,0.19640858800968045,0.025955086320149857,0.3015643299,0.2063605374,0.041445367,0.018808683425297432,56693897485.0,13897192241,0.0602006689,1.0955723969,0.0386719356,0.522048988,6.993488607782097,2.9419244718,87.2498965114,9.908281048960283,84.5004465217,127.7050570078,222.1137845784603,4.3195038017,5.9934886078,0.22062821227215978,1.5916814452178112
FHS,2023,3,1.7503241532,316236257600,12751462,7.4779223789,0.0792458323,55.2355293077,1159.5617957376182,14168.8040778383,4.5353140702,0.23996045206316094,0.010328188156187782,0.2362067494,0.181983511,0.0281165481,0.007932554016796977,55905334096.0,11356454784,0.060483871,1.0713778074,0.0418656401,0.5420044791,9.516793300950438,2.6531788207,88.6856495252,12.201300313712434,98.3729003256,144.7329953343,255.30719597361244,3.7103714416,8.516793301,0.24746453969329738,1.4378063393593612
FHS,2023,2,1.7603566327,307310234200,12751462,6.6428287026,0.0773530324,11.4742295262,580.3052253145561,13690.4077007013,4.4051405589,0.24561789060364525,0.006561015662305462,0.0,0.0,0.0,0.0060668104591652975,0.0,6842358335,0.0622406639,0.0,0.0,0.0,9.18676081138424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25460690536416847,1.3882707522321753
FHS,2023,1,1.820258366,341739181600,12751462,7.295601477,0.0858635751,2.3064606031,1171.7855765087957,14723.1846317701,4.0098220655,0.311373312790529,0.021394675029583945,0.2682720343,0.2423716361,0.0326565071,0.014014200467090737,67273199440.0,9787477132,0.0559701493,1.1067142458,0.0646692509,0.4836734071,7.071617410955551,2.774737265,78.7796428297,11.10654471992781,90.8664202718,136.163188764,238.13615375572783,4.0168854337,6.071617411,0.2241307322604795,1.494358843276167
FHS,2022,4,2.1952907266,380121082220,12751462,10.4141278036,0.0968819046,2.2792822302,404.7765846771139,13579.0670630552,5.3145732158,0.2621580387190416,0.007044343780326287,0.2266495861,0.1886048282,0.0306665565,0.007340933043752688,52738526232.0,5378808509,0.050318685,1.0925745944,0.0473137388,0.4706015483,7.406509005413535,3.2964405484,76.556847455,9.434807571699505,81.4265229076,114.9740701544,205.83540063369952,4.4825689096,6.4065090054,0.2673212168813697,1.3740103857581194
FHS,2022,3,2.3084417975,334203067558,12751462,-15648.6975298416,0.1215821076,-1.753757468,1471.1051353170326,11353.5459409282,-23.9484296588,0.22588804528472406,0.01326755273995707,0.0,0.0,0.0,0.013961476549022625,0.0,19739866946,0.0305238658,0.0,0.0,0.0,9.014917711808675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3056239491459078,1.4352237767794782
FHS,2022,2,1.9394821772,280787193240,12751462,-13147.5569310966,0.1021495673,-1.4734533727,625.7789689527366,11353.5459409282,-19.3697352578,0.22301213436957168,0.00703028123676617,0.0,0.0,0.0,0.0099366266476798,0.0,11278392850,0.0363306085,0.0,0.0,0.0,9.084961076796288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35650954597114043,1.2451775831822265
FHS,2022,1,1.8914795529,273837646450,12751462,-12822.1519116848,0.0996213423,-1.4369850672,368.90278369648905,11353.5459409282,-21.1949274223,0.24206258937649008,0.007328060240794763,0.0,0.0,0.0,-0.00522226723543554,0.0,-3352293033,0.0372526193,0.0,0.0,0.0,7.398418223916729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3870252715610599,1.1817859358479836
