ticker,yearReport,lengthReport,Gross Profit Margin (%),Net Profit Margin (%),Biên EBIT (%),EBIT (Bn. VND),Interest Coverage,Financial Leverage,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
MGC,2015,2,0.20927828225494097,0.08580312926931753,0.09902744813979238,10280402611,-8.645161655912768,3.446259673229505,0.6944702304356836,0.74376957125
