ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
PVR,2024,3,0.1017750663,46716041700.0,51906713.0,-4.9746538689,0.0,-142.0087596552,-10.34054346689223,8843.0303488876,-167.005502292,0.0,0.0,-0.0204268813,-0.0007717238,-0.0096203977,0.0,-365345929.0,-153147613,1.4383915738,0.0002067934,0.0608446861,0.39919179539770955,2.126599621974152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062330477100000004,1.126599622,0.0,0.8644157179933987
PVR,2024,2,0.0903610624,41525370400.0,51906713.0,-4.6495092308,0.0,-228.3503909783,-7.918273653737234,8853.3708923545,-254.2545166164,0.0,0.0,-0.0193282761,-0.0004619965,-0.0091316529,0.0,-218884652.0,-39260179,1.4394571498,0.0002059995,0.0608415485,0.10538830611425644,2.12406075085744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061508345500000006,1.1240607509,0.0,0.8654265172276793
PVR,2024,1,0.112850397,51906713000.0,51906713.0,-7.6586591008,0.0,-34.039064617,-8.280585172095178,8861.2891660083,-301.5353940065,0.0,0.0,-0.0145970139,-0.0004611044,-0.0069167236,0.0,-218643600.0,-60504379,1.4410704798,0.0003809194,0.0610717897,0.1638084091369118,2.1223477488543425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0618022824,1.1223477489,0.0,0.8662005369851173
PVR,2023,4,0.1137597458,52373873417.0,51906713.0,-7.9677764016,0.0,-34.1867306962,-154.3777074653138,8869.5697511804,-345.2255373784,0.0,0.0,-0.0141762765,-0.00040503,-0.0067120665,0.0,-192174793.0,-112433758,1.4414471596,0.0002068227,0.0609033209,0.30171735195350113,2.120156920614805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060743293000000004,1.1201569206,0.0,0.8670099730827604
PVR,2023,3,0.087101571,40798676418.0,51906713.0,-9.933110525,0.0,-26.763125845,-1.4846041012074873,9023.9474586457,-236.6321277888,0.0,0.0,-0.0087839378,-0.0004797048,-0.0041779179,0.0,-231449760.0,-6686336,1.4448242656,0.0110427898,0.0635514531,0.017961721251065738,2.100234933849222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0597041236,1.1002349338,0.0,0.8821005598585471
PVR,2023,2,0.1440374257,67478726900.0,51906713.0,-13.6427164764,0.0,5.9757490737,33.57173710845455,9025.4320627469,-254.7414286215,0.0,0.0,-0.0105533378,-0.0006720858,-0.0050262673,0.0,-319569747.0,-39019127,1.4462912814,0.0110521871,0.0640541368,0.1075000243616154,2.0992217863432288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0595235379,1.0992217863,0.0,0.8822456815045723
PVR,2023,1,0.1445751994,67478726900.0,51906713.0,-7.8870129948,0.0,-135.7251415312,-4.3445052858577276,8991.8603256384,-124.9013934247,0.0,0.0,-0.018204636,-0.0013520665,-0.0086834166,0.0,-640312168.0,-34035572,1.4075353473,0.0134219281,0.0650674724,0.09429015197677014,2.105467976415886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0299853694,1.1054679764,0.0,0.8789640081310843
PVR,2022,4,0.1520641232,71008383384.0,51906713.0,-18.5584690755,0.0,-42.2992102343,-106.87191939894171,8996.2048309243,-121.2390512721,0.0,0.0,-0.0081603539,-0.0014626452,-0.0038643246,0.0,-688767667.0,-151708725,1.4085952285,0.0133861549,0.0650814059,0.4088988219863114,2.104966446856829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029842399,1.1040739072,0.0,0.8790158132459982
PVR,2022,3,0.1589871078,74849480146.0,51906713.0,43.5236437728,10.5105128672,-21.2581476683,-17.64425302754193,9069.9178077024,628.0646026182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99531971,0.0,0.0,0.0,0.0,2.0890301826407454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8902580299852848
PVR,2022,2,0.18743279,88241412100.0,51906713.0,51.310814434,12.3910345868,-25.0616165299,-35.967249014592774,9069.9178077024,723.3064138445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-364707003,0.0,0.0,0.0,1.694859565015837,2.0867077859238066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9770675631948e-06,0.891982774676586
