ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),Net Profit Margin (%),ROE (%),ROA (%),Financial Leverage,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
OCB,2021,4,1.419827533,30959352703800.0,1369882863.0,8.1002803934,3.471109034,6.4217577597,1022.0780524210412,15917.4262189124,0.9144861671786843,0.224511463,0.026140645,8.46094728183609,7.4609472818,0.025492269854465198,0.8843014571083245
OCB,2021,3,1.7136012241,35000507149650.0,1369882863.0,7.6662172296,3.8067549349,8.3362511557,646.1562823163808,14910.1200682237,0.65326304042871,0.2389321084,0.0279837284,8.205391147939265,7.2053911479,0.026531363824172052,0.8283400042605102
OCB,2021,2,1.7248908706,33699118429800.0,1369882863.0,8.0332303322,3.8822915558,24.3395266219,808.7710211270816,14261.77181337,0.7726679663621314,0.2334449944,0.0271686814,8.555147166594502,7.5551471666,0.02896656033884957,0.792320656748189
OCB,2021,1,1.6263455165,30027833798200.0,1095906343.0,7.9711078048,3.7268746753,15.2862363476,923.2100769435915,16847.5884874863,0.740518902148711,0.2178494541,0.0256823189,8.681910748573339,7.6819107486,0.03078184264504023,0.7487817469192111
OCB,2020,4,1.5650971214,27288067940700.0,1095906343.0,7.7198943307,3.4055312105,40.0514769744,1392.991461471083,15909.555809609,0.9596388043705087,0.0,0.0,8.757122362544617,0.0,0.031288799251037495,0.7071066837605262
OCB,2020,3,0.0,0.0,1095906343.0,0.0,0.0,0.0,472.0681375005054,14513.8607225481,0.4757183665335571,0.219929534,0.0245757389,8.353822064561424,7.3538220646,0.03488158619814184,0.6450605078847796
OCB,2020,2,0.0,0.0,779616075.0,0.0,0.0,0.0,776.9158316033953,19782.4444432652,0.5394275176413327,0.255290199,0.0271826854,8.065877349238944,7.0658773492,0.03636273616544659,0.6254675781282697
OCB,2020,1,0.0,0.0,779616075.0,0.0,0.0,0.0,1135.8440356132985,0.0,0.7500805954518157,0.2758509443,0.0269251332,9.586540372650646,8.5865403727,0.04867575581289998,0.5032425136788825
OCB,2019,4,0.0,0.0,779616075.0,0.0,0.0,0.0,1319.8068329619807,0.0,0.9014378164007025,0.2543525247,0.0236767645,10.26800584315898,9.2683954901,0.05174000145062755,0.46668982297270645
OCB,2019,3,0.0,0.0,500000000.0,0.0,0.0,0.0,1319.46100895,0.0,0.6118829021609116,0.1925738734,0.0177051375,10.149299682486424,9.1492996825,0.05584755949796316,0.4252087415796612
OCB,2019,2,0.0,0.0,500000000.0,0.0,0.0,0.0,930.9078835,0.0,0.4671747151201922,0.1785608624,0.0163308052,11.166325938691454,10.1663259387,0.06230335531405704,0.3923877881060205
OCB,2019,1,0.0,0.0,500000000.0,0.0,0.0,0.0,857.091649684,0.0,0.47679727794157795,0.2015263579,0.0179260971,10.935956065073203,9.9359560651,0.06154090760116593,0.3741469443581606
OCB,2018,4,0.0,0.0,500000000.0,0.0,0.0,0.0,569.080645704,0.0,0.2965725824080982,0.2357993746,0.0191141913,11.363047434980905,10.3631241204,0.06016480424851707,0.35677406205901746
OCB,2018,3,0.0,0.0,500000000.0,0.0,0.0,0.0,871.142083034,0.0,0.5223186930667717,0.2339536016,0.0195786123,10.219950223197216,9.2199502232,0.06352714180043857,0.3430870164126669
OCB,2018,2,0.0,0.0,500000000.0,0.0,0.0,0.0,1092.022613692,0.0,0.6296799221120837,0.0,0.0,12.696749399863485,0.0,0.07379415587118954,0.29012572626895067
OCB,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6382571986803965,0.0,0.0,11.700452917316147,0.0,0.07793974698648852,0.2690682164983829
OCB,2017,4,0.0,0.0,500000000.0,0.0,0.0,0.0,367.615851042,12278.907982536,0.25692193114126793,0.1504954205,0.0110295703,13.730890331932796,12.7308903319,0.08583921722771244,0.2489853597696418
OCB,2017,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3662879537569069,0.0,0.0,13.781379977937156,0.0,0.09079691054275205,0.20836045271007017
OCB,2017,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3599369655564124,0.0,0.0,14.78035227730945,0.0,0.09190536724673422,0.19944494210525263
OCB,2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4062459071860934,0.0,0.0,12.624681908886679,0.0,0.08639936528575501,0.198795642099329
OCB,2016,4,0.0,0.0,400000000.0,0.0,0.0,0.0,280.356926645,11789.194876935,0.24728471993771314,0.0865486526,0.0068322062,13.53253729278922,12.5325372928,0.08650877520930839,0.19124416809722425
OCB,2016,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2138601447026657,0.0,0.0,12.168548471657418,0.0,0.08968494076857408,0.1868192186667954
OCB,2016,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29334167527962285,0.0,0.0,12.015345712342684,0.0,0.08750143092862787,0.19042138537618158
OCB,2016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2009360215562445,0.0,0.0,10.690023451928601,0.0,0.09224587828960337,0.18581926471627205
OCB,2015,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10596635985831984,0.0,0.0,10.887080946224074,0.0,0.10910396582567163,0.16498350047478025
OCB,2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05219649790825115,0.0,0.0,9.421391290902918,0.0,0.10708924722603408,0.16341004802315717
OCB,2014,3,0.0,0.0,323400000.0,0.0,0.0,0.0,24.738264239332096,12063.8436661503,0.03192268907329713,0.0620251143,0.0080177796,8.051370513469053,7.2716390611,0.1164547188347402,0.15822305968328795
OCB,2014,2,0.0,0.0,323400000.0,0.0,0.0,0.0,217.0585600865801,12050.768957381,0.19129089533545152,0.0620251143,0.0080177796,7.9109817713476955,7.2716390611,0.11755567542618804,0.1580515786459669
OCB,2014,1,0.0,0.0,323400000.0,0.0,0.0,0.0,111.87354814162029,12368.7500512028,0.16016088464733877,0.0620251143,0.0080177796,7.634185267055355,7.2716390611,0.11445350785042935,0.16222205225108396
OCB,2013,3,0.0,0.0,323400000.0,0.0,0.0,0.0,41.84299333333333,12250.525027786,0.04094254136142552,0.0607283631,0.0086993151,6.384583930733015,6.1798895225,0.0976903466870224,0.1606714747192626
OCB,2013,2,0.0,0.0,323400000.0,0.0,0.0,0.0,-93.56754894248608,11934.804056376,-0.19582084379599593,0.0607283631,0.0086993151,2.987373013840441,6.1798887371,0.03484950608490572,0.15450058503246267
OCB,2013,1,0.0,0.0,323400000.0,0.0,0.0,0.0,130.83473417748917,13041.5834276716,0.15203516985172583,0.0607283631,0.0086993151,7.230066837216585,6.1798887371,0.10473997739105882,0.15653064369682165
