ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
VMS,2024,2,1.527338105,219599951200.0,8999998.0,13.555368868,1.1181161414,-18.355036427,426.30002851111743,15975.5066148904,12.0881424524,0.1246817070667286,0.06776370866534445,0.108854075,0.0792766194,0.066203603,0.057995364053428256,15165405652.0,3283627521,0.0409836066,3.6413012869,1.0248480307,3.5072253879,1.6780146733527468,0.8026127393,12.1860120798,82.59657839763662,7.9869488887,14.4643901826,105.04791746893662,45.6995537455,0.6780146734,0.10234204787956067,1.5975503064777778
VMS,2024,1,1.4235985656,219599951200.0,8999998.0,13.1029783107,1.2416011865,-15.2924429945,407.8377901861756,17139.6632381474,13.9377370717,0.12534967508598946,0.07636041001924142,0.1129514312,0.0683279137,0.0682775402,0.030730180980422985,14351826393.0,1477157297,0.0409836066,4.9002266265,0.7408861986,4.7633360469,1.5734874720672642,0.7205527334,10.401068619,87.54511887054676,6.9227496195,16.1686301868,110.63649867684676,52.7247148986,0.5734874721,0.10139690899336215,1.7139659429333334
VMS,2023,4,1.4463454735,217799951600.0,8999998.0,15.0114736434,1.3366397531,241.2616713004,445.31346729188164,16731.8254479612,14.6951154481,0.14191663724374257,0.08124450347069091,0.0971491639,0.0564930475,0.0613830424,0.04126693281602407,12371411405.0,2035712505,0.047107438,5.5145485092,0.8996618698,5.4152784466,1.5544625943337393,0.6893779133,8.9027197092,89.09200589817793,4.0003696102,20.3436463554,113.43602186377792,91.241569047,0.5560475714,0.1101598222895848,1.6731821729777778
VMS,2023,3,2.0678002897,303299932600.0,8999998.0,24.1838972829,1.9602748746,-7.3364736843,520.5735040163343,16297.5119831138,27.5450881404,0.19493030441895928,0.110540861369029,0.0856212928,0.0575535201,0.0508186273,0.10857542637051036,9704064060.0,4601857558,0.0296735905,2.7923440433,0.6871671717,2.7126826376,1.7776781710990752,0.6269490458,8.2355373366,98.05620355085765,6.0954017167,18.7681669603,122.91977222785764,59.8812050405,0.7776781711,0.11946945036263538,1.6297508361444444
VMS,2023,2,2.0916605616,296999934000.0,8999998.0,25.8097563333,1.8368292017,16.6539785396,488.44728987717554,15776.9384790974,32.0764627958,0.1806760755021776,0.11853786056597507,0.0784724044,0.0469413125,0.0471029495,0.06539842679610115,7750974024.0,2425327180,0.0303030303,2.8036780044,1.0512033488,2.7747445839,1.7205171705922824,0.6618555753,7.9772101229,95.70929618976483,3.8661154893,20.0389974918,119.61440917086483,94.4100094806,0.7205171706,0.12864111442242285,1.5776934973111112
VMS,2023,1,1.194956553,178199960400.0,8999998.0,19.8890802201,0.913491579,14.7875074821,157.76596128132473,16569.6400850311,22.0509473437,0.10549453101756859,0.04164868044629219,0.0609231837,0.0387136474,0.0365580059,-0.008093395241294491,6745571428.0,-275921298,0.0505050505,3.3842012883,0.7857691059,3.3172518115,1.630140794409924,0.7959625779,8.9544477983,86.5380413673183,5.1097369118,18.3529007411,110.0006790202183,71.4322491152,0.6301407944,0.12781387557703533,1.656963640288889
VMS,2022,4,1.1120348645,164699963400.0,8999998.0,16.8615350991,0.7783222469,13.2030855278,226.7024581561018,16456.3185780708,11.5319643028,0.15933400100601405,0.04956853045038188,0.0661033451,0.0506143271,0.0400894429,0.041070948805089796,11287789695.0,1690547331,0.0546448087,3.5358635664,0.5613226318,3.5113731606,1.6137709674444705,0.8684957297,9.8553166728,80.35492488883024,2.3484659081,20.9251165432,103.62850734013024,155.4206082982,0.6097402415,0.1370589413025017,1.6456030684555556
VMS,2022,3,0.9467851402,139499969000.0,8999998.0,11.0019011441,0.6204036451,103.3035712618,405.67055759345726,16371.190613709,7.5763735312,0.14144437154969414,0.07397878490729738,0.0858687927,0.0707891184,0.050722234,0.05724856950295328,13854965438.0,2825357105,0.064516129,2.7519385872,0.7227109266,2.7235437368,1.7021615648664625,0.8994805373,9.2462578037,85.54821680172515,4.9002022935,21.6210616628,112.06948075802515,74.4867207802,0.7021615649,0.1591634110102285,1.6371186975666667
VMS,2022,2,0.6889847597,98999978000.0,8999998.0,8.808538393,0.4406788754,-10.0180613351,205.3821723071494,15965.5200560045,6.212958491,0.08624335668306383,0.026230377109243398,0.0751967164,0.0629703771,0.0447225207,0.02175775937263336,12566094208.0,1533256417,0.0909090909,2.636640585,0.4338596165,2.530606354,1.7219342564492306,0.8939390171,8.9962078077,86.8428349883482,5.7552080452,23.3729280723,115.97097110584821,63.4208176551,0.7219342564,0.16932754006729364,1.596551650811111
VMS,2022,1,0.7215442097,108899975800.0,8999998.0,9.7416697162,0.5038255641,-13.8953163063,247.27101072689126,16769.5892191309,7.7255523137,0.11483234715596184,0.043358583162676476,0.0735786038,0.0590790077,0.043814065,0.03242693050166105,12472451313.0,1664356573,0.0826446281,2.9182909963,0.279537044,2.8605693941,1.6645372960240299,0.8471625514,8.4339510105,92.75953979574562,4.2239655039,27.2555633463,124.23906864594562,86.4116905469,0.664537296,0.16105079935597563,1.6769585492555557
VMS,2021,4,0.774709689,115199974400.0,8999998.0,10.6749764527,0.5212008636,-64.8619092404,550.5236755608167,16522.318208404,7.7634708034,0.14465487038288738,0.09225734938291713,0.0705082722,0.0562540087,0.0416006372,0.0820616207783651,12042416859.0,4407146945,0.0,2.7808653514,0.3796767049,2.7469847005,1.6845420866089655,0.8520435269,8.2204571715,89.14719823048202,3.6113829514,32.8444831389,125.60306432078202,101.0693146962,0.6844716183,0.16937190799814764,1.6521609536777777
VMS,2021,3,0.7978526915,133199970400.0,8999998.0,17.073566252,0.5240099498,-13.8958327061,245.6114771358838,17171.0895326866,14.0031314396,0.11181124366827376,0.04497259297335304,0.0462376329,0.0309497202,0.0274888377,0.02936655570105441,7254873692.0,1443431419,0.0729927007,2.8869526815,0.4813171776,2.8161826164,1.657180161053523,0.895655687,8.5984266624,85.799231354441,3.9647923757,31.1711201397,120.935143869841,92.0603061679,0.6571801611,0.1686681288453702,1.717108571688889
VMS,2021,2,0.8322559466,127799971600.0,8999998.0,15.644416581,0.5182627026,-24.7586609515,198.68070181793374,17062.058923902,10.2713075884,0.09889039734252851,0.02885830488581224,0.0521798581,0.0434846822,0.030780659,0.022620853407692678,10635304511.0,1401639301,0.0704225352,2.5725435161,0.358824362,2.5473326954,1.711143330891777,0.9291532081,8.7383517308,82.32639651789171,2.925869334,31.6147574586,116.8670233104917,124.7492482841,0.7111433309,0.1755358703400732,1.7062055132333334
