ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
PGI,2019,1,1.0162623104,1446099699900,88717773,9.8876116627,0.0,45.1617764024,446.8972058169224,16039.1661016671,-4.0466832132,0.0773162488193662,0.1010522669,-0.2600335009,0.0271333242,-0.17027405933050624,-322760193638.0,-87316432939,0.0736196319,1.1477337826,0.6268771586,1.1459910177,3.936097221167178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9360972212,0.3150980303913219,1.283138150643234
PGI,2018,4,0.9409091826,1401740813400,88717773,9.8991967792,0.0,8.7917113593,402.5983246896876,16792.2688958502,-3.8419704841,0.05867531373789878,0.0957522855,-0.2479013745,0.0272832551,-0.19086158254672558,-319034761824.0,-116183831628,0.0759493671,1.182575094,0.7085425559,1.1806970169,3.5982866299556284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59828663,0.2980501346628322,1.3433866024921044
PGI,2018,3,0.9792753265,1423920256650,88717773,10.5508656442,0.0,12.131784711,356.3260605290442,16389.6705711605,-3.8555216673,0.06388715058059809,0.0940338656,-0.2442123423,0.0261849615,-0.1682134902417184,-323666079265.0,-83234911355,0.0747663551,1.1904456347,0.6988658459,1.1886720251,3.671258385848678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6712583858,0.28984623510179286,1.3111786144633069
PGI,2018,2,1.1164233381,1588048136700,88717773,12.8323108961,0.0,2.6094923807,442.7059357317276,16033.3445106315,-4.5356343905,0.07217870796542246,0.0,0.0,0.0,-0.1530500733674734,0.0,-83281859792,0.0670391061,0.0,0.0,0.0,3.6985685328035762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2938132982472164,1.2826724215954806
PGI,2018,1,1.0991056807,1534817472900,88717773,11.0588580279,0.0,2.3421853735,394.45877116414994,15740.0696801192,-4.5421065983,0.07153271397681284,0.0999962725,-0.2449886309,0.0272854464,-0.1770480161908058,-310181702519.0,-86616097229,0.0693641618,1.1856151287,0.7181681495,1.1838265992,3.581090479872338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5810904799,0.301249619311446,1.2592103462439077
PGI,2017,4,1.1181213013,1641278800500,88717773,12.8869120719,0.0,-42.4259378589,327.7114297492567,16545.6109089551,-4.8102577908,0.04933514662256616,0.1069286556,-0.2316271603,0.0273523828,-0.1730241478390965,-306885593316.0,-101965326932,0.0648648649,1.2221483228,0.0757109923,1.2202814045,3.417234948669347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4195154241,0.2810612601411676,1.3236538887624851
PGI,2017,3,1.2450356759,1792099014600,88717773,12.665486289,0.0,2.7832810811,212.21626048931594,16224.4346818534,-5.7671602848,0.03945989105694424,0.1145954817,-0.2195085705,0.0269456326,-0.16421586010045788,-282117879492.0,-78351714914,0.0495049505,1.241291422,0.7799098906,1.2386638485,3.3199708036906213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3199708037,0.2604955821595126,1.2979596932250415
PGI,2017,2,1.5123763748,1694509464300,88717773,11.8693209063,0.0,15.6496817304,530.8944263513017,12629.1314242871,-5.6473387881,0.0895823804986638,0.1355705252,-0.3535425767,0.028662208,-0.14298035033948298,-276362202865.0,-75174847444,0.0523560209,1.0818616309,0.6119194308,1.0789623303,4.754501708457706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7545017085,0.40129876031334655,0.8082674695651261
PGI,2017,1,1.6858489209,1476263734400,70974218,12.9191274017,0.0,8.1325417045,455.92861376788966,12337.997635423,-4.9288374489,0.06764626852162677,0.1281405831,-0.3621834004,0.0274368897,-0.17326177844105467,-277330013582.0,-82881268225,0.0480769231,1.0737656734,0.6048910407,1.0705142727,4.815590675717503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8155906757,0.4155582771385436,0.7896348365736373
PGI,2016,4,1.8048994373,1650150568500,70974218,16.1825440426,0.0,5.5617782777,280.95228875927876,12881.6041050005,-5.4363272952,0.03437856421586303,0.1187092177,0.0,0.0254600012,-0.13715287287528005,-277325590982.0,-79551864819,0.0,1.0865966319,0.6197195766,1.0836799953,4.690190951128138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6956704894,0.39938499253561216,0.8253889568450652
PGI,2016,3,1.7280053938,1547237952400,70974218,14.2915058835,0.0,5.7293258752,310.3836027048583,12615.7013619932,-5.1146350652,0.052831662783383915,0.1260719521,0.0,0.0274799773,-0.19015104821178472,-271428374347.0,-79287336745,0.0458715596,1.040859503,0.5697863359,1.0372178419,4.6622212687521145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6622212688,0.4553415930556357,0.8074079423259442
PGI,2016,2,1.6415046919,1433679203600,70974218,13.6098198674,0.0,9.3232685019,559.4946012085685,12305.782675943,-4.5714416565,0.08136593178752317,0.1237285307,0.0,0.027456288,-0.15457023034070108,-270042428732.0,-75436193906,0.0495049505,1.112757837,0.6469729467,1.1085510526,4.512373675006441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.512373675,0.47313104326582217,0.7875730713653801
PGI,2016,1,1.6859816415,1391094672800,70974218,14.6116415932,0.0,11.8265955975,354.30983939830094,11625.2748653884,8.1390513993,0.05603200088254009,0.1134522108,0.0,0.0251957831,-0.1826567391729314,-269316339287.0,-81975372400,0.0510204082,0.9705377542,0.0896688484,0.9657567184,4.534233782294016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5342337823,0.4990239793521706,0.7440204066905594
PGI,2015,4,1.3929596946,1092364363600,69577348,11.9682304412,0.0,7.9373338224,288.61066103008125,11270.9650259901,6.285992808,0.040173543063962584,0.0,0.0,0.0,-0.14720541140438764,0.0,-73580694139,0.0636942675,0.0,0.0,0.0,4.641994920088541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5147583697964455,0.7213444911654616
PGI,2015,3,1.3539112769,1127153037600,69577348,11.4842663243,0.0,9.2711903019,267.5171736784219,11965.3335315649,6.6520007208,0.04738379036962608,0.0,0.0,0.0,-0.18953210327206846,0.0,-74451340642,0.0617283951,0.0,0.0,0.0,4.345417800484867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48659405048808246,0.7657842436782394
PGI,2015,2,1.4953326656,1217603590000,69577348,12.2295796828,0.0,7.0965709558,429.6801395908335,11703.0814629476,7.5528425569,0.06631168404058817,0.1183821201,0.0,0.0271607122,-0.15978225452351255,142915976924.0,-72036339983,0.0571428571,1.0615439705,0.5652095381,1.0572018742,4.498529611247308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4985296112,0.49031595425369967,0.7490000477768537
PGI,2015,1,1.2342441762,1022787015600,69577348,11.2028672524,0.0,6.2461037655,352.3348040227115,11910.1230402849,6.6775896986,0.057366372751003626,0.0,0.0,0.0,-0.1666863478439251,0.0,-71230510559,0.0680272109,0.0,0.0,0.0,4.433784439585801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5400543895630007,0.762250758865928
PGI,2014,4,1.1361721357,953209667600,69577348,10.7767885734,0.5461294496,5.5017342788,360.53776921764825,12058.0320261648,5.0910867243,0.055300212442317524,0.1049693661,0.0,0.0291585385,-0.1415464866825664,125890303242.0,-64208264735,0.0729927007,7.4531208422,3.8608340046,7.4259825553,4.2617613133968595,0.5770240035,3.9609125412,78.21962352922668,3.3615777069,46.3811154542,127.96231669032667,108.5799680441,0.0,3.2617613133,0.5259552317176475,0.7717169697815255
PGI,2014,3,0.8148403658,674900275600,69577348,6.885034791,0.3914001088,59.2704403413,286.6616741126724,11904.1721626412,2.2175546841,0.0512779497266662,0.1183124563,8.9111627233,0.0316341357,-0.12936786474270093,139186968865.0,-50319146008,0.0927835051,1.0753978677,0.553366816,1.0699842237,4.241516022986282,0.5579729507,3.9591527507,75.22306372546878,3.7855355918,50.8369966969,129.8455960141688,96.4196455535,0.0,3.2415160229,0.5282489603222649,0.7468752561724146
PGI,2014,2,0.8923520027,721272115200,69353088,6.7591108124,0.4208054683,11.2609061504,310.96529750773317,11654.5936664565,0.9536256075,0.05100383646197929,0.1287443605,9.523441342,0.0371109169,-0.16971134868699284,146907036074.0,-71760551803,0.0865384615,1.074596573,0.5443658164,1.0688844935,4.325657977795336,0.6049911136,3.9721433232,81.50514657762264,4.2557027374,63.2491941419,149.01004345692263,85.7672686547,0.0,3.3256579777,0.5405542363624335,0.7288597049765081
PGI,2014,1,0.7806885406,658854336000,69353088,4.0343132075,0.3690914514,12.6215964617,307.77732107617186,12168.7452871745,-0.1630597925,0.05277041742842943,0.2028977138,8.6992973797,0.0641468676,-0.17375032413557168,189810657596.0,-70280932021,0.0947368421,1.1064434512,0.6576995573,1.1001313154,3.494951077920616,0.7008407321,4.2495331386,76.80908233498238,4.7368540468,63.8702019417,145.4161383234824,77.0553612984,0.0002962295,2.4949510779,0.5171869987522794,0.7610139275358325
PGI,2013,4,0.840984048,693530880000,69353088,10.5354253774,0.3957908924,21.0266297076,503.2681023662566,11890.8319636899,3.7826934497,0.07727081441188112,0.078733975,0.0,0.0294327169,-0.13905091644186676,88195672180.0,-62809245189,0.1,5.7190547785,4.2112622075,5.6679173457,2.913151377224789,0.7827996952,4.3599299576,59.63057316878748,5.0044981877,30.1765278671,94.81159922358748,72.9343854886,0.0,1.9131513772,0.5228666601801326,0.743633671410128
PGI,2013,3,0.8781548995,693530880000,69353088,13.4868394838,0.3985034897,24.2544742147,394.0083113818955,11387.5126183855,5.1569786996,0.08153251276068844,0.064921461,6.8496877037,0.0225729811,-0.4161456035408968,70806635941.0,-139471563661,0.1,3.6818109553,2.7130465291,3.6461837512,3.1456698468706024,0.762997216,4.4536690908,60.14084390858683,5.7575842514,56.9808223886,122.87925054858684,63.3946433189,0.0,2.1456698468,0.5336595065247391,0.7121568820834102
PGI,2013,2,0.7245849118,547889395200,69353088,11.1118897991,0.3150097688,7.7075758158,1150.7859754997498,10902.7939589836,1.8591232804,0.15350590244811813,0.060529803,5.4112532859,0.0223513907,-0.4863969152988439,70546827144.0,-252886762484,0.1265822784,4.8343464466,3.6842807237,4.7823974356,3.083856556000884,0.8002066678,4.65115272,48.98731248369362,6.0594555568,35.5602449731,90.60701301359362,60.23643487,0.0,2.083856556,0.41760091664453497,0.6877222650535368
PGI,2013,1,0.7364958415,555715664000,69464458,-216.0643005688,0.3304160457,-46.1022648321,-1105.272002323836,10862.2473455502,-2.1039483569,-0.2179882413092365,-0.0031644941,5.4885497679,-0.0012334188,-0.23552726019138623,38246120057.0,-82954496756,0.125,6.1567975113,4.8394956003,6.0861153779,2.870379271120873,0.8065521559,4.6313814978,41.83139775789262,6.2023305496,22.8876532597,70.92138156719261,58.8488467483,0.0,1.8703792711,0.4197142656310955,0.6951864606376905
