ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Payable Outstanding,Cash Cycle,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
TVB,2021,1,1.162478496,1376633923200,106715808,5.3379200917,5.7089922702,-11.6913870641,723.4419117268924,11096.979466566,8.3174049543,0.9283507094985114,0.7358778293426157,0.21478967368602753,0.18006488680839539,0.13503703474998474,0.8907414549879854,175064727552.0,93449798364.0,0.1550387597,5.176023483276367,1.039143681526184,5.176023483276367,-25.638600545150254,1.4986517228451244,0.2318936437368393,56.56495666503906,0.0,4.433073043823242,0.0,0.16620323061943054,0.4986517131328583,0.004633378484661726,0.7390952743658598
TVB,2020,4,1.6998361277,1024471756800,71143872,10.9009117313,6.5760607286,-8.8202942522,246.00758783553417,8471.404840237,12.1288818597,0.7165665023287754,0.387860462860675,0.1261383072,0.1307014386,0.0844307261,0.5789772278063429,94306127504.0,26125942801.0,0.1388888889,6.7608670595,0.6722235638,6.7608670595,-4.129660540060263,1.594262748263139,0.1819459245,33.0391263541,0.0,1.4255483276,0.0,0.1788651892,0.5944228852,0.006903955049265844,0.5377030298183041
TVB,2020,3,1.3620325166,1038700531200,71143872,13.0349332127,8.0659750268,-2.2145338013,254.16715916164924,10719.2741890967,15.7263138888,0.6822942963604082,0.4587916629626419,0.104391721,0.0999639898,0.067189175,0.5797404963490331,73638149520.0,22849413305.0,0.0,6.0417039464,0.0529168997,6.0417039464,-3.4684713394343447,1.6237641703309573,0.1454134772,26.7847636206,0.0,4.5043044714,0.0,0.2128901543,0.6237641703,0.007428004703478137,0.5338506645230235
TVB,2020,2,0.8130035473,475854531790,52119883,9.3162935374,4.6329225958,-0.8514450618,530.1439728865085,11229.963300781,10.1905015833,0.6897680755176858,0.5346101939976584,0.0916927116,0.0795949553,0.0592769127,0.6105165528016906,57378928911.0,31554221382.0,0.0,4.3697878494,0.1360485597,4.3697878494,-5.274001657833033,1.6830657548477008,0.1343263568,20.1184759398,0.0,4.7974233893,0.0,0.2010919538,0.6830657548,0.007870403548812879,0.5221408905896061
TVB,2020,1,0.8034932023,444067776120,52120631,14.6966365054,6.718720346,-1.1524255777,174.98895963097607,10603.6989186297,14.0265150018,0.8755137041089249,0.4661391376580577,0.0552396562,0.0554483577,0.0369658282,0.6328785275946268,34761339225.0,12382978153.0,0.0,4.6934630233,0.0368689496,4.6934630233,-2.3758662022841266,1.5090106686912055,0.1050674909,12.7712137528,0.0,3.2950698023,0.0,0.0888412048,0.5090106687,0.008884614678648418,0.49302959481286474
TVB,2019,4,1.1796240694,641185776000,48574680,32.9161965953,11.1111607614,-1.455562896,96.08950202039416,11190.0056486013,23.9797336459,0.5702105506697344,0.257705720820206,0.0535549495,0.0440060093,0.0385597507,0.3185942340922328,27015502633.0,5770317939.0,0.0,8.9339179598,0.3795024884,8.9339179598,-1.1952090521665273,1.3826838770576888,0.1142311196,10.6772044967,0.0,23.6698442836,0.0,0.072486306,0.3826213278,0.009694409385591317,0.48487137259823115
TVB,2019,3,2.3976944952,709190328000,48574680,21.5320998455,13.7771937512,-2.0978276118,80.4225683421898,6089.1827667007,27.3169219576,0.7360425407096464,0.29264090680065713,0.0751268132,0.0792666254,0.0501743145,0.4680519085015227,26204603526.0,6248084196.0,0.0,12.6296440954,0.3987243276,12.6296440954,-1.3822852760577566,1.649699939388101,0.129991933,9.6782434201,0.0,15.9697159357,0.0,0.0669416222,0.6496999394,0.01905236618368172,0.26386081181516524
TVB,2019,2,2.6461365532,772337412000,48574680,16.3013620155,15.8831090751,-2.7026835758,114.44836591821088,6008.7601983585,28.2832423856,0.7705756729783376,0.36897038950735933,0.091383462,0.0771815736,0.0640133477,0.5950643300848991,25018128418.0,8965859892.0,0.0,5.6024881455,1.2709131212,5.6024881455,-2.8885864912476817,1.517069042536192,0.1448060107,11.3459020362,0.0,16.9062624897,0.0,0.067823879,0.5170690425,0.016740843306311665,0.26037588370837944
TVB,2019,1,1.6371716113,468745662000,24287340,15.2576909375,11.02889799,-1.6493487635,219.10348066111808,11788.6236648806,23.0650796723,0.683684120183817,0.47604318335601953,0.1043311391,0.0651037268,0.0767608516,0.41768480753377846,20361687959.0,4669082606.0,0.0,14.024948124,0.5910762296,14.024948124,-2.056170507028985,1.3775201672766573,0.1521068902,12.2516477426,0.0,19.015842,0.0,0.0520426309,0.3775201673,0.018207832732207246,0.25541652546621246
TVB,2018,4,2.5224816975,463888194000,24287340,15.4562508447,11.7618436491,-5.3623784447,209.21836759398107,7571.908259653,25.0735534769,0.666443850119242,0.4276869622424598,0.1150602617,0.0922824206,0.0882950034,0.4319446421599918,18421475438.0,5131943211.0,0.0,5.2401068501,0.7113358044,5.2401068501,-3.0695016552754946,1.4073870446632393,0.1740428323,10.8084884365,0.0,36.8783796746,0.0,0.0538331631,0.4073870447,0.03012545080475939,0.16405566534378582
TVB,2018,3,2.8929644345,517320342000,24287340,18.9252069385,15.1080224115,-5.0025238446,227.8472054576582,7362.689892059,32.1021628438,0.7408041593711425,0.5270393587525188,0.1100098263,0.0826391486,0.088461407,0.5036543406857369,16052625489.0,5288264770.0,0.0704225352,10.6635426309,0.6473738075,10.6635426309,-3.770586343044926,1.382374766729552,0.1610726489,20.7039696082,0.0,6.7368653635,0.0,0.0553628875,0.3823747667,0.008409205361374173,0.1595226655608032
TVB,2018,2,2.5975812148,450125368000,16191560,26.8089342226,15.5155419936,-18.7732771615,340.41533372942445,10702.264029902,34.0351211849,0.7509199819602058,0.6163805484481961,0.0,0.0,0.0,0.5055660294814128,0.0,4520919433.0,0.0539568345,0.0,0.0,0.0,-11.767039269321772,1.2537399298868133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009344003173680185,0.15458604673153709
TVB,2018,1,2.2560282496,408027312000,16191560,29.7209715337,16.2828472171,-25.6139294008,239.7322965174449,11170.072894474,48.5898467993,0.6609328307762291,0.4782118188080566,0.079758178,0.0406350924,0.0663443822,0.3626154038385616,8047898110.0,2943345085.0,0.0595238095,6.8334260786,1.4882841109,6.8334260786,-8.637996179107699,1.1412964546468285,0.1286332797,13.7709568881,0.0,15.0364966213,0.0,0.1090749819,0.1412964546,0.010339122315894261,0.14966900669767141
TVB,2017,4,2.3090018169,378428900000,15020000,28.9977040644,15.4656146491,-16.0481076208,258.1999325565912,10911.6414788282,35.6167434769,0.6870216338060993,0.5803581020907688,0.0981552908,0.0496404619,0.0731524438,0.425469827824664,9808877154.0,2843143453.0,0.0595356221,5.9709375375,2.7657772896,5.9709375375,-5.235334548278454,1.186154329087538,0.1371593023,18.7918651334,0.0,21.7883139504,0.0,0.1482502246,0.1861543291,0.01072571981171047,0.1462062563965238
TVB,2017,3,1.9433156797,310959060000,15020000,15.932213673,11.4071452059,-4.0461302745,234.25214846870838,10653.4415462716,21.742620038,0.6791600733900411,0.6676898710772667,0.1134443031,0.061665177,0.0839652675,0.33671736825896303,12964878239.0,1774370244.0,0.0966043569,3.8312940935,1.4815652132,3.8312940935,-4.708498954744264,1.3048254422561358,0.155448171,16.3345206038,0.0,35.1109861372,0.0,0.2699564612,0.3048254423,0.011695414416743774,0.14274660776215645
TVB,2017,2,1.5612538921,244330340000,15020000,9.6577085271,7.726806841,-6.9903264872,109.59449214380825,10419.1893977364,10.4677701643,0.31222692264314206,0.3298977198173625,0.1470755893,0.0964598987,0.1063930553,5.9222730318275815e-05,17758353799.0,295507.0,0.1229483002,5.9743048371,2.9130062528,5.9743048371,-0.0005513878669225802,1.1792991909364434,0.2008152398,22.0714896435,0.0,30.6203509702,0.0,0.1488722923,0.1792991909,0.012235232786029613,0.13960783805856603
TVB,2017,1,1.044505508,164484020000,15020000,5.66966942,4.8737363076,-7.0057637497,266.81531817576564,10484.387029375,7.0240184325,0.8422969806226126,0.5324028833300422,0.2032741129,0.1769732634,0.1381499262,0.6275846695070189,22347614727.0,4724029700.0,0.1826317231,3.8614997473,0.9246243799,3.8614997473,-4.792911492425812,1.4477268724550951,0.2352152525,28.0531143198,0.0,40.3913739475,0.0,0.2314751443,0.4477268725,0.02029689519199155,0.08978839614102495
TVB,2016,4,0.9410053423,96000000000,9600000,4.7748510935,2.777659836,-9.7674358775,578.3696707291666,10626.9322294792,2.8805581471,0.8925973005176658,0.5861027671118846,0.2186173725,0.1436259988,0.1329589161,0.6367755860423909,22857643720.0,6032389513.0,0.2,6.2847935353,5.4564309709,6.2847935353,-6.321945205305082,1.5918214001700415,0.2285589537,40.4694658085,6.197080389702522,43.5042222792,49.70130266890252,0.8714003534,0.5918214002,0.008296025192994088,0.09100915467074107
TVB,2016,3,2.0324299999,196060800000,9600000,20.788276528,7.1112650723,-7.6639766534,577.8154772916666,10048.56255875,16.9846889303,0.8948702558985899,0.5759726456721777,0.1061118337,0.0,0.0712002786,0.6838758201071897,8911142753.0,6586213337.0,0.0,23.461507415,19.7114366831,23.461507415,0.0,1.4221568292511113,0.2081389267,29.9320995894,9.921907582594148,8.1638408496,18.085748432194148,0.7256427598,0.4221568293,0.009606191283393645,0.08605599098402429
TVB,2016,2,0.791384242,71952000000,9600000,11.0598433093,3.1019526993,-1.6433998754,491.1488134375,9470.7470815625,6.9665123552,0.8679612684086885,0.6624380686719362,0.0,0.0,0.0,0.6452753825491796,0.0,4592869935.0,0.0,0.0,0.0,0.0,-4.905332921813412,1.4147416240333843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010957643204078892,0.08110757341638139
TVB,2016,1,1.0022720094,86400000000,9600000,23.9365022442,4.5203208961,-12.3327748334,446.97218645833334,8979.598268125,19.4372587747,0.893556502905971,0.5133960850860109,0.0425117576,0.0,0.0283012999,0.6222292466416419,2772145494.0,5200553879.0,0.0,36.8101445799,16.7988738074,36.8101445799,-5.665777467486027,1.4395084576343835,0.1498641674,20.2809223124,24.916903276991395,19.2111801081,44.128083385091394,0.8120259336,0.4395084576,0.010403368294133384,0.07690137003018786
TVB,2015,4,1.0081304299,82579200000,9600000,129.6840340706,6.3935670741,3.6217784695,-533.5077523958333,8532.6260816667,17.6106263636,0.7728897725517951,-2.119014573079681,0.0,0.0,0.0,-2.06335298910484,0.0,-4987139949.0,0.0,0.0,0.0,0.0,0.0,1.707937557127832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010553034541473218,0.07309213301559786
TVB,2015,3,0.935786264,81465600000,9600000,11.0507736741,7.7026622031,1.7275834051,273.0636228125,9068.3100684375,0.598513898,0.8967790349674165,0.4980501014021391,0.0,0.0,0.0,0.43414331336272355,0.0,2285047143.0,0.0,0.0,0.0,0.0,0.0,1.353150002843929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011410866735632344,0.07766109878176154
TVB,2015,2,1.0119102466,85440000000,9600000,12.4870385008,9.9672599112,1.1991504544,189.4667275,8795.246445625,-0.3691442576,0.813982721678535,0.5928022430906403,0.0826635682,0.0,0.0606227747,0.3389413237088824,7593108199.0,1039965351.0,0.0,2.7541665018,2.0119400968,2.7541665018,0.0,1.5198888959789956,0.0759485485,7.8107022875,136.1230059860731,49.4526527508,185.5756587368731,0.0,0.519888896,0.012020435724791173,0.07532257916510697
TVB,2015,1,1.0953103971,90489600000,9600000,13.7283214884,9.9360759678,2.6920532787,139.48408385416667,8605.779718125,6.0583462468,0.9398028324203254,0.7086571449567596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2612637669462141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012461482206832342,0.07369998420207767
TVB,2014,4,0.0,0,9600000,0.0,0.0,0.0,165.8956009375,8466.2956342708,-4.7517603523,-2.083447960826487,4.484768456368695,0.105407705,0.0,0.0828418299,0.0,9094129915.0,0.0,0.0,3.1336055218,1.3541984601,3.1336055218,0.0,1.408369125440812,0.1144238298,7.7797499262,131.97843624174018,52.2551157511,184.23355199284018,0.0,0.4101954794,0.0141160782798061,0.0728297080362146
TVB,2014,3,0.0,0,9600000,0.0,0.0,0.0,217.89264104166668,8583.4805376041,-19.0578104899,0.9023827918959865,0.6418200637839742,0.0111732588,0.0,0.0101167371,0.0,1258186068.0,0.0,0.0,4.0891506756,1.2021499006,4.0891506756,0.0,1.2615927404531713,0.1394611561,5.1162627614,117.78613477654051,197.2122239576,314.99835873414054,0.0,0.2615927404,0.014478180145636737,0.0735090137954516
TVB,2014,2,0.0,0,9600000,0.0,0.0,0.0,163.33746895833335,8365.5878964583,-5.9733011651,0.8837036293144366,0.43515714887908,0.0111732588,0.0,0.0101167371,0.0,1258186068.0,0.0,0.0,6.4461470459,0.8006352707,6.4461470459,0.0,1.1469753503018045,0.1394611561,5.1162627614,117.78613477654051,197.2122239576,314.99835873414054,0.0,0.1469753503,0.017507002750458692,0.071642979021592
TVB,2014,1,0.0,0,9600000,0.0,0.0,0.0,225.6534471875,8013.2898461458,1.5490644282,0.9415775765249987,0.5069202878002987,-0.0390318298,0.0,-0.0323404271,0.0,-1963858836.0,0.0,0.0,13.52196549,0.948045455,13.52196549,0.0,1.1386429265472053,0.0851988721,2.4516188835,2.895546942814677,124.8065368476,127.70208379041468,0.0,0.0682420233,0.020163334708079014,0.07024415529194403
TVB,2013,4,0.0,0,9600000,0.0,0.0,0.0,-3.0895088541666667,8013.2898461458,1.5490644282,0.9200996807006818,-0.0120350897546672,-0.0390318298,0.0,-0.0323404271,0.0,-1963858836.0,0.0,0.0,13.52196549,0.948045455,13.52196549,0.0,1.1126412554118426,0.0851988721,2.4516188835,2.895546942814677,124.8065368476,127.70208379041468,0.0,0.0682420233,0.023464573142386258,0.06859935930945675
TVB,2013,3,0.0,0,9600000,0.0,0.0,0.0,14.249967708333333,8013.2898461458,1.5490644282,0.8796605329491233,0.05523235885321349,-0.0390318298,0.0,-0.0323404271,0.0,-1963858836.0,0.0,0.0,13.52196549,0.948045455,13.52196549,0.0,1.0682420233526828,0.0851988721,2.4516188835,2.895546942814677,124.8065368476,127.70208379041468,0.0,0.0682420233,0.02627839763969701,0.06862589496960664
TVB,2013,2,0.0,0,9600000,0.0,0.0,0.0,59.6830028125,8017.9385066666,0.9849662626,0.7951621724272535,0.16817102063266182,-0.0390318298,0.0,-0.0323404271,0.0,-1963858836.0,0.0,0.0,15.8252211863,0.8851860085,15.8252211863,0.0,1.0493626098040962,0.0851988721,2.4516188835,2.895546942814677,124.8065368476,127.70208379041468,0.0,0.0568569675,0.029196881822723827,0.06850571470861326
TVB,2013,1,0.0,0,9600000,0.0,0.0,0.0,71.73255291666666,7887.9675369791,0.4320107557,0.8777548007386909,0.21993569634215018,-0.0390318298,0.0,-0.0323404271,0.0,-1963858836.0,0.0,0.0,11.2199777718,0.6707809377,11.2199777718,0.0,1.1172181663154275,0.0851988721,2.4516188835,2.895546942814677,124.8065368476,127.70208379041468,0.0184022372,0.0824831883,0.0334693976259039,0.06816695175720953
