ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Current Ratio,Cash Ratio,Quick Ratio,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Payable Outstanding,Cash Cycle,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
HBS,2022,1,0.5363362626,221099866000,32999980,10.1607644023,6.0599728639,-2.7335043628,446.43001516970617,12492.162971917,4.3752409839,0.8560214735290247,0.7934569696978575,0.0553588288,0.0464349686,0.0541143439,0.7698680574124858,21699726817.0,14294204275.0,11.2794428928,8.3453802469,11.2794428928,1.0666975279372406,0.0895600818,121.3087445481,0.0,11.734548525,0.0,0.0666975279,0.0006578202353664755,1.2492162971916954
HBS,2021,4,0.6890406777,273899834000,32999980,34.2038661393,12.5790148189,-6.5992138416,171.3294681390716,12045.7329567472,24.1868121322,0.6588397144910918,0.6004052730506573,0.020616552,0.012390737,0.0204290113,0.48496994417007017,7976212384.0,4566842876.0,60.3047539541,43.9991307663,60.3047539541,1.0113231341076518,0.054830512,32.376014519,0.0,9.4777770156,0.0,0.0113231341,0.0007566216849422627,1.2045732956747246
HBS,2021,3,0.9347837987,366299778000,32999980,70.9329178698,21.7242421115,-4.426769629,16.94404675396773,11874.4034886082,60.4032753256,0.6153883785010548,0.17162040808231244,0.013391495,0.0030006109,0.0133058744,-0.07435085262612696,4723569921.0,-242241106.0,95.8119547887,36.4634168771,95.8119547887,1.0056907598631948,0.0428837735,26.6799224575,0.0,15.6059756461,0.0,0.0056907599,0.0008430341747590278,1.1874403488608174
HBS,2021,2,0.9529865319,372899774000,32999980,80.4411583733,23.0150066548,-3.7542350708,57.70099603090669,11857.4603325517,56.470125133,0.41405889587216815,0.45370003724812646,0.0120691797,0.0027184256,0.0119902632,-0.1313021326473746,5113386552.0,-551061350.0,88.4387123285,35.1052037206,88.4387123285,1.006225425809216,0.0413658839,15.4973175385,0.0,15.5837493522,0.0,0.0061487758,0.0,1.1857459441854208
HBS,2021,1,0.6172047625,240899854000,32999980,67.5027927911,17.3488103607,6.7796069924,0.0,11827.5172896468,19.4786134332,0.4011341183465591,0.0,0.009325233288109303,0.0006256449269130826,0.00926058180630207,0.020560791047714317,4299153408.0,77229219.0,85.3629150390625,63.61162567138672,85.3629150390625,1.006338620602602,0.03556613624095917,10.611978530883789,0.0,14.698845863342285,0.0,0.006338620558381081,0.0013355699439773874,1.1827517289646843
HBS,2020,4,0.6354164087,247499850000,32999980,55.2646078239,18.9069973614,4.1723078324,108.38872820528982,11803.2834805051,17.1048709566,0.5194263293086838,0.7769383273654155,0.0115614473,0.0003630255,0.0114987595,0.17751171873630275,4199881772.0,817218670.0,76.9908220338,63.1620584123,76.9908220338,1.0075678081292903,0.0336105422,6.2410721415,0.0,11.4195231236,0.0,0.00699308,0.0026830385040897587,1.179494927490865
HBS,2020,3,0.5390684992,207899874000,32999980,64.594190201,18.3729646689,4.0885930626,0.7237327719592558,11686.8264593191,13.7281476084,0.35162608402163853,0.0091886404993246,0.0084546683,-0.002549408,0.0084019767,-0.13632502016117826,2348347400.0,-354336773.0,84.7668455947,72.6826479526,84.7668455947,1.006271792700296,0.0291569487,4.7932139749,0.0,17.5780579172,0.0,0.0062717927,0.004073204162758401,1.1686826459319066
HBS,2020,2,0.1797010787,69299958000,32999980,12.5868889803,6.0352398075,0.7533185966,0.5804900184787991,11686.0734231051,-41.0615452657,0.5304407279540118,0.006545581073584134,0.0144882261,-0.001778394,0.0144113405,-0.10111363103108348,2735539932.0,-295917012.0,68.503455041,60.8225600495,68.503455041,1.0077493079776818,0.0296670683,3.9769099479,0.0,15.9793672226,0.0,0.007749308,0.00543889765257123,1.1686073423105106
HBS,2020,1,0.1710708611,65999960000,32999980,10.0109390454,5.773957389,44.1973457404,17.920177678895563,11691.0617459465,-12.8946523905,0.4246523535692568,0.20290390513810033,0.0174056614,-0.0010927672,0.0173357087,-0.061043605831323386,4037312759.0,-177912213.0,64.9904157413,37.6540826123,64.9904157413,1.0081362739450697,0.0296680652,3.3465883064,0.0,22.6568665418,0.0,0.0081362739,0.006801425410437067,1.1691061745946512
HBS,2019,4,0.1884668311,72599956000,32999980,9.8764317263,5.2707832738,-1.2206314316,79.58555629427654,11673.1415682676,-12.4190797483,0.4571467440069129,0.913427777952345,0.0192646829,0.0064873617,0.0191991792,-0.05392651182700819,7995473927.0,-155051527.0,133.8403600283,74.7321576194,133.8403600283,1.002926605916204,0.0359755606,3.2658416146,0.0,18.715626009,0.0,0.0038931342,0.008171100415597541,1.1684155952458153
HBS,2019,3,0.1723458889,65999960000,32999980,11.7264193204,5.6720828816,2.1414591941,70.94016399403878,11604.5703961639,-14.1017623989,0.5826037914409755,0.8462880451005406,0.0149981174,0.0006489822,0.0149566759,-0.02058380733193304,7509446077.0,-56939463.0,206.3331218703,179.2196313706,206.3331218703,1.0025067997846362,0.0305213905,2.597293541,0.0,25.2956143218,0.0,0.0025067998,0.009602159742254684,1.1604570396163876
HBS,2019,2,0.1907465348,72599956000,32999980,19.4344241832,6.2537225338,-2.3834776994,33.95330427472987,11533.6302321698,-7.9473082851,1.118126185886646,0.3897714889662046,0.0099936715,-0.0004810429,0.0099649599,-0.01102450018851709,8025580642.0,-31691629.0,200.336068485,141.2552074366,200.336068485,1.0025389290149607,0.0305671541,2.3143473621,0.0,25.2353411144,0.0,0.002538929,0.011062943849022304,1.1533630232169838
HBS,2019,1,0.2434438443,92399944000,32999980,27.2691969363,8.7515811175,-9.9006282022,49.2878739926509,11501.6257980762,-10.2163679162,0.5316961770204528,0.5041590786655319,0.0090898227,-0.0020465278,0.0090589171,0.20607552325854397,6910620137.0,664833020.0,161.0437346178,137.8502907949,161.0437346178,1.0031176496892968,0.0278617564,2.6466233913,0.0,18.2357709031,0.0,0.0031176497,0.012508500104382977,1.150162579807624
HBS,2018,4,0.2619552462,98999940000,32999980,38.4838351031,9.8178301221,-4.5492369224,18.608494186966173,11452.3379240836,-6.3929216067,0.2947599158096712,0.2217785688104004,0.0068307188,-0.0027002741,0.0065934977,-0.11834131559960008,6143836541.0,-327673805.0,169.2617955018,152.7404258392,169.2617955018,1.0029234936662972,0.0258451281,3.7667374735,0.0,13.3146484815,0.0,0.002921173,0.013994303472172866,1.1443247009483035
HBS,2018,3,0.2100778643,79199952000,32999980,32.8853023167,7.9360114655,2.5738364714,12.834799960484824,11424.3354848094,-9.400280411,0.43725663223202976,0.15461491476723535,0.0064870189,-0.0010406614,0.0063588865,-0.17834623736284969,6284605436.0,-488557120.0,165.8136614422,124.5831409124,165.8136614422,1.0029465615235107,0.0260092008,6.5300906249,0.0,6.5484384843,0.0,0.0029465615,0.015441813263820945,1.1424335484809385
HBS,2018,2,0.2279216653,85799948000,32999980,33.4617491198,8.3957741502,41.1893523247,23.294209420732983,11407.4280600473,-7.6289196756,0.7040013143314716,0.4215192072304313,0.0,0.0,0.0,-0.342919258042267,0.0,-625368726.0,0.0,0.0,0.0,1.0046634735816735,0.0,0.0,0.0,0.0,0.0,0.0,0.0002741127229881512,1.1407428060047309
HBS,2018,1,0.2283453879,85799948000,32999980,33.710229775,8.6224514942,17.4946172892,13.823359953551487,11386.2601921577,-13.2923495891,0.5348207592523524,0.16573050730996114,0.0068785125,0.0015552095,0.0067437383,0.1493535871147845,6846935284.0,411093388.0,127.9357044783,121.6499718178,127.9357044783,1.0038707628048802,0.0260242392,80.324178613,0.0,5.4348421527,0.0,0.0038707628,0.00031640138959137095,1.1386260192157691
HBS,2017,4,0.2022433744,75899954000,32999980,27.0417516804,8.1624406812,3.7626581704,23.984834233232867,11372.4368322041,-5.747833761,0.4973831516787534,0.29707603211886324,0.007506514,-0.0005758348,0.0072423898,0.11654108401965659,6101684723.0,310500166.0,8.0392942967,7.4822802472,8.0392942967,1.0692638974247886,0.0239936699,46.9706923319,0.0,2.1119471201,0.0,0.0692671466,0.000185035390816082,1.1372843207026186
HBS,2017,3,0.2467208514,92399944000,32999980,39.0450201873,8.4901820883,-1.6839381215,17.616371373558408,11348.858372793,-3.0630836156,0.545785395807793,0.19514750563904767,0.0064181453,0.0013544397,0.0063952241,0.19246994640213816,6063001139.0,573363516.0,141.3351643731,86.0902016711,141.3351643731,1.0034453750768684,0.0290302513,48.8568060756,0.0,5.026893672,0.0,0.0034453751,0.000317803120952613,1.1348858372792954
HBS,2017,2,0.2206289478,82499950000,32999980,39.3181871616,7.1706627898,6.2461803328,22.713967372101436,11331.2420014194,-13.7674804891,0.1888497908375759,0.48203204025404117,0.005699838,0.0005378621,0.0056785432,-0.4569724483600944,6010466763.0,-710592770.0,146.7248023756,134.6865857882,146.7248023756,1.0032833788691196,0.0307338879,39.4131619843,0.0,6.6444525084,0.0,0.0032833789,0.0005032423122689186,1.1331242001419395
HBS,2017,1,0.2475684709,92399944000,32999980,37.7247132003,6.8060162279,9.1023920973,21.14486357264459,11310.0023995469,-9.4584859654,0.645120637017028,0.21747924438956867,0.0066629844,0.0053519014,0.0066349888,0.22400153748565035,8056957209.0,718706790.0,113.9908959001,108.1451686277,113.9908959001,1.0041800089851405,0.0363010795,41.3803879657,0.0,9.1481283638,0.0,0.004180009,0.0006894798043133549,1.1310002399546908
HBS,2016,4,0.2657487696,98999940000,32999980,50.8693672101,7.6319526802,3.7760685733,11.176533894869028,11288.8575359743,-9.3235159581,0.5318248703910187,0.1174347511092668,0.0052375924,0.0037252081,0.0050914143,-0.02363290507140754,7697351576.0,-74223477.0,180.6364500649,177.5552342229,180.6364500649,1.003428431144259,0.0339358795,33.3966301777,325.53497921709237,9.1316463632,334.66662558029236,0.0034284311,0.000876410746193327,1.1288857535974264
HBS,2016,3,0.2128403324,79199952000,32999980,34.4578519926,5.9975434479,-20.2746915777,9.381582594898543,11276.058317399,-34.8112751056,0.47682692747005684,0.0859731836201502,0.0062712689,0.0,0.006110184,0.07421005483873346,2430585899.0,267232655.0,150.4184214796,148.2104297429,150.4184214796,1.0041097138755126,0.0346509757,33.6347348021,368.73168403778163,10.5378095354,379.26949357318165,0.0041097139,0.0010632557525730418,1.127605831739898
HBS,2016,2,0.248520488,92399944000,32999980,44.60013295,7.5788880981,31.9972884485,33.491455267548645,11266.6767348041,-23.9693569785,0.5506055054533844,0.2797438416246169,0.0056615134,0.0,0.0053996769,0.282392397112266,2444490276.0,1115681318.0,118.9690757694,107.8723322756,118.9690757694,1.005161204131764,0.0313649655,28.1855470149,369.9290142383505,9.3513796104,379.28039384875046,0.0051612041,0.0008952660147461916,1.1266676734804082
HBS,2016,1,0.258140858,95699942000,32999980,88.5987060994,8.5265029085,94.1282378141,3.30233209232248,11234.1766531677,-44.1911253305,0.5651690306625304,0.0478128716658158,0.002955924,0.0,0.0028010593,0.03469098147246618,1514598469.0,79068988.0,9.2583399901,8.0130421236,9.2583399901,1.0557786165942389,0.0287293049,21.5738179367,497.16787536588157,10.0920838003,507.25995916618155,0.0557786166,0.0010563011625105794,1.123417665316767
HBS,2015,4,0.3116409195,115499930000,32999980,88.2613730205,9.9766889942,-23.503967239,24.387568568223376,11230.8743210753,-25.5643499784,0.509540553595536,0.23850473432724215,0.0,0.0,0.0,0.23850473432724215,0.0,804789275.0,0.0,0.0,0.0,1.0405531836896444,0.0,0.0,0.0,0.0,0.0,0.0,0.0012151755518258933,1.1230208578974896
HBS,2015,3,0.365881268,135299918000,32999980,58.0744855041,12.2676093467,6.9874555362,2.4213358008095764,11205.8210104067,-7.0081420758,0.3488796778681182,0.03177864725707363,0.0,0.0,0.0,0.03177864725707363,0.0,79904033.0,0.0,0.0,0.0,1.0927057480216142,0.0,0.0,0.0,0.0,0.0,0.0,0.0015019628829617518,1.1205821010406674
HBS,2015,2,0.3927379303,145199912000,32999980,62.9186979719,12.8841366772,-700.2326004132,3.049505272427438,11203.3996746059,-1.1039577166,0.7978091505482394,0.03684768478214026,0.0062799826,0.0,0.0060411294,0.03684768478214026,5578608872.0,100633613.0,14.7650363758,12.9960823142,14.7650363758,1.0321398508965347,0.0291198358,16.3327326738,437.86757593670063,92.4056176295,530.2731935662007,0.0321398509,0.0018491534555590166,1.1203399674605863
HBS,2015,1,0.4218985336,158399904000,32999980,70.0794301592,12.7551201184,19.3771276911,9.130794473208772,11377.1431219958,0.4134487411,0.32662016795213866,0.1018921833024136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05178388688347,0.0,0.0,0.0,0.0,0.0,0.0,0.002162483406427664,1.1377143121995832
HBS,2014,4,0.4199220523,155099906000,32999980,76.7191874272,11.8490585268,10.7496660868,56.92241534691839,11192.5534131839,-1.3753658859,0.8147672656163489,0.6646120577041887,0.0055489253,0.0,0.0053814799,0.0,2345729146.0,0.0,9.996448397,9.1106782313,9.996448397,1.0472234397880498,0.0343928574,17.773096977,375.05852559660366,38.7013357883,413.7598613849037,0.0479637331,0.0025060635390460996,1.1368012327522623
HBS,2014,3,0.4562705738,168299898000,32999980,726.8568474704,11.6678741924,0.0,1.745117300071091,11177.5781565625,3.2702957081,0.2669336919183993,0.020903219260939437,0.000635901,224.399864,0.000622968,0.0,5067928911.0,0.0,26.0914498609,15.7348561612,26.0914498609,1.0266716749145741,0.0383062192,33.655321171,356.4475423856997,0.5843753397,357.0319177253997,0.0266716749,0.0008792923411500967,1.117757815656252
HBS,2014,2,0.5276921621,194699882000,32999980,830.9236233236,11.8429875774,29.9037034627,1.5928561774885923,11180.7611017946,6.5112323121,0.3749549973001872,0.013547691345642399,0.0006435599,259.5998426666,0.0006322596,0.0,7012276149.0,0.0,35.6075291091,21.3239936341,35.6075291091,1.0193340199576915,0.0437866434,29.8220870366,312.73992317135594,0.4726132627,313.21253643405595,0.0193340199,0.0010674081728237936,1.1180761101794607
HBS,2014,1,0.4919769369,181499890000,32999980,728.3788823561,10.0405629712,-698.4644770545,1.8047143058874582,11179.3858348702,4.6269275254,0.2950746011757742,0.016414128439222405,0.0006845135,241.9998533333,0.0006724657,0.0,7511261088.0,0.0,28.0825939227,16.5438286986,28.0825939227,1.0245473424798153,0.0481521658,22.6678149009,299.9654797178288,0.5037799149,300.46925963272884,0.0245473424,0.0012559288049103128,1.1179385834870204
HBS,2013,4,0.5278422886,194699882000,32999980,686.7650103859,9.2931720164,-1.9636367864,1.9657621307649278,11177.5811205643,5.7927255881,0.20608397043498322,0.01559024842958521,0.0007789664,0.0,0.0007642636,0.0,9243387885.0,0.0,47.3687340086,28.2935598274,47.3687340086,1.0124870609070766,0.0557485737,9.8030321133,250.07384589889162,12.4082147816,262.4820606804916,0.0142439294,0.0014446954843285013,1.1176465752918638
HBS,2013,3,0.4295494209,158399904000,32999980,620.162864173,6.4822340274,-13.9300126595,1.8302382001443638,11174.4999907879,2.0502940627,0.2816924683288085,0.012659607223501543,0.0007018933,1055.99936,0.0006877901,0.0,8469766583.0,0.0,44.416747623,26.6384100822,44.416747623,1.0151208065195672,0.0649506315,11.7106008791,23.3301718341993,7.7585928227,31.0887646568993,0.0151208065,0.0022103377919704516,1.1174499990787874
HBS,2013,2,0.3401156647,125399924000,32999980,563.8540213898,4.7635999319,-1.6400583185,2.049241787419265,11172.6697525877,-3.1043645123,0.5288808761837133,0.012258654726709702,0.0006112672,835.9994933333,0.0005946816,0.0,7892392898.0,0.0,34.3659389985,21.8850369342,34.3659389985,1.019506848161324,0.0694804025,8.3143671715,21.656394415852503,8.6340271728,30.290421588652503,0.0195068481,0.0037390612065624058,1.117266975258773
HBS,2013,1,0.4028424379,148499910000,32999980,646.6606326573,4.5767060109,-23.1498715545,1.742961086643083,11170.6205108003,-10.617046698,0.20801304981751997,0.009530132795258456,0.0006312757,989.9994,0.000612218,0.0,7377984740.0,0.0,29.4664995928,28.0898917845,29.4664995928,1.0226302779168592,0.0853838906,7.2595593219,17.57012983983931,7.8723473263,25.442477166139312,0.0226302779,0.006541617945002256,1.1170620510800309
