ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
PTI,2021,3,2.2393502305,4743346831000,80395709,17.6020616684,0.9699791389,8.0315740435,1311.586161470384,26346.9283176917,-8.8538904395,0.11746305065565431,0.1309312814,-0.2360104851,0.0327299561,-0.12485528793655037,-536131036200.0,-112081867903,0.0169491525,1.1674072992,0.058583851,1.1670143749,3.9829848586926335,0.5938895919,0.0,39.12587254465927,0.0,0.0,39.12587254465927,0.0,0.1165619567,2.9829848587,0.05295166408890241,2.63901246842913
PTI,2021,2,1.5305468707,3079155654700,80395709,14.5647007575,0.629297504,8.3381279639,314.6835127232972,25023.7354589161,-5.0760951708,0.024133564170522655,0.1050819516,-0.2672192063,0.0260177346,-0.11595291188868401,-620429910209.0,-121553383702,0.0261096606,1.1362594259,0.0385717886,1.1357429037,4.162300416806985,0.6021077026,0.0,40.4534344888615,0.0,0.0,40.4534344888615,0.0,0.130159608,3.1623004168,0.05710148412469322,2.5066621985820166
PTI,2021,1,1.175636935,2452069124500,80395709,9.5713081787,0.5113431893,3.4064013911,845.6584919849391,25943.3836186829,-4.1617662859,0.06798985728216272,0.12919403612613678,-0.2597310543060303,0.03193607181310654,-0.1569287706934381,-611756802048.0,-156922900573,0.0327868852,1.1509039402008057,0.04769420251250267,1.1505999565124512,3.977900961681946,0.5977222919464111,0.0,40.93567253963906,0.0,0.0,40.93567253963906,0.0,0.10738964378833771,2.977900981903076,0.043933757652587994,2.5985946655871897
PTI,2020,4,1.1754054127,2371673415500,80395709,9.8780049479,0.5009735381,3.0633882863,880.2672396980789,25097.7234586985,-4.2730361786,0.06516235175474726,0.1234836601,-0.2956994986,0.0312182396,-0.15518637465443497,-578025923973.0,-168540487801,0.0338983051,1.1190949279,0.0528920548,1.1187422757,3.8794792493226886,0.6155493286,0.0,46.125071882111314,0.0,0.0,46.125071882111314,0.0,0.0,2.8429826272,0.047645078398106555,2.496813991767894
PTI,2020,3,1.1020717311,2130486288500,80395709,9.3169468669,0.454269326,2.898182477,589.2836454244094,24045.6217615918,-3.6361578206,0.04889574061662158,0.11999472,-0.27660301,0.0290928837,-0.16677302694998697,-612937795401.0,-161589091906,0.0377358491,1.1907592684,0.0718099237,1.1884014234,4.141367160779372,0.5966314239,0.0,44.243778228602054,0.0,0.0,44.243778228602054,0.0,0.1232613319,3.1413671608,0.04633531807502972,2.408755356234249
PTI,2020,2,0.8479835296,1607914180000,80395709,7.7789559186,0.3404609442,1.8631753815,871.6976404175999,23585.3637511798,-3.2343628029,0.07453536331000134,0.1103358772,-0.2537531035,0.0268557573,-0.12107460366765717,-512179307224.0,-113838567818,0.05,1.1517138509,0.0734848156,1.1493057158,4.197109244456541,0.6135508499,0.0,45.34879225623932,0.0,0.0,45.34879225623932,0.0,0.1086048338,3.2083733595,0.062052652074838545,2.3628766891588704
PTI,2020,1,0.8325617242,1591835038200,80395709,12.4937793653,0.3503649656,3.1343707162,587.6013774441618,23782.0205090299,-2.8973178602,0.049128932667066555,0.069127387,-0.2824421217,0.0170163795,-0.17097373291569065,-549117460662.0,-164402243375,0.0505050505,1.1487683152,0.0942456108,1.1463333539,4.107133852671196,0.606735587,0.0,48.64708635451259,0.0,0.0,48.64708635451259,0.0,0.055132091800000005,3.1071338527,0.05361385791103279,2.384002486227219
PTI,2019,4,0.8030367582,1495360187400,80395709,13.204592589,0.3469321628,3.4074003919,795.9642995125523,23162.0779630042,-2.6379252387,0.07416961076464046,0.0614872689,-0.333395834,0.0165033715,-0.1875875216901212,-605684235430.0,-161846907195,0.0,1.1601970542,0.1103654393,1.1574068256,4.051247742394428,0.6281351801,0.0,52.006401006425,0.0,0.0,52.006401006425,0.0,0.0155329149,3.0772651519,0.06145874754104806,2.3266058928978413
PTI,2019,3,0.6696050706,1205935635000,80395709,63.66541896,0.2933794947,3.5022234095,325.2873717800038,22401.2640577123,-2.1529964002,0.03203824155219706,0.0104404774,-0.3144009253,0.0027718307,-0.11311421767582376,-607676435892.0,-92331225057,0.0666666667,1.1372148933,0.1191644217,1.1355245928,4.0639785547730245,0.6014502292,0.0,52.47262949141643,0.0,0.0,52.47262949141643,0.0,0.10728176069999999,3.0639785548,0.05965972764452953,2.2466705635247273
PTI,2019,2,0.6750461132,1197896064100,80395709,70.7487471127,0.0,3.4258166822,-123.91529289206218,22072.566168973,-2.0112343926,-0.012384383306282332,0.009269712,-0.3382021026,0.0025974361,-0.1867376817526234,-653316940432.0,-150215710045,0.067114094,1.1468595924,0.1334428723,1.1438315239,4.024357471591854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118520755,3.0243574716,0.055495794331092196,2.213834413214765
PTI,2019,1,0.6950941736,1286331344000,80395709,46.9910627765,0.0,3.1318420285,461.6984641431547,23018.4636944492,-2.2626925218,0.05275787261625584,0.0148815663,-0.3108099955,0.0044304261,-0.3183737077593508,-620411157346.0,-223996493432,0.0625,1.1841460053,0.137703649,1.1815863317,3.636603635213296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10869393259999999,2.6366036352,0.05242492857831572,2.303056976937662
PTI,2018,4,0.7618703461,1382806194800,80395709,81.4779535754,0.0,10.4955286008,-427.4416674526746,22576.0197750853,-2.3913815462,-0.04542546012819144,0.0115594945,-0.3042644232,0.0037406166,-0.20942027613171937,-576878862005.0,-158426970560,0.0581395349,0.8500989399,0.1695230393,0.8478497901,3.351825302219179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0779500664,2.3518253022,0.052887275466189224,2.2639514984736313
PTI,2018,3,0.698009975,1294370914900,80395709,10.6382626063,0.0,-30.5177587325,300.28274445592615,23065.5729531659,-2.509709549,0.04098096718245187,0.064721539,-0.2779168032,0.0211329626,-0.2346262641344483,-585657796795.0,-138215792331,0.0745341615,1.2029579786,0.1719221072,1.2007065404,3.27696024227413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1658937965,2.2769602423,0.04634496582539256,2.307864431622837
PTI,2018,2,0.6281024739,1149658638700,80395709,8.6931164052,0.0,-6.7227692551,5.9827669160800605,22766.9856356762,-2.3052118354,0.0007169358941940488,0.0,0.0,0.0,-0.1701475269718478,0.0,-114151144394,0.0839160839,0.0,0.0,0.0,3.1683746584906314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495924731152985,2.2779891581315614
PTI,2018,1,0.7907989309,1527518471000,80395709,10.1651926244,0.0,-4.6481247917,392.8075948182757,24026.3349603024,-3.1381658028,0.055935509489829206,0.0804960805,-0.2482792972,0.0278190751,-0.3258855488912141,-524469937496.0,-183988318346,0.0631578947,1.2401155034,0.2001878296,1.2373944743,2.9734336398412933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12341850160000001,1.9734336398,0.04364679718728424,2.4039229763941754
PTI,2017,4,0.8589114988,1632032892700,80395709,10.6187322148,0.0,-30.1383141171,814.4742800763161,23634.5654093429,-3.091273253,0.08946776494013071,0.0819611153,-0.2570999105,0.0297275153,-0.22250315621266498,-523854301458.0,-162847026058,0.0591133005,1.2480458936,0.1133548146,1.2453674443,2.8420655168930833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111118831,1.8398516866,0.04445691192866361,2.3644347865817066
PTI,2017,3,1.0440620951,1913417874200,80395709,17.689637021,0.0,-26.6702418734,431.86980315081246,22795.5790291992,-3.6090627558,0.06290133318367096,0.0587018989,-0.2805679719,0.021107329,-0.18189162652809174,-526663541381.0,-100401121616,0.0504201681,1.0968056732,0.0908124704,1.0935679754,2.907870484551478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051794688299999996,1.9078704846,0.044114804993663874,2.280934431957059
PTI,2017,2,1.0097033121,1816943023400,80395709,17.0623926951,0.0,-56.7168350391,230.14761352499548,22382.8125830945,-3.6518002683,0.03266308639877809,0.0576749057,-0.2695281786,0.0214539248,-0.1602172499408399,-516994113230.0,-90759354574,0.0530973451,1.2366573113,0.0844735309,1.2339327581,2.847603855299194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0937782444,1.8476038553,0.041279634007579794,2.239603763963323
PTI,2017,1,1.0040546322,1889299161500,80395709,16.0780153215,0.0,10.7356658906,416.206353475905,23405.1009246526,-3.6681320494,0.05973592261469895,0.0635051678,-0.2692117446,0.0243209655,-0.3307679774562534,-517002512228.0,-185280390363,0.0510638298,1.2198314813,0.0787478394,1.2171549284,2.7100049867185882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0452524402,1.7100049867,0.03938010047584946,2.3418195070746872
PTI,2016,4,1.2179793993,2251079852000,80395709,20.7856387666,0.0,6.1840401541,267.32328035069634,22988.8945711767,-4.6688518741,0.02863968778479656,0.0586571264,0.0,0.0234690704,-0.2176026381339798,-481629040151.0,-163292233146,0.0428571429,1.1250115865,0.0719292615,1.1213440412,2.6633918240702807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042024684199999995,1.6719840904,0.040480753839508436,2.3063204801129373
PTI,2016,3,1.200291638,2218921568400,80395709,10.614250929,0.0,4.5626343348,410.9978105547897,22994.4116296431,-5.6940413525,0.05678497868706265,0.1130653575,0.0,0.0464563925,-0.15487266681506856,-381094134186.0,-90118444614,0.0434782609,1.3250398253,0.0436896623,1.3222775535,2.5360788335540394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000703215,1.5355685752,0.033817545493496,2.299441162964307
PTI,2016,2,1.399234357,2540504404400,80395709,13.3405970321,0.0,4.7354318275,367.2332410303142,22583.7793661102,-5.7557240173,0.060288759124281256,0.1034167108,0.0,0.043388393,-0.18436842500083242,-413567085492.0,-90286965231,0.0379746835,1.353049874,0.0861665866,1.3494178981,2.5316838698724653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5316838699,0.03599802280378029,2.259610875235891
PTI,2016,1,1.4902910881,2813849815000,80395709,14.4621359085,0.0,5.3378845302,568.2376281550052,23485.3447620196,11.1509400879,0.0873115529981378,0.1213230336,0.0,0.0446803589,-0.27663908255487557,-450209551495.0,-144745370107,0.0342857143,1.4915586688,0.0922020139,1.4879868269,2.345045001984838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3445375012,0.03326019228876189,2.3485344762019573
PTI,2015,4,1.0079806262,1857140877900,80395709,11.5923435444,0.0,6.3644016194,1254.0536347406303,22917.1071338646,7.2415985147,0.18878546291108012,0.0,0.0,0.0,-0.1324762303458786,0.0,-70748688454,0.0519480519,0.0,0.0,0.0,2.3256372070668427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04684848846489801,2.2924810251253582
PTI,2015,3,0.9505897909,1656151605400,80395709,16.5995248177,0.0,3.812573482,154.85529427944965,21670.7566165005,12.8823749655,0.02728216671672554,0.0,0.0,0.0,-0.2655393788560125,0.0,-121173877117,0.0582524272,0.0,0.0,0.0,2.3319207504818737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08741091900142518,2.1670756616500513
PTI,2015,2,1.8401652549,1945576157800,80395709,17.2314512606,0.0,4.1789895004,337.8351008509671,13150.992789902,15.9559030715,0.07737475966692063,0.1147543886,0.0,0.0268782286,-0.3580011791393779,107633623996.0,-125667444627,0.0495867769,1.0245344402,0.3360813621,1.0219209196,5.862066688908755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8606542855,0.33515061465272517,0.82436440196205
PTI,2015,1,1.5465026325,1591835038200,80395709,16.7461135339,0.0,5.1386959686,269.9515865081804,12803.0819888455,15.6992550006,0.05462568046112664,0.0,0.0,0.0,-0.20682629856480383,0.0,-82172718246,0.0606060606,0.0,0.0,0.0,3.9473208956337182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3374483957168959,0.8025557610456548
PTI,2014,4,1.308446455,881924907500,50395709,13.0868123914,0.5704685604,7.1836195903,299.5317093167595,13374.6397738149,8.7246525128,0.033880630456156566,0.1011405956,0.0,0.0320744705,-0.1915813063254539,96339851097.0,-85356777655,0.0685714285,4.7631244593,2.1085079154,4.7396655753,3.7939631460106944,0.7356927694,7.2857611901,55.82590764324356,2.6089294974,42.7117533542,101.14659049484357,139.9041255626,0.0010945219,2.6727369501,0.32397765669437883,0.8368057183698697
PTI,2014,3,1.1487917884,755935635000,50395709,10.8524970767,0.5510626893,12.0109987771,233.02915422819035,13057.1963961852,7.022386981,0.03489850793841701,0.1055025631,13.8070435616,0.0335433754,-0.27297928288970275,97088221072.0,-91860043680,0.0666666666,5.5558429967,2.7804605419,5.5315641382,3.467253850394802,0.6604961071,6.5488510202,57.35061446874251,2.8840135346,43.0828459017,103.3174739050425,126.5597389229,0.0,2.4659976907,0.31666117246225445,0.8184848148276173
PTI,2014,2,1.0681753952,690421213300,50395709,10.2488873487,0.5145500919,-68.2102650818,395.29172285283255,12825.6090352851,7.0468768682,0.0639198793230252,0.1027209523,12.6104331196,0.0348634788,-0.2932670421277353,88475287524.0,-91398399902,0.0729927007,5.6317534141,2.90343393,5.6090717646,3.409035774653486,0.694311902,6.4093248106,55.88883580406488,4.0300117141,47.9271838548,107.84603137296489,90.5704563394,0.0,2.407666984,0.33073521275081386,0.8039678593916001
PTI,2014,1,0.7430249283,503957090000,50395709,8.2026726032,0.3587868721,-19.4313435517,388.65707798654046,13458.4986561852,5.5070872282,0.05902892931281816,0.094246968,9.2046957077,0.0338950559,-0.285739205197798,81462489111.0,-94812384093,0.1,6.9956639919,3.8459367066,6.9677391159,3.0903843277751823,0.7748007235,6.7341961322,54.20119859628905,3.8002400389,45.7685220246,103.76996065978906,96.0465644951,0.0,2.0889933949,0.3082353924290512,0.843640276689394
PTI,2013,4,0.8414802074,554352799000,50395709,10.1076158288,0.4192115683,8.5337059947,365.399849637992,13072.2028903493,6.2105713916,0.04720678823954128,0.0830756737,0.0,0.0324083782,-0.4413574522013906,82370796756.0,-172166215864,0.0909090909,5.0270979375,3.3049138541,4.9846705585,2.621230082153813,0.7812816009,6.4768968863,54.47578087433348,7.6996480197,24.3715915412,86.54702043523348,47.4047643557,0.0053128273,1.6190481997,0.12435770201744335,0.819278074475343
PTI,2013,3,0.8656824814,554352799000,50395709,8.7476881439,0.3891147396,13.4082408037,187.58242546007241,12706.7374423684,6.1695402508,0.036156712823676926,0.0972064718,10.2279114206,0.0374944215,-0.4684794726308629,82845175354.0,-122486248374,0.0909090909,5.4760966211,3.6579680706,5.4017841702,2.661301373325543,0.842785581,6.886451698,54.28844897294667,6.9336120376,23.1275819533,84.34964296384666,52.6421146756,0.0198136986,1.6597007743,0.13062796008256403,0.7965164440368329
PTI,2013,2,0.7991072686,503957090000,50395709,6.8180750078,0.3585649603,20.7355946141,277.6584546712102,12513.9645109666,4.2564000597,0.04654881829474402,0.1135135105,9.2981012915,0.0442766682,-0.38116952674311455,104492115275.0,-114581360441,0.1,4.9717389628,3.3308809173,4.9406439194,2.734821175622118,0.8417898604,6.8689410215,57.38399291743982,6.9085198845,19.6495275246,83.94204032653982,52.833313951,0.0277441683,1.7331701412,0.14047301402960286,0.7844325546416911
PTI,2013,1,0.7172177763,483798806400,50395709,7.5123041494,0.3607245366,-11.3006626432,248.33488226150365,13385.0558587835,5.1153691505,0.03655485776945537,0.0993185858,8.9261772398,0.0387899094,-0.35582355528544474,93382837230.0,-121820641634,0.1041666666,7.4799715578,4.8447078371,7.3238152638,2.4838557409023623,0.8077018427,6.7025993316,66.56082865652108,7.9658586903,25.6603509354,100.18703828222108,45.8205466841,0.0376670668,1.4816862782,0.13453926907904606,0.8390365461022304
