ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
TPH,2024,3,0.9603043677,23684630500,2095985,13.9839849635,0.4945130238,3.4690116342,0.0,11767.10257707,4.7920187151,0.18666105667388466,0.0,0.0,0.0,0.0,-0.01704207627437558,0.0,-115092428,0.0,0.0,0.0,0.0,2.084367316268754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4603604033431197,1.176710257706997
TPH,2024,2,0.9603043677,23684630500,2095985,13.9839849635,0.4945130238,3.4690116342,409.8268723297161,11767.10257707,4.7920187151,0.20775693746229335,0.06232081668294067,0.0673437854,0.0513922014,0.0318461079,0.06103813879636148,3853063594.0,841311351,0.0,0.7651180524,0.1754839439,0.6231447234,2.208261875256617,0.9005536198,4.011966786,78.20771833509835,32.5713897782,59.2379798234,170.01708793669835,11.2061536976,1.2082618753,0.48916387159185487,1.176710257706997
TPH,2024,1,0.8322074201,21169448500,2095985,12.7746739292,0.4514405704,2.5922202798,0.0,12136.3974360504,4.4881595991,0.183957242729671,0.0,0.0,0.0,0.0,-0.002647469933891387,0.0,-25415889,0.0,0.0,0.0,0.0,2.0849020936398883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4905359400047622,1.2136397436050352
TPH,2023,4,1.3925054852,35422146500,2095985,21.3754677136,0.8349105006,8.1497474267,179.75312800425576,12136.3974360504,8.0105364996,0.18290246222710896,0.04913948386438719,0.065119881,0.0460702679,0.033788312,-0.017330392860619662,3981547065.0,-132874745,0.0473372781,0.7240105694,0.1182032457,0.598984561,1.962618059227581,0.8650519699,3.2570975629,64.98958248517162,30.8612696875,34.0879608698,129.93881304247162,11.8271219459,0.9626181981,0.4351509745132006,1.2136398294835125
TPH,2023,3,1.1458063536,28714994500,2095985,18.4248289328,0.6736982459,8.3516739891,218.4872301089941,11956.6451668309,6.7522024129,0.14714271706102738,0.02718705197502648,0.061981119,0.0232018761,0.0308273441,0.03470021057641404,3730216387.0,584499605,0.0583941606,0.8182128722,0.1168123061,0.7278288372,2.207086885918285,0.8430904275,3.41150029,77.37330818882103,36.163624147,38.3169343991,151.85386673492104,10.0930149732,1.2070868859,0.48442170405253754,1.195664516683087
TPH,2023,2,1.192691398,29343790000,2095985,20.6485741604,0.8575615092,6.1754537425,392.3864755711515,11738.1579367219,15.8772889288,0.19533956988622872,0.06434524000536149,0.0564507598,0.0145358847,0.0289460824,0.06128098512935822,1689185841.0,783270037,0.0571428571,0.7619162676,0.0986534689,0.6169097664,2.041966309826193,0.6969707965,2.6799163014,73.97634657165456,48.7570675829,35.140237241,157.87365139555456,7.4860941827,1.0419663098,0.505408337254607,1.1738157936721876
TPH,2023,1,0.8974316728,22846236500,2095985,17.1360596553,0.7109947181,-192.5743627442,0.0,12145.7714611507,12.5825452198,0.28937392208396295,0.0,0.0528257926,0.01270206,0.0272308631,-0.012267662372353336,1615105513.0,-62972921,0.0733944954,0.797938011,0.035614991,0.5901657787,1.9054262021999908,0.6563054307,2.4388974717,80.23335587464115,53.9991121694,39.6656301213,173.89809816534114,6.7593703921,0.9054262022,0.4825394571210579,1.2145771461150723
TPH,2022,4,1.3337975321,33954957000,2095985,21.2278483223,0.9527813885,21.198737394,132.68815044000792,12145.7714611507,17.1279113279,0.1038470680895918,0.03536613957243624,0.062872399,-0.0327494001,0.0333865493,-0.09198293011675707,1934609554.0,-723335690,0.0432098765,0.7591363995,0.1068566398,0.6360211286,1.8919893703004822,0.7438480778,2.5945344007,50.78730022895097,37.3948241201,26.7797621264,114.96188647545097,9.7607090978,0.8919893703,0.5152451246451175,1.2145771461150723
TPH,2022,3,1.2070173514,30391782500,2095985,18.4884395086,0.9250661884,-10.3909188685,152.9382910660143,12013.0833107107,15.6376768738,0.21708705173878237,0.03798491605239637,0.0650027605,0.0083893132,0.0335024851,0.0427376612376928,1453455402.0,360664988,0.0482758621,0.757347561,0.3161393059,0.6145216879,1.9646709237293243,0.6695830808,2.3809217156,61.061459651852516,51.9788578433,38.8649644387,151.9052819338525,7.0220858084,0.9646709237,0.5257220634211136,1.2013083310710715
TPH,2022,2,1.1129712139,27667002000,2095985,16.9895806208,0.8926751145,8.4993784212,350.4591125413588,11860.1450196447,6.9383028509,0.2562651011401154,0.06867145358690305,0.064444296,0.0081144107,0.0330691547,0.07002209879475735,2883109293.0,749004472,0.053030303,0.7077072995,0.006349353,0.5497282462,1.9992737649947727,0.6293791109,2.2286852474,59.791937201951704,48.1120076734,38.421562391,146.3255072663517,7.5864637052,0.999273765,0.5656880377194677,1.1860145019644701
TPH,2022,1,0.9953174254,25571017000,2095985,13.8485060522,0.8060011821,8.1428025922,127.06291743500073,12257.3961722054,7.2183051186,0.06002301774552888,0.030830773014989425,0.0731161797,0.0213392903,0.0375140717,-0.14123877262309514,3216167882.0,-1220046867,0.0573770492,0.7475664124,0.0994031915,0.5704090711,1.9243899082178193,0.6445571798,2.2815412314,66.04304668213481,38.7472302792,32.0764746979,136.8667516592348,9.4200281509,0.9243899082,0.5270520715613396,1.225739617220543
TPH,2021,4,1.1788629133,29972585500,2095985,18.9680697655,1.0050572006,7.1828566571,153.8135487610837,12130.3332547704,6.4374334408,0.3231526826587844,0.06346635849377504,0.0621277167,0.0663444311,0.0332934735,0.06331341048496394,4290040408.0,321613959,0.048951049,0.6779478393,0.1822894591,0.529067631,1.874330474535423,0.6283353096,2.1450241083,37.01224240665337,65.8095105415,27.4581247379,130.27987768605337,5.5463108143,0.8743304745,0.5645862089878537,1.2130333254770431
TPH,2021,3,0.9268134877,23265433500,2095985,11.9601101315,0.8049759614,2.4212172639,145.61120380155393,11976.5197064864,3.5944137561,0.22048983800478775,0.04639145299781014,0.0766799727,0.0798102083,0.0397469207,0.05337499155119975,4537265262.0,351142023,0.0630630631,0.7850006335,0.2779260548,0.723451493,1.9991189165657857,0.5945774809,2.0724450462,70.82579320960522,54.924741172,28.6502884324,154.4008228140052,6.6454568963,0.9991189166,0.5445148658975326,1.1976519706486448
TPH,2021,2,0.9720301698,24103827500,2095985,12.9593505994,0.7847000729,3.9253070428,454.47378201656977,11830.9085022078,5.4197485105,0.2379165254713625,0.08334598876205804,0.0727088228,0.0759320551,0.0379158125,0.09585397884710009,3163837333.0,1095525388,0.0608695652,0.7441754278,0.0400363301,0.6766034598,2.000456973227525,0.6453842138,2.2299537969,74.54806022062841,49.5948407267,25.0400884402,149.1829893875284,7.3596364995,1.0004569732,0.566900361870771,1.1830908502207793
TPH,2021,1,0.9226474761,23475032000,2095985,13.5555574569,0.8200344824,5.5253974306,0.0,12138.9808028206,7.6771775204,0.1839021392532531,0.0,0.0675060935,0.0661059297,0.0354771326,-0.012098649271981564,2928652218.0,-81474438,0.0625,0.7442568467,0.1146117378,0.5362592508,1.862188247677491,0.619761068,2.1122316082,68.28784941656467,60.5034994168,23.5328281083,152.3241769416647,6.0327089097,0.8621882477,0.574068552273187,1.2138980802820631
TPH,2020,4,0.9473612478,24103827500,2095985,14.7091546022,0.8829865232,6.8434055052,321.71160814605065,12138.9808028206,4.6922300039,0.5436621574236932,0.16209336257631698,0.0671516264,0.069195867,0.0366654323,0.15342706573552375,4176245951.0,638251214,0.0,0.8173213787,0.2432794821,0.5934591773,1.857801281431265,0.6107879309,2.0369541889,32.55460178953165,90.4261112465,21.2436397037,144.22435273973167,4.0364447278,0.8578012814,0.5286667321420181,1.2138980802820631
