ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Payable Outstanding,Cash Cycle,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
APS,2024,2,0.7116411246,581000000000.0,83000000.0,-2304.9841481559,2.2952232578,-20.7085116226,325.7013239759036,9836.4186081325,615.5750119985,0.2536864524138044,0.17421440063036764,-0.0003162755,-0.001243246,-0.0003101157,0.22020926739866703,752661842.0,34170328766.0,0.0,103.2962092065,79.9760439038,103.2962092065,-131.95952304733925,1.0147092629024224,0.3114345088,27.4805680631,0.0,0.3232629483,0.0,0.0,0.0147092629,0.01047070073298499,0.983641860813253
APS,2024,1,0.820127417,647400000000.0,83000000.0,-3.339354936,1.9532728042,12.1286802874,97.9016345060241,9510.7172841566,-2.7241492274,0.43873093881063735,0.33946423652048763,-0.2426313778,-0.2540006171,-0.2376623879,0.38653537139348115,-198737752786.0,9252588545.0,0.0,100.8422799657,78.5435740064,100.8422799657,-555.4668851852381,1.0150244145043488,0.4063124549,34.3347015196,0.0,0.2228379233,0.0,0.0,0.0150244145,0.011389101167557886,0.9510717284156627
APS,2023,4,0.6586764504,514600000000.0,83000000.0,-2.8601819813,1.1836636652,-54.1577849767,-43.1066953373494,9412.8156496506,-1.5783780689,0.12978994556828694,-0.12975931272149582,-0.2065127065,-0.2332286077,-0.2024157402,-0.18226112524115282,-180445368545.0,-5025489073.0,0.0,43.4326426773,34.3355976598,43.4326426773,35.68478384939882,1.027351896407041,0.4891134787,42.1426603933,0.0,0.3792602646,0.0,0.0,0.0274492106,0.011951078005064179,0.9509003880012048
APS,2023,3,0.6700089944,531200000000.0,83000000.0,-1.6601291668,1.0867867899,16.2816651897,-383.53316038554215,9552.1105741446,-0.8462796623,-0.7662867901151563,-0.6852921558678191,-0.3583831893,-0.4512022577,-0.352714823,-0.8484536064754384,-356160056513.0,-39412442560.0,0.0,56.0132609872,45.7860533425,56.0132609872,152.20360031387912,1.0225326706914906,0.5387921261,46.386370423,0.0,0.2391502962,0.0,0.0,0.0225326707,0.012454543107748366,0.9552110574144578
APS,2023,2,0.5850426497,589300000000.0,83000000.0,-6.0591369252,0.9463403321,-13.3499006242,-2007.042236253012,12135.8673653494,-3.6442697401,0.04985496155640588,-0.7134809160047868,-0.2875910771,-0.3737618086,-0.2835646189,-0.7080654101868474,-306887924693.0,-165320085862.0,0.0,71.7580771922,60.9683796256,71.7580771922,1213.0279238633573,1.018809906170193,0.630920278,57.0712095553,0.0,0.54474587,0.0,0.0,0.0188099062,0.012509657352528807,0.993564373573494
APS,2023,1,0.5191461966,514600000000.0,83000000.0,-1.1092918581,1.155548181,-6.1720385668,362.1760844939759,11942.685971988,-1.830867962,0.3289152534683648,0.2367825156093762,-0.4445623561,-0.5878651352,-0.4375140939,0.29557432215276064,-581752125411.0,37524501685.0,0.0,170.0568751712,117.4579377402,170.0568751712,-269.348636757304,1.0102846983227758,0.4200005072,51.7899281703,0.0,0.6061927106,0.0,0.0,0.0102846983,0.010853155212323527,1.1942685971987952
APS,2022,4,1.0362238033,996000000000.0,83000000.0,-2.2180241153,2.3636472781,742.6728755332,-1826.7224025301205,11580.509887494,-2.7456525118,-2.2418947954804387,-1.8514307160087742,-0.3787179427,-0.5868124809,-0.3470639038,-2.326426701709643,-563258213336.0,-190516483377.0,0.0,99.3730370214,78.8756619929,99.3730370214,727.2339299482003,1.0143598305323775,0.3256814649,73.9967303455,0.0,10.589905414,0.0,0.0,0.0143808858,0.011635289277585129,1.1597489936168675
APS,2022,3,0.7076765296,788500000000.0,83000000.0,5.9465003201,0.8945462358,-8.010383451,99.58087561445784,13424.2123386988,3.6445776167,0.07566178383520537,0.045819482307909026,0.1036730759,0.1451095635,0.0967852135,0.05591463554469278,162051247164.0,10086241293.0,0.0,98.6650472055,81.3678207923,98.6650472055,-605.5143770203966,1.0141312314750006,0.6470615712,266.5632137834,0.0,8.5808459874,0.0,0.0,0.0141312315,0.010204910285227487,1.3424212338698795
APS,2022,2,0.7054604119,780200000000.0,83000000.0,3.3796131868,0.9341603064,-1.8857003961,-4224.185829915663,13324.6314630843,2.1816359525,-7.734943593435713,-6.250079020811334,0.1801515668,0.2458190062,0.1671290712,-7.8402679308645,272061457081.0,-439811422006.0,0.0,48.0883380585,34.3489494664,48.0883380585,1139.048146545248,1.0248472328562332,0.6328524868,1600.2468744348,0.0,10.6020008443,0.0,0.0,0.0248472329,0.0009643625393569062,1.3324631463084338
APS,2022,1,0.8205681192,1195200000000.0,83000000.0,1.7077793535,1.4879872392,-2.7255197684,558.0866973253012,17548.817293,1.454627132,0.6071503978298196,0.4507200162481305,0.5437497726,0.4971297299,0.4999268931,0.5640374711398328,724271359995.0,57967006659.0,0.0,48.9697203273,38.2621721099,48.9697203273,-1045.1264376932477,1.079868038146766,0.6985126937,2475.0057372817,0.0,88.44233793,0.0,0.0,0.0798680381,0.00041247171122366647,1.7548817293
