ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
HUT,2024,2,1.7102370781,14637196226000,892511965,232.1094727688,0.6632307372,65.6398452763,4.649306404536548,9589.3137917697,30.9145183268,0.08760758537064452,0.000634895810550779,0.0066770252,-0.001723777,0.0021431423,-0.017908151680115326,795780201650.0,-117044367303,0.0,1.4201101189,0.2311717026,1.0733090053,0.7541709189621612,2.3429451603573006,0.8350767253,3.0857073982,22.032093590514506,48.5359159451,14.6364267662,85.20443630181451,7.5202042218,1.1985888739,1.3429451604,0.6112379063609263,1.3064945448991263
HUT,2024,1,1.8529199245,15797461780500,892511965,180.7784228848,0.995859159,23.2824604468,29.159329639911327,9552.4905130028,33.3622938886,0.09876649948387113,0.005021145829699881,0.008910259,0.0079772678,0.0028961692,0.017512365933901555,764565990420.0,90768168248,0.0,1.3323918589,0.2322585039,0.9915987583,-0.6714041451079747,2.327298575523357,0.7045303776,2.3370002564,25.667533653425494,51.215356355,18.1370452666,95.01993527502549,7.1267687268,1.237952742,1.3272985755,0.6305530205662896,1.2711714915542898
HUT,2023,4,1.9740842864,16779224942000,892511965,211.2883817432,1.5279190113,6.2633530017,21.370140336437956,9523.4028910851,43.1251610811,0.07014785630655869,0.002446949136073865,0.0076196397,0.0058908682,0.0024593099,-0.011833490705384486,610052368476.0,-92237888636,0.0,1.2556284241,0.2108955482,0.9524305249,0.8628229725648672,2.3905787172408557,0.5722437693,1.6898852681,30.882619230505103,47.4667261221,22.7144277432,101.0637730958051,7.6895971098,1.1603479279,1.3643850403,0.6382530556127319,1.260721879867011
HUT,2023,3,2.1429889467,18028741693000,892511965,165.6637442994,5.1556763824,40.0175430607,8.281773128946233,9426.0868825988,49.0507101441,0.10596460585152201,0.002891871053982849,0.0095508866,0.0082226515,0.0031977345,0.03266073528077077,561829244234.0,83480378527,0.0,1.3536165971,0.243328266,0.9079263965,-0.7064902804147842,2.2357245772672534,0.2331504809,0.573713818,70.11718931625582,99.4610177307,64.6414724803,234.2196795272558,3.6697794606,1.2020143592,1.2357245773,0.6367631379429778,1.2573541552373475
HUT,2023,2,5.3754770752,20974031177500,892511965,192.0261005668,16.8539593174,14.658567044,14.252102111594661,4371.704998663,55.5675807765,0.4376170374731758,0.03861323146749073,0.0129155466,0.0148418258,0.0043379186,0.23328956735909645,443760261555.0,76851463365,0.0,1.2560453323,0.4467740793,1.214751927,-0.9335003501237266,3.0025755184792176,0.1070452374,0.2151520079,136.0383343577781,38.3112715032,182.9035746625,357.25318052347814,9.5272222946,2.3552405193999997,2.0025755185,1.4586766200424923,0.4355209645879649
HUT,2023,1,1.7929355487,6972639300000,348631965,137.0324100249,6.1450963944,15.0902995399,2.6623716043937624,11154.8906564377,25.7424885709,0.3338072159579314,0.003146719253938579,0.0130029424,0.01230687,0.0044138932,0.1728292275973817,418267547288.0,50979440871,0.0,1.283560452,0.4405668515,1.2576794677,-0.6900221231759276,2.9941934308885982,0.0984274925,0.1950649279,142.9030776224138,43.148181802,190.4840103767,376.5352698011138,8.45922087,2.3934193453,1.9941934309,1.4821443657082214,0.4340788398770654
HUT,2022,4,1.4256609509,5543248243500,348631965,38.3442672382,5.1653446324,11.5518721838,77.21838494356075,11152.7218235339,23.2043818057,0.19655608190971033,0.08506019264178466,0.0376422993,0.014055415,0.0128801419,-0.16041328478798964,414187353465.0,-50769383259,0.0,1.421639232,0.5948993913,1.3771404151,0.6228895468884668,3.0074387919313064,0.0956140664,0.1809164809,153.35265487406056,47.0956494665,226.4263480484,426.87465238896056,7.7501850836,2.4236579163,2.0030904411,1.505368566303477,0.4333789881528367
HUT,2022,3,1.2990648392,5124889885500,348631965,16.5980791829,5.0782823961,6.1471644718,28.286073992096508,11315.8324025079,19.4038870788,0.4006700701526445,0.032484771587029115,0.0754917164,0.0224167946,0.0264228093,0.16780493665956014,473750599226.0,50940686405,0.0,1.5349601024,0.3646028731,1.4838439005,-0.6689579095085548,2.950874207172395,0.0905760619,0.1709051355,169.87650780909473,53.5370138796,228.6981589088,452.11168059749474,6.8177130839,2.4094201910999997,1.9508742072,1.501506906565406,0.44037411813565996
HUT,2022,2,1.6917695473,6658870531500,348631965,26.9910687459,7.67507617,9.5083905417,37.78404339085775,11289.9537829499,27.1419068467,0.4669959032234138,0.0599754765575703,0.060970199,0.0150207466,0.0206260263,0.25248167585280507,400799398025.0,55453861285,0.0,1.5774104399,0.4382427721,1.5182611772,-0.7148897731794809,2.876530636869345,0.0810613572,0.1455984963,237.31768327025108,55.8419196198,259.3148517585,552.474454648551,6.5363082517,2.4794969277999996,1.8765306369,1.4792327578960347,0.43940205829565543
HUT,2022,1,2.3850311537,9447926251500,348631965,49.3734537002,10.79885017,17.9812088132,255.49330094559747,11362.5350169282,38.5260069378,0.41390296455604497,0.3712042124656733,0.0476270161,0.0120323263,0.0154388437,0.25399089957562687,361074990137.0,60946950631,0.0,1.8315522189,0.4707457045,1.7845338432,-0.8116720284821587,2.7530059237030007,0.0843523931,0.1449396822,250.56181665582181,50.9937308939,263.7172456744,565.2727932241219,7.1577426009,2.5616870180999998,1.7530059237,1.4891014217623617,0.4418554933871391
