ticker,yearReport,lengthReport,Gross Profit Margin (%),Net Profit Margin (%),Biên EBIT (%),EBIT (Bn. VND),Interest Coverage,Financial Leverage,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
HTR,2016,3,0.09696570643571267,0.023649124821028863,0.031132052018576304,819057073,-14.933407895499245,5.323917253276837,0.8995136994206627,1.064840526221097
