ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Dividend yield (%),Financial Leverage,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
VCB,2021,2,3.4313598852,359761112456000,3708877448,17.5312736717,6.5928095507,36.5072844675,1067.7368167383027,28268.6757570103,0.3568865287739344,0.206044184,0.0,0.0160973388,0.0082474227,12.427912104570558,11.4279121046,0.07926366690573136,1.8775774643988985
VCB,2021,1,3.9360847619,397220774680800,3708877448,18.7621939992,7.5806988684,7.1382665378,1861.0962742169313,27209.7798902521,0.6846618532746305,0.2210981547832489,0.0,0.017001859843730927,0.0074696545,12.662065603942844,11.662065505981445,0.08250165811650816,1.8072290156853767
VCB,2020,4,3.9451964933,370887744800000,3708877448,20.1008882241,7.5594891182,14.4858586358,1528.0955166248998,25347.2799568221,0.5454564615561553,0.2108986857,0.0,0.0144775838,0.008,13.428536816642838,13.0945893829,0.08638893740335896,1.7687919084832435
VCB,2020,3,3.9319539385,367549755096800,3708877448,21.3984451019,8.1185280505,-7.6245871526,1076.040676984914,25203.7540497348,0.4575058344588793,0.1940954746,0.0,0.0144866746,0.0080726539,12.701673815577966,11.7016738156,0.07512998522484714,1.6742618005939442
VCB,2020,2,3.6348962837,325268552189600,3708877448,17.8386624601,7.1204294691,148.2921944078,1243.0550927170996,24127.235869779,0.5707758972995867,0.2133901976,0.0,0.0154799718,0.0091220068,13.238357323847719,12.2383573238,0.075061303800043,1.6027374719937075
VCB,2020,1,3.5873987857,304869726225600,3708877448,16.9517994674,6.591665129,-39.1834537482,1126.463480817606,22913.538447011,0.46244925324216396,0.2189137295,0.0,0.0154758807,0.0097323601,13.450611838308324,12.4506118383,0.07700908733927994,1.5221076560048483
VCB,2019,4,3.300369589,266668288511200,3708877448,14.4060155839,5.831315696,10.6344740649,1185.6183067928644,21785.4388916439,0.508964875936923,0.2587808264,0.0,0.0161192423,0.0,14.273274158345398,14.1171337625,0.07808190765916219,1.5342985823658573
VCB,2019,3,4.2602536103,346409153643200,3708877448,17.7275203328,7.5708258078,6.1263545707,1361.150933342999,21923.5774543716,0.5698362147920273,0.2632481774,0.0,0.0175244171,0.0085653105,14.22136986233374,13.2213698623,0.07768490661866916,1.4562455716794842
VCB,2019,2,4.0917701354,312287481121600,3708877448,17.7979433773,7.2329341855,11.3749293174,1175.8099481964873,20577.8910384747,0.5082918307625225,0.2515104159,0.0,0.0162089465,0.0095011876,14.694944556440793,13.6949445564,0.08429300908047417,1.3669007790125436
VCB,2019,1,4.0181573597,293001318392000,3708877448,18.0702118135,7.1234900157,-3.7660270148,1269.20774978381,19660.7531584311,0.5538852328640529,0.2466029362,0.0,0.0153867213,0.0101265823,14.704813650636583,13.7048136506,0.08740256004921534,1.3059704087544384
VCB,2018,4,4.0605712903,252203666464000,3708877448,16.7503309215,6.4209197568,-4.0616079961,1422.5784146211563,16746.4120534618,0.6611210379117465,0.2545915437,0.0,0.0138486139,0.0,16.79446826984808,16.2730345216,0.10217588170649922,1.1431033419400265
VCB,2018,3,3.0280784828,204730035129600,3708877448,16.456916004,5.6669183733,-3.2213476669,791.2437229713502,18229.38220207,0.3948888014236647,0.209957537,0.0,0.0120500618,0.0144927536,16.173709615334886,15.1737096153,0.09979678830638106,1.1008315326378006
VCB,2018,2,3.4314412667,200755486485000,3597768575,17.7725985697,5.9044665042,-5.3776806739,813.4939585434563,16261.3886303123,0.43040860216318794,0.0,0.0,0.0,0.0143369176,16.683085939494344,0.0,0.10227271951640034,1.0485279494081734
VCB,2018,1,3.6381047689,203633701345000,3597768575,19.6078466127,6.3556334519,2.2035510533,973.9225653223123,15557.5508663898,0.5654174638810837,0.1918870737,0.0,0.0109680561,0.0141342756,17.90586960613985,16.9058696061,0.1083917418513246,1.0031279750464737
VCB,2017,4,4.3884730449,230257188800000,3597768575,25.3278426412,7.830246934,1.5187898876,756.2962828980739,14583.660272092,0.4710197700000156,0.1806301998,0.0,0.0099726515,0.0125,19.149223916043557,18.6981257016,0.11397462341978988,0.9673612303953107
VCB,2017,3,4.0574312629,219463883075000,3597768575,26.9802601817,7.7167239249,3.6079001158,595.9518949881316,15034.1425515804,0.408548607177135,0.157974221,0.0,0.0097688493,0.0131147541,16.563200311117168,15.5632003111,0.10095566659620346,0.9705656690348743
VCB,2017,2,2.8251477479,146788957860000,3597768575,19.24595247,5.3941804637,2.4638793206,560.4287652103916,14441.7225721521,0.35769726816477937,0.1531106038,0.0,0.0096246314,0.0196078431,16.306942454018156,15.306942454,0.10629046223287612,0.9323494027426743
VCB,2017,1,2.6965717958,135276098420000,3597768575,18.8012230517,5.1586895124,5.4982382467,613.1597833526577,13943.6302268022,0.4181362517104012,0.1472732014,0.0,0.0095965158,0.0212765957,15.786693212386929,14.7866932124,0.11032350459953895,0.9002034971602151
VCB,2016,4,2.6556786699,127361007555000,3597768575,18.6425841848,5.1190872741,6.5772880976,491.37179425166335,13329.9259435418,0.36200381284695987,0.146974081,0.0,0.0093437979,0.0,15.988872346931325,15.4261135095,0.11440117751852014,0.8819832901128963
VCB,2016,3,2.8851846966,136715205850000,3597768575,20.2633684908,5.6450154174,229.4768686488,454.965895075672,13170.7339376968,0.3646797187117633,0.1429525782,0.0,0.0098036395,0.0263157895,15.516064726289926,14.5625054698,0.10632597434777495,0.8505291606741346
VCB,2016,2,2.0196343628,132038106702500,3597768575,21.0179235055,5.5636709286,-137.4576481482,440.37240499828425,18171.6060474286,0.3425885582680872,0.0,0.0,0.0,0.0272479564,13.97810326011727,0.0,0.10025771139370675,0.8691223979516404
VCB,2016,1,3.1184276619,146576118370000,2665020334,24.3527188027,6.5065804129,-17.8457885416,689.1827340181187,17637.0934210145,0.4052021227661262,0.1318086183,0.0,0.0095222662,0.0181818182,14.047836810779453,13.0879656054,0.10421845817483079,0.8435677427662658
VCB,2015,4,2.7238167263,122590935364000,2665020334,23.0697393341,5.7821011759,-18.1935002253,633.845820404911,16888.067231608,0.3806877391113082,0.0,0.0,0.0,0.0217391304,14.659362951792389,0.0,0.10962211234837799,0.8225184890530778
VCB,2015,3,2.422446445,106600813360000,2665020334,21.5567956573,5.2659438626,-8.7791189669,439.8146554629628,16512.2329462181,0.2966879508417062,0.0,0.0,0.0,0.025,13.988621860262901,0.0,0.09763884625526718,0.7873450966741434
VCB,2015,2,2.7714922207,126588465865000,2665020334,22.8766873735,6.7685310695,-5.3064520643,495.7080376258022,17138.7816445526,0.3701693916018999,0.1083805097,0.0,0.0086668315,0.0210526316,12.622386620695988,11.6189997719,0.09489707554872062,0.8172205258222173
VCB,2015,1,2.59411913,115395380462200,2665020334,25.374766995,6.4851173503,5.04187354,424.58550336899606,16691.6004354638,0.3236388140393007,0.0,0.0,0.0,0.0230946882,12.133881892354852,0.0,0.09768445588780043,0.7958977929460762
VCB,2014,4,2.3606708151,102336780825600,2665020334,22.2843170541,5.9139956865,2.4362852159,495.45513148793856,16266.5627725237,0.4053173891062038,0.1071260836,0.0,0.0087808761,0.0260416666,12.997952551331133,12.3063761109,0.10062310043500984,0.7904834064955012
VCB,2014,3,2.2368486243,96740238124200,2665020334,21.0424580669,5.81889799,6.8001246284,389.7790147217691,16228.1879985085,0.3526665175111213,0.1052167115,22.5501720569,0.009439071,0.0275482093,12.260006398841892,11.2568021684,0.08979789819524403,0.773801123879376
VCB,2014,2,1.599276638,71156042917800,2665020334,15.47373072,4.2797134043,1.6753732423,396.59997581091625,16695.0478509932,0.37661982259853627,0.1062970598,16.5864901906,0.0099016835,0.0374531835,11.337427388555618,10.3343804802,0.08764143518382209,0.7960621846077847
VCB,2014,1,1.5823268367,69557030717400,2665020334,15.7895656262,4.3430725951,-2.5388998744,437.5069807628717,16494.695908763,0.421592779048741,0.1041716757,16.2137600739,0.0098457642,0.0383141762,10.148570635619343,9.1450823613,0.08995099946085758,0.7865088963365723
VCB,2013,4,1.6402209612,69522512280000,2317417076,15.9526579765,4.4831963131,3.5046286193,576.3753162229655,18290.2186399528,0.4882945833636453,0.1038460787,0.0,0.0098656232,0.04,10.851485843778756,10.0612864157,0.09484387346823939,0.770749268183984
VCB,2013,3,1.5462710494,64192453005200,2317417076,15.7685953541,4.2272272026,-2.8176667788,448.7288933742197,17914.0649432239,0.35691089000168175,0.0975441284,14.7568857483,0.0095154711,0.0433212996,10.59048594269549,9.5869586331,0.08041046519806641,0.7427747741793808
VCB,2013,2,1.6437751374,66741611788800,2317417076,16.1338902815,4.530401784,2.8457480026,372.6968308573903,17520.6446092486,0.33835840383984805,0.099276907,15.3428992617,0.0098005874,0.0416666666,10.749808663924103,9.7457022561,0.08528991993402596,0.7264623012341143
VCB,2013,1,1.5165049044,64424194712800,2317417076,15.4129994705,4.4467822883,-126.1604169171,480.03918307193834,18331.6255153028,0.4293741938023811,0.100583351,14.810159704,0.0101727381,0.0431654676,9.897843045229815,8.8941548027,0.08283600531067001,0.7600881790718557
