ticker,yearReport,lengthReport,Gross Profit Margin (%),Net Profit Margin (%),Biên EBIT (%),EBIT (Bn. VND),Interest Coverage,Financial Leverage,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
DCR,2016,3,0.1809787645572195,0.030528280983228993,0.0457210021917636,3153833997,-2.809916320519514,1.9937837040202138,0.42624144680529397,1.055586859953846
