ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
XDH,2024,3,0.7034045932,379592908815,27026907,19.5835205045,1.5323445169,-10.2914777857,136.95134315591497,19967.1712928897,9.5119587328,0.3486264194641552,0.18308971007211614,0.035367272,0.0356810381,0.0225623021,0.20638464281445495,35581734088.0,4172305346,0.0355998576,1.8174183092,0.2439622128,0.7188431071,1.5957864291152137,0.2883485411,4.6275028958,129.63099438355465,467.7748444606,82.6158074589,680.0216463030547,0.7802899286,0.0851216992,0.5957864291,0.09832127771581221,1.9967171292889712
XDH,2024,2,0.6908647526,370268625900,27026907,15.1832384637,1.4808401589,-4.6846344784,131.30792395149027,19830.2199497338,10.8062380477,0.22543864791175897,0.09588591625068991,0.0442692816,0.0252065595,0.0282193443,0.1475357937880455,29864562658.0,5460467886,0.0364963504,1.7957327258,0.2701413549,0.7410307268,1.5972159375692552,0.2893364497,4.5952362303,130.35729140858766,435.6274145762,77.3306748354,643.3153808201877,0.8378719699,0.0857095662,0.5972159376,0.10036353312976277,1.9830219949733796
XDH,2024,1,0.8494184138,472970872500,27026907,19.1390125664,1.7769367092,-4.4684963039,119.50717183435012,20602.3318019705,19.0099089202,0.149583823343326,0.07260612210278623,0.0447336306,0.0135419394,0.028218317,0.07656643084780594,23385080432.0,3406084965,0.0285714286,1.9781988403,0.2234114098,0.8440840088,1.5188416770493316,0.3039335736,4.8073072621,125.75301409141981,387.0619143723,70.8048224154,583.6197508791199,0.9430015882,0.082497436,0.518841677,0.09805731760196622,2.060233180197053
XDH,2023,4,0.9227242991,510808542300,27026907,23.7575451284,2.9783322161,-8.0529161381,329.41819580020757,20482.8246301362,26.8685425475,0.0970558158380422,0.06097730379606739,0.0380266821,0.001804095,0.0236375532,0.048189022084849126,16978847836.0,7035967539,0.0423280423,1.8695816234,0.3399681419,0.86239371,1.5603308778536504,0.1885519132,2.9767065429,168.55068621602186,570.2709284436,110.7833758773,849.604990536922,0.6400466547,0.0829787678,0.5593932545,0.09410288386794419,2.071307925549897
XDH,2023,3,0.8830602092,486484326000,27026907,8.7146875502,1.8451675214,-3.6028592778,322.0775054652018,20383.6610596988,7.4157316322,0.05908176520209295,0.38627074499792696,0.0989067076,0.0794618561,0.0608188399,-0.08050153751327702,58237366265.0,-1814132898,0.0444444444,1.7877555934,0.2854929246,0.8584255701,1.6000821040600348,0.2872461068,4.5359618248,113.98908183736485,477.6273381688,82.9429250165,674.5593450226648,0.7641941129,0.0833824474,0.6000821041,0.10270607840760577,2.0383661059698768
XDH,2023,2,0.9221605039,499997779500,27026907,7.6257010139,1.7066427811,-2.8490410987,143.3598684081756,20061.5835542336,5.2719988612,0.11755041574624851,0.07290760209083913,0.1168444382,0.1196666843,0.0682182699,-0.014611389588324563,80367826517.0,-776502122,0.0432432432,1.6691706089,0.3296422264,0.8861949043,1.664184957848491,0.3048160607,5.2164681074,104.40081511352288,466.4470876715,76.6051731177,647.453075902723,0.7825110493,0.084721106,0.6641849578,0.10625467557277213,2.0061583554233566
XDH,2023,1,0.7832264404,457001851200,24569992,5.8129070044,1.2027788095,-2.0587697526,254.02858376999063,23747.921470589,3.7996646975,0.43186175063920845,0.3623936848407407,0.1415371353,0.1503090249,0.0782583027,0.2545510958204937,99325805633.0,4384115146,0.0430107527,1.8749554476,0.3728265894,1.0174671838,1.5720433909426008,0.3782143753,7.0111178813,81.91095280583163,337.0269236782,54.8925950234,473.83047150743164,1.0829995302,0.0787267922,0.5720433909,0.1004987091809161,2.158908677744738
XDH,2022,4,0.6258511468,363635881600,24569992,4.7037866066,0.9612459676,-10.5684469301,1506.0112008583478,23647.7956089689,2.316569113,0.38329119379659143,0.21670516641913654,0.1399082533,0.1520751571,0.074036962,0.2565586561847132,105123482815.0,43807717291,0.0675675676,1.7109961822,0.4484049798,1.0179577266,1.6701017848938622,0.3622944408,6.7876867074,107.95513733639918,340.6092689674,56.5369110004,505.10131730419914,1.071609123,0.079060125,0.6701017849,0.1026936081050434,2.149806298330771
XDH,2022,3,0.6714713487,361178882400,24569992,5.0237004822,1.0607450449,-38.0456201545,750.8636549006609,21892.2222502962,2.5632716664,0.44882097966894946,0.3557837485329612,0.1362574387,0.1531168126,0.065189575,0.3898804636438284,94047313556.0,20216755811,0.0680272109,1.9210381401,0.4312216213,1.108204466,1.9606261384570183,0.3087385614,5.0802584922,104.48137330562562,383.3840471246,58.014228963,545.8796493932257,0.9520479601,0.0854000868,0.9606261385,0.09059895866401249,1.9902082230571185
XDH,2022,2,0.5578926323,292382904800,24569992,2.2852463153,0.5524495188,2.8435407095,688.8725049238925,21330.269143596,0.6511039548,0.19615080083336958,0.12078743297234958,0.0,0.0,0.0,0.1623309004652249,0.0,22746957296,0.0840336134,0.0,0.0,0.0,2.071769228680512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09574322100865706,1.9219476781342386
