ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),Net Profit Margin (%),ROE (%),ROA (%),Dividend yield (%),Financial Leverage,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
HDB,2021,4,1.746526353,50707669824000.0,2012209120.0,8.3194369045,3.0258341386,3.2175134955,749.0215529884886,14428.6400013931,0.4015959516077289,0.2181677817,0.0174518617,0.0,12.166619302976228,11.1666189078,0.044375447546277196,1.0589411109176723
HDB,2021,3,2.1392509444,59460779496000.0,2012209120.0,10.5077005486,3.6948012104,2.4833180312,711.1909919183747,13813.246209718,0.43283210567035724,0.2073541074,0.0169543364,0.0,11.833054471097633,10.8330544711,0.040176592326483844,1.006665447044248
HDB,2021,2,1.9588671433,51199774384000.0,1992209120.0,9.7249026587,3.2291108644,1.8739802484,778.9739462692551,13119.8280027952,0.4473948604967681,0.2049942999,0.0168580809,0.0,11.935249712446128,10.9352497124,0.04252411139578808,0.9537126686286049
HDB,2021,1,2.1908743488,53869334604800.0,1593767296.0,10.9413140247,3.6405440788,1.4877285445,980.9386878020115,15427.6305340877,0.4649069019310705,0.20158736407756805,0.016967536881566048,0.0,12.336360578463783,11.336360931396484,0.045362295596398414,0.9083498462315108
HDB,2020,4,1.8226477811,41916079884800.0,1593767296.0,9.9583975802,3.0419302304,1.6952115116,663.9840098714135,14429.5569734165,0.32944674940017016,0.1884854628,0.0154900192,0.0,12.918131382488339,11.9180237992,0.04288518073618154,0.8496200302686708
HDB,2020,3,1.5744158389,34584750323200.0,1593767296.0,8.0379721779,2.6283388978,2.967341972,684.736098387101,13782.8897952239,0.3611716110396438,0.1952067037,0.0176523672,0.0,11.441811824428907,10.4418118244,0.04220720797288292,0.8214643708580395
HDB,2020,2,1.4204438151,29634398294800.0,1255694843.0,7.2356119216,2.3592545555,5.1816729533,964.0479187665184,16614.5255085674,0.4467732530244986,0.1960061145,0.0178899545,0.0,10.683296860884111,9.6832968609,0.04145662069913063,0.7804922001735535
HDB,2020,1,1.1836675446,23278703113100.0,965921291.0,6.3721764106,1.9281451836,-55.6416518254,919.9807564858822,20360.446739547,0.3081668485575481,0.1848066599,0.016627482,0.0,10.836721236850394,9.8367212369,0.04215700635815478,0.7355747917563596
HDB,2019,4,1.0407449258,19849682530050.0,965921291.0,5.5924696381,1.7430366793,-2.2575976408,1160.5893880229212,19745.4722012127,0.38816648280456534,0.1937564675,0.0161817576,0.0,11.259307979013514,10.259307979,0.044333244558345086,0.7009523583019752
HDB,2019,3,1.4848074336,26905502099450.0,962629771.0,8.2446558396,2.5141294709,10.4810122846,933.5697139996307,18823.9898098892,0.3587739084263854,0.1794582159,0.0154259598,0.0,11.087458495744619,10.0874584957,0.043861177535272175,0.673873898433036
HDB,2019,2,1.6463271849,28350893381900.0,980999771.0,9.6700004055,2.8502778991,-7.0367667508,801.4538058439567,17554.2263199978,0.33834493603202764,0.1697171595,0.0141576382,0.0,11.303820421612512,10.3038204216,0.046132315966151666,0.6398187306866645
HDB,2019,1,1.5514331628,25505994046000.0,980999771.0,8.8450628032,2.6560261115,19.6283454362,814.293768066537,16758.6981016737,0.3935258213418329,0.1753061993,0.0142517614,0.0,11.435707487298002,10.4357074873,0.09076495050939248,0.6091953244379678
HDB,2018,4,1.7630831097,27566093565100.0,980999771.0,9.6992524854,2.9200272199,1.7849120763,794.7575759423903,15937.989449337,0.3607577394599672,0.1799514272,0.0140214275,0.0,12.842025678417222,11.8390544647,0.09599729976099557,0.5787575331417475
HDB,2018,3,1.9786207477,29429993130000.0,980999771.0,11.9787965992,3.3789962702,239.5675857761,578.1194010085044,15162.0769338589,0.3206496726985717,0.156075095,0.0125190675,0.0,12.496749832430373,11.4967498324,0.09472713823168571,0.5487132235337396
HDB,2018,2,2.3584431383,33746392122400.0,980999771.0,12.297556935,3.7515712006,-8.9127468799,752.3222959039814,14585.8933131188,0.39165519517804775,0.0,0.0,0.0,12.502147497740483,0.0,0.09861189892235264,0.526229946065268
HDB,2018,1,2.2035968125,32765392351400.0,980999771.0,13.6324591833,3.9270170083,-4.8760755303,771.9267856995249,15157.0377166157,0.41347791901454595,0.1725132445,0.01235965,0.0,12.064846082423273,11.0648460824,0.09649605174692319,0.5426840908222568
HDB,2017,4,2.9829585417,41986790198800.0,980999771.0,24.0407171654,5.5938985737,-108.4994715448,355.4465661541933,14348.1712538226,0.19984491219141481,0.1450804426,0.0102846892,0.0,12.828314358926304,11.8283021343,0.10343577392401741,0.5075982906354812
HDB,2017,3,3.5674680647,46106989237000.0,980999771.0,24.1114404662,6.3276410448,15.699876491,794.060328073206,13174.6098765432,0.41792953002490496,0.1736051072,0.0106144414,0.0,16.36090051252718,15.3032322554,0.12231298998803722,0.3670145849110461
HDB,2017,2,0.0,0.0,810000000.0,0.0,0.0,0.0,434.13456790123456,12258.0271604938,0.25547847225400727,0.1069217146,0.006638781,0.0,15.919880325049336,14.919880325,0.12350306535591418,0.3662376984627435
HDB,2017,1,0.0,0.0,810000000.0,0.0,0.0,0.0,329.82469135802467,11826.3975308642,0.1970050814949078,0.1007718919,0.0064304508,0.0,17.052169858139074,15.9824296599,0.13947214966476962,0.3294564637174673
HDB,2016,4,0.0,0.0,810000000.0,0.0,0.0,0.0,435.62345679012344,0.0,0.2561495715172391,0.0789048174,0.0057491347,0.0,16.13116478425006,15.064015581,0.14510659156534395,0.3204330044871027
HDB,2016,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05603672878519084,0.0,0.0,0.0,15.298434821692172,0.0,0.08459839428216392,0.3121976779695321
HDB,2016,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17200962195030567,0.0,0.0,0.0,13.79069452904323,0.0,0.08047966790445517,0.3216696808741966
HDB,2016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190902367950633,0.0,0.0,0.0,12.373165245547222,0.0,0.08111531767459838,0.3306315091994588
HDB,2015,4,0.0,0.0,810000000.0,0.0,0.0,0.0,310.02222222222224,11595.5740740741,0.23468730695291917,0.0,0.0,0.0,11.337439306078362,0.0,0.08573024083795275,0.3230262486313726
HDB,2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19263241826579108,0.0,0.0,0.0,9.872694706558258,0.0,0.059065429561231786,0.30976192558261356
HDB,2014,1,0.0,0.0,500000000.0,0.0,0.0,0.0,46.605307744,17253.38461997,0.0731130355513224,0.0311000501,0.0031306654,0.0,8.842275032414438,9.0268807358,0.06815362754453246,0.2966913253930501
HDB,2013,4,0.0,0.0,500000000.0,0.0,0.0,0.0,156.491751422,10650.2374197346,-1.8652857067295485,0.0730157406,0.0066749103,0.0,10.026880735838636,8.7859316571,0.06863689629361272,0.2957577689838585
HDB,2013,3,0.0,0.0,500000000.0,0.0,0.0,0.0,12.47483311,10405.078208642,0.02757738064794794,0.0730157406,0.0066749103,0.0,11.620744278883933,8.7859316571,0.05431420522664881,0.18009105921285093
HDB,2013,2,0.0,0.0,500000000.0,0.0,0.0,0.0,153.613362534,10787.492195894,-14.586235211150079,0.0730157406,0.0066749103,0.0,11.266729180197313,8.7859316571,0.05408140007449714,0.17892700548547247
HDB,2013,1,0.0,0.0,500000000.0,0.0,0.0,0.0,112.612198728,10787.492195894,0.4317673003230705,0.0730157406,0.0066749103,0.0,11.15009213479981,8.7859316571,0.05645390611069533,0.1873358236346179
