ticker,yearReport,lengthReport,Gross Profit Margin (%),Net Profit Margin (%),Biên EBIT (%),EBIT (Bn. VND),Interest Coverage,Financial Leverage,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
RCD,2014,3,0.03904203310247992,0.02880665161883161,-0.032615429054117795,-1285435023,1.0496628398273942,5.481143976841409,0.002044453865037795,1.3227119479734388
