ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),Net Profit Margin (%),ROE (%),ROA (%),Financial Leverage,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
TIN,2024,2,1.0977369114,984725974800.0,91178331.0,-8.5232913275,0.762555859,4.1623618929,-2107.9000670126325,9838.4229296652,-1.1432932375301383,-0.1166989354,-0.0149367588,7.354695940889423,6.3546959409,0.04750677171198573,0.9789949917300679
TIN,2024,1,0.8868952711,966490806800.0,91178378.0,-44.56139611,0.6761679368,1.3512712014,77.8475119068251,11951.8057496482,0.034496694871039194,-0.0206683866,-0.0026322502,7.184104533842567,6.1841045338,0.042436681122748794,1.2537347468977025
TIN,2023,4,0.8845184241,771509354000.0,70137214.0,46.3938997453,0.5399788149,1.4425147536,2213.960913118106,12436.1457037201,0.9813252815341669,0.0192188654,0.0024848168,7.832385635741939,6.8529980414,0.048156486229361965,1.2473663913867465
TIN,2023,3,1.0654304515,766669886234.0,70137214.0,-4.8906317884,0.6107102781,1.0901391645,-889.5268976181461,10259.7030007494,-0.2286087570691533,-0.1916762023,-0.0250710457,8.994684220266548,7.9946842203,0.06298967799254927,1.025970300074936
TIN,2023,2,0.9766593836,763724123246.0,70137214.0,-14.5109489843,0.5813261604,-1.2988426013,-1665.4921197753877,11149.2298983675,-0.5316754255326259,-0.0612884012,-0.0084097426,7.573411804107718,6.5734118041,0.06144807512637567,1.1149229898367505
TIN,2023,1,0.7360802571,663568181654.0,70137214.0,6.5911430127,0.4602267029,1.724073719,615.6764517335976,12853.2179869163,0.16102428346493333,0.1152403918,0.0151625615,6.665639419760523,5.6656394198,0.05422290637176154,1.2853217986916332
TIN,2022,4,1.0377901447,890742617800.0,70137214.0,13.8096233296,0.6273352718,1.2111740214,-289.2938384036754,12237.5415351827,-0.05962416621758098,0.0771562844,0.0099450577,7.608554158147467,6.6141195141,0.06016911718920837,1.2246208049852108
TIN,2022,3,0.9191593006,808191116922.0,70137214.0,11.3627116034,0.6046703042,-10.4512358234,594.5683262098206,12536.4558593246,0.12777710660561986,0.0851720835,0.0108106731,7.359389044418024,6.3593890444,0.05913048447002414,1.2343976015457359
TIN,2022,2,1.2010993395,989710435032.0,68787214.0,19.5803405768,0.7614318233,1.1720005279,506.0109341250541,11979.0258201328,0.10189024384931362,0.0624956288,0.0081440165,8.867473750572465,7.8674737506,0.0664326177572028,1.1748453718178768
TIN,2022,1,1.5042400887,1179975868956.0,68787214.0,31.9808476294,1.010986496,48.6961174563,112.86295835444069,11403.7646839426,0.025308264607621072,0.0,0.0,7.534646907022643,0.0,0.062287253965599816,1.1294955773250417
TIN,2021,4,1.7321472818,1358753838142.0,68787214.0,36.8262611183,1.1641609103,56.0740590017,-208.46142649417376,11403.7646839426,-0.062155307837394154,0.0479493778,0.0065042583,7.762551672459465,6.9159624962,0.05720022260580466,1.1439280611773373
TIN,2021,3,2.5755883372,1943376369928.0,68787214.0,59.5894071466,2.4814639244,12.3890003253,324.40621316630154,10969.1442501945,0.08403657470541269,0.0,0.0,6.517218352072203,0.0,0.060174494493240235,1.1643729575985153
TIN,2017,4,0.0,0.0,60492100.0,0.0,0.0,0.0,-96.33064416675896,0.0,-0.27912412832584216,0.012663464,0.0047551052,2.5926579620390444,1.592657962,0.013896463309902221,1.0652885567781463
TIN,2017,3,0.0,0.0,60492100.0,0.0,0.0,0.0,169.1854864850121,12447.7569425594,0.47540083649153386,0.0075044584,0.0029189795,2.3572672216418606,1.3572672216,0.01189615300537715,1.073596903556791
TIN,2017,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018342144334083346,0.0,0.0,2.6771578584359017,0.0,0.00888165118066652,1.0590049561663513
TIN,2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21439614214262462,0.0,0.0,2.518680728864042,0.0,0.00993878264920499,1.060780352972104
TIN,2016,4,0.0,0.0,60492100.0,0.0,0.0,0.0,-159.5314290130447,12222.5295608187,-0.36429485406935214,0.005110799,0.0019423992,2.7343455631508773,1.7343455632,0.0037646298968286676,1.0541714423472823
TIN,2016,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15055640556166028,0.0,0.0,2.737415811879469,0.0,0.00433117935455888,1.066303392508576
TIN,2016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3780585238929901,0.0,0.0,2.930063995664097,0.0,0.0047450227734007824,1.0665511337248155
