ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),Net Profit Margin (%),ROE (%),ROA (%),Financial Leverage,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
VAB,2024,2,0.5979883272,5039447081319.0,539960043.0,6.4583941278,1.8358508465,-2.7892857549,458.2120289760033,15607.3280617636,0.4831536146195048,0.0963769862,0.0072394996,12.923847074790503,11.9238470748,0.028301210556684216,1.5607328061763637
VAB,2024,1,0.6541763262,5361803226990.0,539960043.0,7.2320133538,2.0187259906,0.9985881574,375.45285719595364,15179.3936929515,0.3757829524912018,0.09372468,0.0069477363,12.93110866954041,11.9311086695,0.030005469643836692,1.5179393692951462
VAB,2023,4,0.6444739647,5153918610435.0,539960043.0,6.9264380867,2.0508948816,-2.7427887842,508.8284742284162,14810.5284654405,0.3480037223935846,0.0975284962,0.0068471698,14.006062232534203,13.0295799451,0.030446892298268306,1.483691858579617
VAB,2023,3,0.5012829658,3885012509385.0,539960043.0,5.0618717965,2.0231596764,1.1928405729,102.60271384562431,14353.1707462324,0.39049369116723154,0.101583321,0.0075127001,13.422183446716682,12.4221834467,0.03227804324502641,1.435317074623242
VAB,2023,2,0.5233900028,4021622400264.0,539960043.0,4.665523724,2.0261523455,-4.0342077676,386.17757868428055,14230.3061969717,0.48241772106590364,0.1169170276,0.0087153342,13.616339820909245,12.6163398209,0.02841325705759783,1.423030619697169
VAB,2023,1,0.5709906339,4272163860216.0,539960043.0,5.2433214523,2.1692784051,-0.523946127,406.8345290505135,13856.6195831327,0.49261702015806663,0.113639841,0.0084562778,12.669240619489008,11.6692406195,0.029226624859108076,1.3856619583132748
VAB,2022,4,0.5661400253,4111255767402.0,539960043.0,4.6161321603,2.0703804029,-1.764040124,525.7961286090941,13448.9696184334,0.5621193472323481,0.1305932382,0.0086392886,14.400124755412746,13.4793327287,0.028013346925421546,1.353015276725578
VAB,2022,3,0.5986557767,4201969054626.0,539960043.0,4.6054950649,1.9595344695,-1.4895719303,277.5827458051373,12999.1228730382,0.46633288330421924,0.135209923,0.0096688025,12.964571636709257,11.9645716367,0.030139568256872824,1.2999122873038218
VAB,2022,2,0.6432998147,4421192832084.0,539960043.0,5.2547321022,2.0368272676,1.0785210972,298.7537792569588,12728.1242943915,0.3919525864683382,0.1289895175,0.0090926873,13.737838066082045,12.7378380661,0.03129795045630506,1.2728124294391538
VAB,2022,1,0.7752310823,5208454574778.0,539960043.0,5.9760940208,2.3564791435,0.6017579967,628.4833396885258,12442.7415523393,1.349264649672588,0.1380132673,0.0097178513,13.544737128717774,12.5447371287,0.03092995470929773,1.2442741552339271
