ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
LCM,2020,4,0.2783975961,60843038230.0,24632809.0,-54.841468163,1.9353470079,4.2651589037,55.070839058590515,8872.2030465141,446.4603100289,0.029752503685199563,0.08295976564430205,-0.0048812228,-0.0001831955,-0.0045744636,0.009079843829730816,146997008.0,148472662,0.0,4.970852525,0.0203404719,4.2160030839,1.1475509310291445,0.1296244835,11.8158528739,96.47603287751461,271.5349283926,133.8246168829,501.83557815301464,1.3442101249,0.0,0.1022349248,0.008567990782463487,0.9002379222222222
LCM,2020,3,0.1441763132,31776323610.0,24632809.0,21.4800742201,1.7800469042,19.8391058595,37.62640216956174,8947.3781865885,-106.0105981414,0.09017058959882764,0.24604109200958676,0.0064940098,-0.0042291251,0.0062120229,0.03739506479004729,-344886415.0,140868301,0.0,3.2216962845,0.2342048681,1.8259267348,1.0645660010355602,0.0749613467,15.669290476,175.7991055580596,484.4916243282,132.9996041861,793.2903340723595,0.7533669968,0.0,0.064566001,0.009140935908760434,0.9281930566272886
LCM,2020,2,0.0796980542,17489294390.0,24632809.0,9.6192327417,0.8069169883,2.1713071637,20.47865292180035,8908.6240201432,63.3210205843,-0.0004233935878046744,0.07313094764518134,0.0079964306,-0.0024886082,0.0076363706,-0.06050224287082827,351772377.0,-417335759,0.0,10.6556744595,0.0803403988,8.7591554407,1.0465481703189938,0.0910329405,29.9046649157,135.42302694207655,442.6988954764,117.5910325856,695.7129550040765,0.824488165,0.0,0.0465481703,0.009179863952730464,0.9242569699589981
LCM,2020,1,0.0742473815,16257653940.0,24632809.0,7.0550452212,0.4718218757,-8.0625879843,-29.096939451769387,8889.2023774877,19.563133913,-0.10911325249632912,-0.16212111997172773,0.0101574541,0.0012322726,0.0095536966,-0.16203187840538577,1196312068.0,-716344814,0.0,14.4754780223,0.148774774,11.2087494627,1.0321649057558948,0.1428542523,92.0807892643,108.99925304212455,305.0301083679,111.557327202,525.5866886120245,1.1966031876,0.0,0.0321649058,0.0008297569447524562,0.9223367270531401
LCM,2019,4,0.0773781822,16996638210.0,24632809.0,4.3758501704,0.5562423558,8.6260810791,31.047542771106617,8917.2423066732,9.1088399212,0.15,0.27654608244440426,0.0171932513,0.0043204314,0.0167341635,0.009350035436629904,1588342633.0,25857523,0.0,14.9782993284,1.4944147192,11.042218589,1.0381872745077332,0.1316433814,43.3819907046,32.35901400811802,386.0503782687,31.0568080248,449.466200301618,0.9454724579,0.0,0.0320770014,0.0008279708518730007,0.9243263853326839
LCM,2019,3,0.0743386885,16257653940.0,24632809.0,5.7061488604,0.5690329161,1.2163778539,49.72104054393472,8878.2841464812,110.7469039814,0.11393805200366279,0.16136931494034795,0.0126471003,-0.0035917645,0.0119491919,0.07131051180194602,123967118.0,541236088,0.0,3.589195205,0.6605968792,1.8356980085,1.071752686251681,0.1198241187,33.1751527038,125.72307391796002,409.0149255236,119.2186084978,653.9566079393601,0.8923879722,0.0,0.0717526863,0.0019040177516884689,0.9212216551292981
LCM,2019,2,0.0736246649,16011325850.0,24632809.0,12.8776030098,0.7357867446,0.3217245623,40.218265890828775,8828.5631059373,-22.0107441138,0.04121545927142075,0.05033777356070051,0.0055368797,-0.0079254751,0.0052519423,0.02180917648569999,-807396140.0,429222564,0.0,2.6014057685,0.256406679,1.4600401072,1.111068877451973,0.0919185192,19.3464949549,133.9850105920536,535.8266481253,132.7709004705,802.5825591878537,0.6811904583,0.0,0.1110688775,0.0030475891083339875,0.9160835745219827
LCM,2019,1,0.0712805406,16011325850.0,24632809.0,824.7790421683,4.3987158929,0.3229170388,28.78739992665879,9118.8982960896,-6.1344091442,0.019230769230769232,1.363681776923077,8.65736e-05,-0.0153588835,8.3092e-05,-0.6551239884615384,-2504507131.0,-340664474,0.0,7.7099729712,0.1096359191,2.3158467397,1.0262986920659913,0.0155801175,2.6167699308,597.5206178594077,3186.9953864506,529.5634888127,4314.079493122707,0.1145279349,0.0,0.0262986921,0.004918711911525528,0.9118827589737344
LCM,2018,4,0.0844791538,18228278660.0,24632809.0,-102.696123527,4.1240449457,0.350176619,-4.722169566613373,8759.5574404852,-9.4669040947,0.019230769230769232,-0.14912859102564102,-0.0007923914,-0.0157492285,-0.0007603927,-1.8523764615384615,-2545430369.0,-1444853640,0.0,10.411546359,0.229866325,4.5695995359,1.0240172023246386,0.0189349955,2.4868064201,718.3614133964076,2594.2177489533,445.6441862434,3758.2233485931074,0.1406975186,0.0,0.0240172023,0.005449314440680616,0.9090040413388544
LCM,2018,3,0.0810183366,17489294390.0,24632809.0,33.3963414564,3.0181666299,0.4316444436,-13.808264213797136,8763.4482464424,-14.1891206911,0.019230769230769232,-0.43607222435897436,0.0023349513,-0.011727263,0.0022034842,-0.5540489371794872,-1646216240.0,-432158171,0.0,6.2053888959,0.1981204116,3.5370430045,1.0552755976985913,0.0243817921,3.0475738403,650.0560767668867,1956.0658119674,570.7632614672,3176.885150201487,0.1865990386,0.0,0.0516810551,0.006634862736539544,0.9094762546340275
LCM,2018,2,0.0820270855,17735622480.0,24632809.0,13.4902776475,0.8530230098,-6.4638072409,-9.468876286094696,8777.5884703202,-6.6556739448,0.019230769230769232,-0.1495160391025641,0.0,0.0,0.0,-0.7899351262820513,0.0,-1232298797,0.0,0.0,0.0,0.0,1.0620134935026624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078113807377582075,0.9108570703487192
LCM,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.41587842153846155,0.0,0.0,0.0,-0.3209056407692308,0.0,-417177333,0.0,0.0,0.0,0.0,1.057234248094539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009045769194750137,0.9119194010839118
LCM,2017,4,0.0844256443,18228278660.0,24632809.0,9.5462028473,0.8620815884,-5.1547023221,22.58891139861475,8765.1093040993,-24.7363964893,0.01706346935981282,0.25824236503889236,0.0085579175,-0.0081412738,0.0082086929,-0.25323519618940266,-608916640.0,-545639519,0.0,8.8703026913,0.1075109954,6.6287990683,1.0641314161649007,0.0908977076,7.1863394588,130.05789489492273,548.7658411211,102.4160494243,781.2397854403227,0.6651288631,0.0,0.0601322418,0.010417820522094529,0.909733138968051
LCM,2017,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077518796391547184,0.028578090696699577,0.0,0.0,0.0,-0.018906502433802284,0.0,-298284462,0.0,0.0,0.0,0.0,1.0394171877392453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011798925515654143,0.9074742653432387
LCM,2017,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-604024072,0.0,0.0,0.0,0.0,1.0276842534777522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013180683740862094,0.9056439103032518
LCM,2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031997226890756302,-0.1164429010270775,0.0,0.0,0.0,-0.11761534671646437,0.0,-377898109,0.0,0.0,0.0,0.0,1.0265945982295073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014631000672834802,0.9003403355498721
LCM,2016,4,0.1035968408,22169528100.0,24632809.0,-2.5026663909,0.3641860003,0.5255154288,-42.32352570914669,8687.5236083303,-1.9188057228,0.0,0.0,-0.0390929736,-0.0467073655,-0.0383489463,0.0,-9154034733.0,-893783112,0.0,19.7928216277,0.6491419547,13.8278057264,1.0253203514926583,0.2635298304,14.6286944804,7.2714110955950595,172.89480491,8.0541579501,188.22037395569507,2.11111028,0.0,0.024801245,0.016019551002352937,0.8996381259935858
LCM,2016,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-453728249,0.0,0.0,0.0,0.0,1.154122896670338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017314829794474716,0.9038909314496814
LCM,2016,2,0.1597945859,34239604510.0,24632809.0,2.7595888436,0.4642117495,-14.0714896018,8.461317424253158,8698.667683373,-3.7705180764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-477733493,0.0,0.0,0.0,0.0,1.3310321665210967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018703347753836225,0.9030274494661633
LCM,2016,1,0.2071313248,44339056200.0,24632809.0,-9.7833326119,0.5085279184,31.8406604457,-357.0038416649924,8690.1389835992,11.638008408,-0.13189115984846417,-0.14446200133214815,-0.0207508976,0.0,-0.0189255973,-0.14069809517277646,-8615638646.0,-8564882702,0.0,2.4273688239,0.049534318,1.9793406924,1.3243161793862996,0.3641007821,16.3784065228,68.78726465444896,104.7821630849,66.7931556944,240.36258343374897,3.4834173036,0.0,0.3243161794,0.01988771629451106,0.9055058496935006
LCM,2015,4,0.1735355029,38673510130.0,24632809.0,8.9764217631,1.3534036791,-37.4322391863,867.296560371982,9047.1400571185,-64.1710616353,0.0029714725334172875,2.368304128689537,0.0,0.0,0.0,-0.0810967605905476,0.0,-731556036,0.0,0.0,0.0,0.0,1.012274214035174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020656244934024914,0.937947669248569
LCM,2015,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011141106009390157,-0.09598949689669274,0.0,0.0,0.0,-0.142120515733949,0.0,-549099667,0.0,0.0,0.0,0.0,1.0202836715972712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028322610397891433,0.8504109930256161
LCM,2015,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024937282085299668,-1.2455830689186802,0.0,0.0,0.0,-0.07770279845842362,0.0,-1043735544,0.0,0.0,0.0,0.0,1.0230077174986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029292086763679198,0.8526800660374295
LCM,2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666675744717936,0.020578896258642804,0.0,0.0,0.0,-0.1455292488390833,0.0,-328633262,0.0,0.0,0.0,0.0,1.0630571891352174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3756827801196524,0.8874488308448016
LCM,2014,4,0.3268488856,71435146100.0,24632809.0,-1.4888734814,12.7811175607,-14.7512584706,-1936.8917059357705,8872.6017685219,-1.5050779933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-382663214,0.0,0.0,0.0,0.0,1.0562091564280238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3360578659698247,0.8954502066455567
LCM,2014,3,0.4769068381,128090606800.0,24632809.0,59.8997042588,18.7975178793,-1159.8492078214,27.956269258613585,10903.5970624787,18.909687732,0.0041928721174004195,0.32316318478116324,0.0079512389,16.01132585,0.0078917719,-0.20725341075493126,6637003737.0,-441644637,0.0961538461,187.4063716042,154.9566261937,165.9514369838,1.0024937264778204,0.0251477248,0.1655512436,506.93715377287003,670.4941625237,35.7979127298,1213.22922902637,0.5443746126,0.0,0.0024937264,0.14712625562890955,1.0903512517882514
LCM,2014,2,0.5608864908,150260134900.0,24632809.0,98.9228777706,14.8464964017,10.8272374753,30.307251235537123,10875.6407932201,24.8337799796,0.004228329809725159,0.8235166721501391,0.0056228081,18.7825168625,0.005577334,-0.5218486783529603,5988991182.0,-473077922,0.0819672131,33.1753331554,26.858704813,28.2142067347,1.0142773301481973,0.0371620294,0.2395065792,514.6114080955792,590.6836165888,32.8602240166,1138.1552487009794,0.6179280917,0.0,0.0142773301,0.15159746651816305,1.0875556465391953
LCM,2014,1,0.620502885,167503101200.0,24632809.0,32.0454799401,8.0337690435,-33.4098765903,24.8665232211235,10958.8531563331,16.7351637307,0.016203739628407404,0.24005500359534435,0.0192525253,20.93788765,0.0189116413,-0.2364630621673993,10000267739.0,-603367000,0.0735294117,41.3018014956,27.0866050355,36.3693040883,1.0113987246515677,0.0754355552,0.4809231213,374.9568139252036,194.7527446802,31.9697351708,601.6792937762036,1.8741712759,0.0,0.0113987246,0.15450830020111414,1.0958768183290708
LCM,2013,4,0.7225178029,194599191100.0,24632809.0,20.7107837867,6.3745745599,8.3184071802,3.6817371498313487,10933.986633112,13.2678868466,-1.1240897541082413,0.074027010397047,0.0338393512,0.0,0.0329433368,-1.4299587827097393,14278068307.0,-1751862547,0.0632911392,229.7793054079,165.3030878711,208.698556135,1.0019846288314125,0.1070314734,0.6782299622,343.5913191592968,149.7789916049,36.6583379031,530.0286486672968,2.4369238708,0.0,0.0019846288,0.1589308651979699,1.0933901852880283
LCM,2013,3,0.6216938716,169966382100.0,24632809.0,11.8286799257,4.1284247804,4.5863507797,2.8086871862644656,11098.7100158167,8.1376145207,0.5787854398001158,0.012723540801142645,0.0495083657,3.7770307133,0.0476522965,0.5008683486298681,20601313343.0,2723534705,0.0724637681,92.1407159082,62.2488861603,86.0679656768,1.0050252064251604,0.1410282545,0.9036727981,302.77549717641637,108.9671761788,40.3749066112,452.1175799664164,3.349632548,0.0,0.0050252064,0.16058281867428847,1.1098623958348557
LCM,2013,2,0.5858064349,160113258500.0,24632809.0,4.9072870357,2.5583548906,-6.9755041839,180.84174464227772,11095.815292981,4.1925461102,-0.0536428871665354,0.38284890545778477,0.1086073617,3.5580724111,0.1034438678,-0.1058375182623936,35082056281.0,-1231472918,0.0769230769,9.5017516073,6.3033945587,9.0098631574,1.0533791566401853,0.2376889233,1.3356026297,211.18663068585806,89.2493342986,40.2123212569,340.64828624135805,4.0896663585,0.0,0.0533791566,0.1646352347774599,1.109581529298096
LCM,2013,1,0.7083663038,236474966400.0,24632809.0,5.2949380265,3.0648216632,23.4892985554,174.2305893331126,13552.3103620915,5.08723893,0.2841458535530781,0.35094725799797577,0.1444902256,5.2549992533,0.1374462076,0.21903800332362752,39554192194.0,2678649952,0.0520833333,11.2526527187,6.411087624,10.356688049,1.0470155923368343,0.3378292193,1.6048687713,166.42767568843996,121.5269652639,52.4546150472,340.40925599953994,3.0034486519,0.0,0.0470155923,0.15886581430456687,1.1784617706166525
