ticker,yearReport,lengthReport,Gross Profit Margin (%),Net Profit Margin (%),Biên EBIT (%),EBIT (Bn. VND),Interest Coverage,Financial Leverage,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
TS3,2017,2,0.06694607405871743,0.005066996788708493,0.03770367119436963,4494327229,-1.8595527453739675,8.318735581983303,0.7243971233744642,0.8171863888802351
