ticker,yearReport,lengthReport,Gross Profit Margin (%),Net Profit Margin (%),Biên EBIT (%),EBIT (Bn. VND),Interest Coverage,Financial Leverage,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
TKA,2018,2,0.1408125788930303,0.0669702872344097,0.09317372713045144,3807076609,-8.548148834803769,2.090232165304382,0.294403464564909,1.1580674934210526
