ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
GTS,2021,4,1.0428139041,336297215200.0,28499764.0,12.5944066767,0.2706545394,7.0350189053,449.09879706372305,11315.5376560662,4.718733733,0.0602287741588196,0.017338172727734826,0.0810075912,0.0944381838,0.0286576872,0.0208506188964436,49218021287.0,15392132056,0.0661016949,1.1869303556,0.3090999789,1.0122960232,2.820554176991214,1.3335322885,7.9065665633,123.66217641817731,27.022426864,63.1996228472,213.8842261293773,13.5072990238,0.0,1.8212828437,0.49815858761488085,1.1320582665561723
GTS,2021,3,1.2705845574,398996696000.0,28499764.0,10.4267379064,0.3525695439,7.8864285309,165.7906752140123,11018.5504133999,4.7014374173,0.1051888961529476,0.025845171531317802,0.1179742911,0.1405986021,0.0439321903,0.026619585061419832,62735327930.0,4866572825,0.0557142857,1.2065593088,0.1967077921,0.8457725336,2.703879431623501,1.299231434,7.4685593756,92.380490066749,53.5613846479,46.760486326,192.702361040649,6.8146109814,0.0,1.7038794316,0.4769316765783579,1.1018550413399915
GTS,2021,2,1.0227813264,316347380400.0,28499764.0,7.764111521,0.2925457175,6.5027310835,301.79893977367675,10852.7597381859,3.0621900435,0.10547280262353848,0.029274989393799446,0.1252209021,0.1518455977,0.0481431254,0.03438537169402001,65468895257.0,10102664957,0.0702702703,1.1772304997,0.2075432181,0.8559019821,2.824734547852924,1.2777100213,7.3509987278,91.51123403587361,55.5957920788,47.564674675,194.6717007896736,6.5652450726,0.0,1.8247345479,0.4958954324887202,1.0852759738185902
GTS,2021,1,0.8864844464,299247522000.0,28499764.0,6.5373569241,0.2620151052,2.7894987729,28.322744918168446,11844.539452853,2.7323587461,0.04022060913683609,0.029143742024504638,0.13755933940410614,0.15691009163856506,0.05508860945701599,0.011450261136819346,71262052352.0,317136831,0.0742857143,1.2782535552978516,0.2251574546098709,0.9397984743118286,2.39342523483234,1.3744776248931885,8.051557540893555,86.20176646730188,48.15586853027344,48.2965087890625,182.6541437866378,7.579554080963135,0.0,1.3934252262115479,0.44250087879689776,1.1844539452853013
GTS,2020,4,0.8891170719,299418520584.0,28499764.0,6.3147436527,0.2496531798,2.1023102147,846.7894635899441,11816.2167079348,2.7768760841,0.10457984549650833,0.038468084233362905,0.1418809065,0.1607604583,0.0520195708,0.04601074178396581,72083316294.0,28865254167,0.0,1.2078311192,0.3216782365,1.0959815334,2.8328478927749488,1.3157863833,8.2820768995,135.05265368943287,23.4902203205,56.9961064151,215.53898042503286,15.5383812931,0.0,1.8319495588,0.4563200503961365,1.180938511894344
GTS,2020,3,0.9407281708,299247522000.0,28499764.0,6.4396253134,0.2354162601,5.7231756568,252.74374138677078,11161.5664606556,2.8911355783,0.15006929136858044,0.054364325545991264,0.1405990676,0.16048456,0.0582716422,0.05797055318843678,69175392532.0,7680953113,0.0742857143,1.293278081,0.2312837463,0.868219772,2.3584811215099157,1.5939746144,9.5370066121,78.09921538189218,42.3373481259,42.6188249335,163.0553884412922,8.6212296272,0.0,1.3584811215,0.4152121762871452,1.1161566460655603
GTS,2020,2,0.832714915,282147663600.0,28499764.0,5.5900627394,0.2012259109,5.5471432464,478.2977482901262,11888.8227192688,1.6792846892,0.10522257775732417,0.03844731209545858,0.1522276058,0.1640571948,0.0633983799,0.04542208637418678,73801005022.0,16104257117,0.0787878788,1.3065110953,0.3364174851,1.0310748181,2.3968504275602878,1.761209179,10.5115415207,67.45982599714961,37.1313955243,40.6111397811,145.2023613025496,9.8299564249,0.0,1.3968504276,0.390636634540292,1.1888822719268832
GTS,2020,1,0.8283829906,276447710800.0,28499764.0,6.320749071,0.2188995539,10.734245409,79.0629512581227,11709.5596004234,2.3215736292,0.040524348838506995,0.026529553722032542,0.1347269644,0.1359987203,0.0554982617,0.017767753533008065,63893817503.0,1509095980,0.0804123711,1.3257335262,0.3123863479,0.9784591214,2.228912765776132,1.6025185065,9.4052206833,66.67709537723363,45.0145054604,43.3193410048,155.01094184243362,8.1084973892,0.0,1.2289127658,0.3975160719841489,1.1709559600423358
GTS,2019,4,0.8121203804,269322769800.0,28499764.0,6.1082964316,0.2133724669,21.9521419097,820.4252077666328,11636.2059470387,1.899987486,0.07614077102559329,0.0334427263146827,0.1366971457,0.1408394422,0.0520228903,0.036838542883199,65311742694.0,25756154907,0.0,1.2426380112,0.1900643891,1.1128341061,2.666507348826005,1.4892794735,11.9117207495,119.37994764538823,21.5210169171,56.6496388541,197.55060341658825,16.9601650984,0.0,1.6213388105,0.41051256937112135,1.1628115575974594
GTS,2019,3,1.2733134225,410396601600.0,28499764.0,12.2445601781,0.3894651957,-113.5355859509,393.21389384136654,11309.0773610266,5.1464454675,0.0968105612162165,0.04252955533729899,0.1060043993,0.1030545054,0.0424204561,0.04636738616565498,51523974612.0,12217768472,0.0541666667,1.2964151185,0.3437342128,0.9002089163,2.3110714831899517,1.3336745712,8.7044327365,68.67062424077122,51.4749358432,55.8452773477,175.99083743167122,7.0908296246,0.0,1.3110714832,0.4111075408184396,1.130907736102657
GTS,2019,2,1.0077077304,313497404000.0,28499764.0,8.4707663855,0.2771020366,-43.9311264601,241.9261835992747,10915.8634671852,2.6026669027,0.11869940988817422,0.03202424646077663,0.1174946444,0.1213183974,0.0473585283,0.027414837987815768,56189032395.0,5902430777,0.0709090909,1.232362278,0.3568683957,0.8537449503,2.506917801843103,1.4477087017,10.9476978438,67.57877674867886,45.2634188455,48.0126282335,160.85482382767887,8.0639069984,0.0,1.5069178018,0.43683852128996886,1.0915863467185203
GTS,2019,1,0.8480214173,267897781600.0,28499764.0,6.9496674503,0.2220369143,-13.2233659265,82.6457808562906,11084.6257036725,2.5436617899,0.05448119154045543,0.02795512682397664,0.1231542936,0.1023828168,0.0499554124,0.02793130812106855,56432872096.0,2353378383,0.0829787234,1.2183873563,0.3590664422,0.9397501212,2.557521362823948,1.5635846178,14.0364947562,63.91421486948656,40.8215301025,43.8966847443,148.63242971628654,8.9413600883,0.1654037504,1.5575213628,0.4429846837223639,1.1084625703672493
GTS,2018,4,0.7546219139,236548041200.0,28499764.0,6.324881596,0.1993224628,-5.7572408722,458.24658309451263,10998.8854638937,1.5158709518,0.053885825391845193,0.026615512180707325,0.1228732283,0.1006127597,0.0431384837,0.02596661140755089,55648059738.0,12741511478,0.0939759036,1.2553859457,0.2924250098,1.126061749,2.624204609578879,1.3688662973,15.9285078365,112.30730876613823,22.186381501,71.1968305292,205.6905207963382,16.4515335673,0.1538261628,1.634295161,0.2405984953565559,1.1067174405689815
GTS,2018,3,0.8257445963,262197828800.0,28499764.0,6.0998128859,0.1986374049,11.9534747891,515.7652522315624,11141.4595273842,1.7396878762,0.09088985074959763,0.043093731886482196,0.1388560038,0.1198216884,0.0548255348,0.04909079961068553,63232644420.0,16744776082,0.0815217391,1.4270072371,0.4958864425,1.0778722607,2.2370699696994505,1.68359783,19.6155290544,58.37035577615381,37.6540277715,39.1236516278,135.1480351754538,9.6935181069,0.1336281909,1.2370699697,0.1940988443194903,1.1141459527384157
GTS,2018,2,0.6862152476,208048277200.0,28499764.0,5.7775740417,0.1667369415,13.280289761,295.9250889937194,10638.0614905794,0.364579647,0.10874027382279206,0.029031608318426137,0.0,0.0,0.0,0.020150417522149192,0.0,5853774709,0.102739726,0.0,0.0,0.0,2.442858060089577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2189066580921635,1.063806149057936
GTS,2018,1,0.8164320606,242247994000.0,28499764.0,6.9314470337,0.2045643284,3.0174801232,50.1786969885084,10411.1541060831,0.2592228626,0.0409228819123602,0.02218198844956975,0.1148703168,0.1077585514,0.0450771436,0.016167533890655165,58230369918.0,1042326906,0.0882352941,1.317595374,0.5701834088,1.0205148414,2.625774989179892,1.5273915833,16.0631299268,64.30903565696696,40.0614551141,45.3745280405,149.74501881156695,9.1110020582,0.160534414,1.6257749892,0.22933407087522767,1.0411154106083125
GTS,2017,4,0.8365042535,247007454588.0,28499764.0,7.0704438343,0.2105322413,2.5724130949,646.3739476228645,10360.9754090946,0.9370294221,0.05734230428475534,0.029525908851326194,0.1153760702,0.1095792243,0.0408001296,0.0312386675041621,58666749841.0,19490111934,0.0,1.240670302,0.4857786981,1.131408401,2.824072055098413,1.3702178007,14.1198487642,104.79460367484377,22.2414944277,74.2174837438,201.25358184634376,16.410767774,0.1464482009,2.0755708918,0.2279246535443336,1.1257010093978321
GTS,2017,3,0.8532705527,259347852400.0,28499764.0,2.2657053901,0.2550733454,-5.351051039,271.02835862079417,10664.8471244183,1.1004068393,0.07388660505288783,0.02872753713512094,0.1262191174,0.1341082808,0.0530246031,0.028874649127685108,61170892534.0,7763799649,0.0769230769,1.3678026935,0.53934557,1.018295769,2.3583260739738945,1.4108620743,12.1147461714,71.01831040559875,42.3638945907,54.8626840225,168.24488901879874,8.6158273106,0.0997301027,1.358326074,0.2479336380869433,1.0664847124418293
GTS,2017,2,0.85276056,256497876000.0,28499764.0,6.8502556283,0.2662568287,99.4301890112,258.7141640892184,10553.95901525,1.4256547773,0.13824644822199525,0.03248796241984566,0.1352061948,0.1329070286,0.051696301,0.03881945581850293,54545720310.0,8810254192,0.0777777778,1.3401426268,0.52219783,1.022489855,2.3665340736877236,1.330042421,10.7579469177,77.78227357851026,33.4803153827,47.2415934071,158.50418236831024,10.9019283668,0.1075824022,1.3665340737,0.2651728784050583,1.0368887701210439
GTS,2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04491426311030698,0.025191110494615598,0.0,0.0,0.0,0.013426076151647549,0.0,718409215,0.0,0.0,0.0,0.0,2.1981679305632826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2952024263004744,1.0570037340309204
GTS,2016,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13047545520376191,0.0465698472519944,0.0,0.0,0.0,0.05890760823902831,0.0,27534323412,0.0,0.0,0.0,0.0,2.5920905523833606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29990529730526716,1.088792069218538
GTS,2016,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07589719552456739,0.03227772957034101,0.0,0.0,0.0,0.029878215205567514,0.0,6437831821,0.0,0.0,0.0,0.0,3.6441432895556147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4875170075872523,0.7041775230208924
