ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Payable Outstanding,Cash Cycle,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
VUA,2024,3,1.586666441,450870000000.0,33900000.0,-36.5478999397,22.1124875661,7.5203624292,-164.99199607669615,8382.3541336283,-29.6766692775,-0.5536289513151949,-0.8675619932519679,-0.0418695293,-0.0474922176,-0.0413819015,-0.9843331323471519,-11893457687.0,-6346059805.0,0.0,98.6518988665,35.4286704366,98.6518988665,0.0,1.0097255558315998,0.0683967188,4.1118461929,0.0,19.0924921461,0.0,0.0,0.0097255558,0.011266984011223086,0.8382354133628318
VUA,2024,2,1.638222336,488160000000.0,33900000.0,-72.5574309605,23.86015572,25.8559010832,1.6119786430678467,8790.0156670796,-78.6518146808,0.3878553823648895,0.00696452067697684,-0.0225309932,-0.0242187552,-0.0222680853,0.021232170371544384,-5544538731.0,166595068.0,0.0,157.8525218843,28.9049706455,157.8525218843,0.0,1.0060456375308402,0.0677160316,3.2959879265,0.0,34.9467188092,0.0,0.0,0.0060456375,0.014376369186320792,0.8790015667079646
VUA,2024,1,1.9282056293,576300000000.0,33900000.0,-8.7577788899,30.5348961205,-245.5545849107,-155.7690555162242,8816.4870705015,-8.3940835159,-0.9279915180440556,-3.0318025142874236,-0.218453653,-0.2220544155,-0.2149179751,-2.7654229986637295,-63981726446.0,-4816610703.0,0.0,45.4695424573,6.1771889239,45.4695424573,0.0,1.0212497970368262,0.0616410843,2.5083557223,0.0,7.7051470152,0.0,0.0,0.021249797,0.018413062925322913,0.8816487070501475
VUA,2023,4,2.19798174,653795400000.0,33900000.0,-10.1235835271,29.570940234,18.5490833107,-44.756924985250734,8774.4132031268,-10.372861505,0.10957769652246081,-0.34841943638647854,-0.2052839417,-0.2191737498,-0.195871644,-0.5739552060969189,-59777931045.0,-2499398844.0,0.0,95.1575772337,22.5737832578,95.1575772337,298.7652700095066,1.0099867714894126,0.0670564728,2.3204373922,0.0,0.8174046351,0.0,0.0,0.0099763607,0.02301036481578254,0.8776854991091445
VUA,2023,3,2.5397422927,762004200000.0,33900000.0,-12.5288746613,26.2377469244,-31.463349508,0.4505252802359882,8850.5042674041,-12.9950231487,0.4062218336258149,0.002343734209293086,-0.1914303932,-0.1984786553,-0.1826299905,-0.01033191020146212,-56042762791.0,-67327289.0,0.0,95.3900622615,11.4430548928,95.3900622615,1.124882056387915,1.0099255415235662,0.0872082602,2.8427701181,0.0,0.7204551616,0.0,0.0011665419,0.0099255415,0.02731596462422078,0.885050426740413
VUA,2023,2,3.1205765733,962590500000.0,33900000.0,-16.5577755704,28.2865853767,-13.8932983026,-1741.0559907374632,9099.2799994985,-18.5268277551,-8.988402265418214,-9.427458292013622,-0.1766239391,-0.1788581042,-0.1646799638,-9.421428082870689,-51529264781.0,-58984045197.0,0.0,39.3022445991,1.5725786915,39.3022445991,147.7760744951388,1.0243847006294775,0.096396714,2.9432662629,0.0,0.7108751172,0.0,0.0126821276,0.0243847006,0.030965036053442245,0.9099279999498525
VUA,2023,1,4.2170335258,1394205300000.0,33900000.0,-1748.257166523,22.5318865833,-15.4941884261,-117.25245973451328,9752.5902387906,155.6877853852,-0.08627104829840315,-0.7985448910072328,-0.0023544393,0.0085402029,-0.0021548423,-0.7158950722668473,8692807500.0,-3563458439.0,0.0,14.1590093385,2.5421086955,14.1590093385,7.825545281504826,1.0709930264687828,0.1671949893,4.8020794241,0.0,0.8286339404,0.0,0.0569397176,0.0709930265,0.03299215871235571,0.975259023879056
VUA,2022,4,4.1388551833,1373017800000.0,33900000.0,108.5130568226,13.7656338963,438.7471794295,63.76223761061947,9785.7978128319,50.1790499673,0.5051375824261118,0.19149697279667616,0.0363476846,0.0584428085,0.0321171345,0.2653707254533452,26531330068.0,2995396695.0,0.0740704163,12.3995430634,1.9195323044,12.3995430634,-5.228898779173332,1.082195491424559,0.2531760228,6.6158694762,0.0,0.7056833033,0.0,0.063739955,0.0821950833,0.03680543130376195,0.9785835331120945
VUA,2022,3,4.2135517546,1456920300000.0,33900000.0,84.799079502,11.2200656997,-766.487847177,79.64194451327434,10199.7085839233,41.7049137918,0.5729917149745445,0.2346872786889,0.0486009361,0.0704473876,0.0386535212,0.31995970910480936,33934117314.0,3680843031.0,0.0698047793,9.6979119994,1.8348588636,9.6979119994,-6.69194993105525,1.1076712226720664,0.2921358129,8.2765029424,0.0,18.6303654443,0.0,0.076958645,0.1076712227,0.039270998352678235,1.0199708583923304
VUA,2022,2,4.3329270513,1502380200000.0,33900000.0,430.9124924577,11.2672962938,60.0238216521,-49.67629348082596,10228.1897376401,80.2784012639,0.08435935986347429,-0.049373807398593844,0.0097063102,0.0326940961,0.0078073159,-0.003767816695020295,18272154023.0,-128511511.0,0.0676925854,9.618514881,1.4982177906,9.618514881,0.06209790418766226,1.1082337970518334,0.2985871544,7.76424568,0.0,11.7145603351,0.0,0.0597140821,0.1082337971,0.04281542589618123,1.0228189737640119
