ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Payable Outstanding,Cash Cycle,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
HAC,2024,3,1.1211021859,302325753180.0,29176390.0,26.1081193483,3.8668478495,19.1843206774,0.0,9242.6900337567,31.0546817964,0.16931301196575704,0.0,0.0429660317,0.0294548358,0.041298839,-0.09244818470929089,8588599809.0,-1535736181.0,0.0,29.2319277391,3.9438665483,29.2319277391,0.0,1.0340632153191387,0.2788408178,37.5380188825,0.0,0.6690447874,0.0,0.0,0.0340632153,0.009186505588204236,0.9241199476332211
HAC,2024,2,1.0992679619,297599178000.0,29176390.0,16.6546236569,3.3732411386,3.1582081475,-136.70400909776706,9278.9022819478,12.9684103603,-0.03205488912960736,-0.2745354069947731,0.0669551495,0.0563118797,0.0642637789,-0.3162443653527355,15926637106.0,-4594489247.0,0.0,29.2449563762,13.1941043764,29.2449563762,0.0,1.0339594257578588,0.3172880347,51.7496291931,0.0,0.6276238617,0.0,0.0,0.0339594258,0.00990516901408413,0.9277405884617904
HAC,2024,1,1.4975137622,411387099000.0,29176390.0,10.6291852399,3.7154824934,-34.025832558,403.8000593630672,9415.6062910456,11.1043377452,0.6241042522026229,0.46786383275004517,0.1474925574,0.1274015864,0.1406181617,0.433114513414076,36155194645.0,10906394349.0,0.0,18.2100440657,7.8406580766,18.2100440657,0.0,1.055774426322758,0.4022778984,84.3132116005,0.0,0.0,0.0,0.0,0.0557744263,0.00857896818798629,0.9414087847625737
HAC,2023,4,1.5276626734,401671361130.0,29176390.0,11.9873593923,3.8608111718,-22.9870670152,129.7919776230027,9011.8062316825,12.4795644686,0.33415649494404076,0.17321211503060177,0.1361125188,0.1149471302,0.1287502818,0.14485341701732285,30821463639.0,3166867441.0,0.0,26.8170600979,11.9294453922,26.8170600979,0.0,1.037340159185529,0.3997543083,94.6733881654,0.0,0.0,0.0,0.0,0.0373401592,0.00310171782462387,0.9010352908609053
HAC,2023,3,1.0574300445,274024654880.0,29176390.0,523.8202763133,3.0753991854,81.9224570263,215.5545111989523,8881.9114311949,-89.45934232,0.3514430397932295,0.2359769814615204,0.0021385467,-0.01322047,0.0020257895,0.21635888224824693,-2872721055.0,5766253876.0,0.0,25.0076530838,12.0619703839,25.0076530838,-123.22498181410985,1.0400317464709263,0.3450445114,75.3830083233,0.0,0.0,0.0,0.0,0.0400317465,0.00372530553241031,0.888047905609851
HAC,2023,2,1.0176132926,257306583410.0,29176390.0,27.4221090597,3.0434741978,3.5786493717,577.389746161194,8666.3569200645,36.5554536592,0.5047288549187428,0.4549672643693428,0.0382938907,0.0253944966,0.035755757,0.4094131174319899,7125823878.0,15159407456.0,0.0,16.330623873,6.4761472742,16.330623873,-1071.2221289223826,1.0624866080407909,0.3221613866,63.8891731519,0.0,2.1830634226,0.0,0.0237292015,0.062486608,0.004410571583620717,0.8664959307182979
HAC,2023,1,1.0663907783,251675540140.0,29176390.0,-3.2780351085,4.065303558,1.3386649857,225.62071126688394,8088.9671738347,-3.1523480309,0.5414154134532064,0.35588455413108916,-0.3156526854,-0.3122099014,-0.2526262458,0.33128322534974775,-73103316860.0,6127746998.0,0.0,23.5781062066,10.3742267405,23.5781062066,-81.1884319938716,1.042171118756775,0.2037020349,42.2765537332,0.0,0.670484981,0.0,0.0,0.0421711188,0.005360306254863717,0.8087662675898123
HAC,2022,4,0.7375994467,169223062000.0,29176390.0,-2.0882580107,2.7204044949,3.6890339157,-1000.6351548632301,7863.3464625679,-2.0804261628,-3.8310044365176,-4.214878842152614,-0.28422366,-0.328672485,-0.2599545657,-4.400317742920761,-74727579444.0,-30479388852.0,0.0,12.9061797676,5.3363266303,12.9061797676,121.50875378693432,1.079559571217027,0.1995466313,36.1407700901,0.0,0.0,0.0,0.0,0.0799224275,0.005997692182274793,0.7897935817352439
HAC,2022,3,0.6035506501,157406624050.0,29176390.0,-4.4357196764,1.779698697,4.0461909776,519.2292664719658,8938.7692630582,-6.0234345735,0.8663006137404935,0.6857060244518126,-0.1191420928,-0.0944002322,-0.087040587,0.7136082310578961,-23848316381.0,15765676277.0,0.0,10.7716005098,4.6880005397,10.7716005098,-20.134384485319586,1.097722782935673,0.2169380339,49.6361063815,0.0,0.6499969701,0.0,0.0,0.0977227829,0.005868694535480117,0.8937327718568213
HAC,2022,2,0.7351945596,180601854100.0,29176390.0,-4.4250436489,2.0384374567,-17.0485810996,-2375.6917982656523,8419.5399965863,-9.2943721489,-4.283402978168151,-4.816275880990391,-0.12990173,-0.0780720925,-0.0950718934,-4.523300438571444,-27742690655.0,-65097713220.0,0.0,2.2342554458,0.7313722064,2.2342554458,15.288766598279436,1.7692042096664964,0.2063804665,44.8661646769,0.0,0.241504048,0.0,0.4966379593,0.7692042097,0.006837022632159983,0.8418182187571022
HAC,2022,1,0.6619624199,227809253120.0,29176390.0,5.740150642,2.3377876667,-2.0058479164,114.40507304022191,11795.2315189096,7.1182705222,0.5308624219968132,0.17760660675698706,0.1195892743,0.1015821441,0.094969865,0.2948426905262442,51825031400.0,5541254371.0,0.0,2.7159080748,0.8129327626,2.7159080748,-5.4582957587898795,1.5522673564075937,0.2331848476,43.9961968917,0.0,0.8136157764,0.0,0.4503951165,0.5522673564,0.005397039612019217,1.1793329316212111
HAC,2021,4,1.0780057876,367389102880.0,29176390.0,9.438908653,4.1198918427,11.9961400317,525.784425043674,11680.8278256494,7.4368791437,0.7670356482349387,0.4625201909724692,0.1167626578,0.1409518545,0.1086054139,0.5780143091022707,49293619094.0,19171105899.0,0.0,10.3117322096,1.0700331428,10.3117322096,-37.65001048188884,1.1024042596722836,0.2488191042,33.1701772251,0.0,0.0,0.0,0.0,0.1024042597,0.006044781750312017,1.1678944072696926
HAC,2021,3,1.0720041108,349649857760.0,29176390.0,9.3386299329,4.3496891792,16.2451464938,336.6340560295499,11179.0616089585,7.6780338597,0.6721308768469013,0.44151849136126414,0.1155233549,0.1264243545,0.1013476165,0.5251420888044829,45434996643.0,11682008975.0,0.0,7.6697093068,0.813965107,7.6697093068,-131.4558223198469,1.142577366801094,0.2175879095,28.4799251014,0.0,0.0,0.0,0.071742904,0.1425773668,0.007057545083406835,1.1177258775235859
HAC,2021,2,1.1505725945,363975465250.0,29176390.0,12.1791136084,5.3691087507,-2.9563913967,383.4311483017604,10842.4275529289,11.3571605779,0.750079165110735,0.48137484756145477,0.0935712943,0.0948641349,0.0842035285,0.6157311565997374,35612407816.0,14309573230.0,0.0,5.1236703579,0.490723343,5.1236703579,-62.08271979083634,1.2296845689226454,0.1910029392,21.6056484057,0.0,0.0,0.0,0.1454118324,0.2296845689,0.00834594410097456,1.0840679007772702
HAC,2021,1,0.7358559948,241726391150.0,29176390.0,8.2748925386,3.9575559116,-19.6919412238,88.95753501375599,11258.9964046272,7.9599317868,0.600355633248903,0.24667269972791592,0.09229622036218643,0.08805150538682938,0.08694765716791153,0.27486347615409473,31236368384.0,2892079609.0,0.0,7.692630290985107,0.16059522330760956,7.692630290985107,-28.877282068741895,1.1415095108590654,0.18179814517498016,17.693262100219727,0.0,0.0,0.0,0.03716930374503136,0.1415095180273056,0.0090668699948424,1.125718067991689
HAC,2020,4,0.7247065202,236182877050.0,29176390.0,10.4356212721,3.9309624397,-16.1078735035,474.2600089661538,11170.0388696134,9.82233398,0.8160001558355451,0.5676157495362772,0.0724478507,0.0665833692,0.0698267467,0.6280245177202058,23644406526.0,15309824847.0,0.0,21.3115548456,0.194122962,21.3115548456,0.0,1.0481992179333348,0.1853408624,15.236781371,0.0,0.0,0.0,0.0276157136,0.0465655662,0.010354668192733422,1.115142353330389
