ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Current Ratio,Cash Ratio,Quick Ratio,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
VEF,2021,4,15.3371219653,35609475028050.0,166601050.0,108.5076247024,5684.0850589847,-15.4838927623,660.9495172269322,13936.1870162523,-1641.4501425464,-0.7907122500438548,30.954894394863285,0.1520979924,-0.005709004,0.0422034009,-1.5476460624983832,-21151435054.0,-5505393228,1.2437098746,0.489804652,1.0997872613,3.7223159762247855,0.0008056368,35.5061032178,12.318113426043338,16721.154310695,76.1149008026,16809.587324923647,0.0218286365,0.8988779956999999,2.7223719677,5.5268488679000227e-05,1.3935936070605726
VEF,2021,3,14.9654573014,33098630603500.0,166601050.0,121.7517825794,4048.7301824797,-4.9329845391,537.2790922146049,13275.2375018885,-1545.615690839,-12.54799127484859,361.99406731180613,0.129849594,-0.0062092204,0.0357153863,-19.910074555775214,-20838415300.0,-4923218470,1.1400974229,0.6184516408,1.0938239874,3.7499501376380953,0.0010739994,43.375452284,27.08318794986837,4483.2900647111,45.9668804945,4556.340133155469,0.0814134251,1.0453646162,2.7499501376,6.889899346602905e-05,1.3274998457804597
VEF,2021,2,14.7931392954,31393367745550.0,166604050.0,131.5258218743,3907.4882100595,-6.3597879388,450.33273906006485,12737.7290402484,-1386.9817244283,-13.077593738880559,301.3472928340385,0.1178303341,-0.0076306227,0.0329152991,-23.882113057120755,-21561834386.0,-5945994886,1.061680307,0.4458556571,1.061680307,3.6616770391758586,0.001107927,37.8020231993,29.258267939611716,0.0,53.0394642676,82.29773220721172,0.0,0.6719577462,2.6616770392,8.314275878482623e-05,1.2737729040248422
VEF,2021,1,9.7382714016,19935507414900.0,166604050.0,110.6381198342,2517.4233189,-4.0357734686,321.2849372449229,12287.3963011884,-692.1276458929,-1.0232971197527974,24.206797227061827,0.0916512121,-0.0084766095,0.0257114241,-2.203758620152045,-21579551270.0,-4873069568,1.13859187,1.1207902788,1.13859187,3.650519687612377,0.0011299902,33.4710790858,39024.075652222746,0.0,67.7789895626,39091.85464178534,0.0,0.4982585406,2.6505196876,9.794311265111066e-05,1.2287396301188356
VEF,2020,4,9.942244091,19820883828500.0,166604050.0,142.3836189025,2146.4497979272,-439.1780430593,322.87546263731286,11966.1113639434,-726.7760503878,-0.32203991611388744,9.838448481672643,0.0723532744,-0.0103287961,0.031738424,-0.9452677554842637,-20495273813.0,-5168313198,1.0285127064,1.009462689,1.0285127064,3.4659848223756824,0.0021053517,33.8644517711,12.951401857396034,0.0,61.0515698482,74.00297170559604,0.0,0.0,2.4659848224,0.0001126415842352618,1.1966111363943432
VEF,2020,3,7.434702924,14421912984200.0,166604050.0,154.8812263511,840.7405608612,-601.1191632917,338.1609005063202,11643.2359012941,-414.0835269855,-27.213251677356613,529.682673186514,0.0493681346,-0.0118723096,0.021424811,-53.088045080669815,-22933786761.0,-5646637556,1.0127384469,1.0025904952,1.0127384469,3.532583986852576,0.0039468787,60.2494661835,18008.75196728963,0.0,30.3714977764,18039.12346506603,0.0,0.0,2.5325839869,0.0001281686341215777,1.1643235901294116
VEF,2020,2,8.1152048963,15284755359150.0,166604050.0,355.5443437872,889.6685095964,-536.4412788236,99.20467076280559,11305.0750007938,-359.2413863607,-21.505252811700572,123.49917797229979,0.0230770756,-0.015392193,0.0138794055,-44.741614401370576,-28894512321.0,-5987772045,1.0103785798,0.9982600124,1.0103785798,3.6086134955822056,0.0055467223,55.6403981592,17980.631529730996,0.0,18.4627626766,17999.094292407597,0.0,0.0,2.6086134956,0.00014477688499751537,1.1305075000793798
VEF,2020,1,10.1826093502,19010355125250.0,166604050.0,476.5223543164,1106.326027637,-486.2530134714,75.31856849818477,11205.870330031,-695.3811797452,-0.39831316149961665,3.558304606434178,0.0215395102,-0.0146909579,0.0214117854,-1.0743759733996885,-27330871089.0,-3788792111,166.281905583,0.8227564926,166.281905583,1.003269484961307,0.0092225927,51.6273327398,6.402152898896949,0.0,12.3310529707,18.73320586959695,0.0,0.0,0.003269485,0.0001589461057354181,1.1205870330030994
VEF,2019,4,6.5944619434,12228737270000.0,166604050.0,338.2666401158,676.8767690077,-306.1862945735,46.22155874361998,11130.5517615388,-472.5641077185,-0.1515474492092676,0.5752318309604246,0.0196867585,-0.0139866795,0.0196016065,-0.5682196639129372,-25840587478.0,-7606826146,125.6726197544,1.4024552029,125.6726197544,1.0043089231930038,0.0097958297,48.9705360846,6.797759504127525,0.0,12.2380908603,19.035850364427525,0.0,0.0,0.0043089232,0.00017299639700182374,1.113055176153881
VEF,2019,3,9.0477275726,16708386966400.0,166604050.0,454.0429525263,1271.5799248711,-346.8748081357,37.290526148674054,11084.3302027952,-803.907415662,-56.992787555373766,46.774261762019314,0.02007462,-0.0112950409,0.0199509395,-87.38893505936653,-20762321053.0,-11607363116,94.7318544703,1.6408883628,94.7318544703,1.0057697176207385,0.0071238806,34.4902810932,5.832004914875825,0.0,19.8581915748,25.690196489675824,0.0,0.0,0.0057697176,0.00018674662470092692,1.108433020279519
VEF,2019,2,10.1675202849,18713133500050.0,166604050.0,512.5029542522,1367.4562512519,-500.4223432306,80.62296083438548,11047.0396766405,-1410.8457386045,-15.616341907929204,98.13809213684434,0.0200191185,-0.0072546325,0.0198943611,-32.32425884767229,-13254388279.0,-4424205211,52.1627766689,0.6824689758,52.1627766689,1.0105644616351896,0.0074561207,33.7879918858,6.159513533916088,0.0,43.1900829355,49.34959646941609,0.0,0.0,0.0105644616,0.00020044982351054405,1.1047039676640513
VEF,2019,1,10.4170763304,19032513463900.0,166604050.0,620.9817822879,1318.5855883462,-619.3782852352,52.853540481158774,10966.4167158061,-1418.1162636764,-0.07759106381925066,1.9969189842434447,0.0168885008,-0.0074076501,0.0168099278,-0.5212341517489314,-13400532478.0,-2298434102,140.4296788799,3.9867991645,140.4296788799,1.0040081618249177,0.0079165577,33.6127199067,7.6692948960221505,0.0,40.0164668805,47.68576177652215,0.0,0.0,0.0040081618,0.00021513313577838338,1.0966416715806129
VEF,2018,4,9.902631783,18005399495650.0,166604050.0,552.6602603209,1195.6209944742,-673.2861147968,50.110753904241825,10913.5634211893,-1308.7000525806,0.14721075394954133,0.9867721022802163,0.0180799477,-0.0072817986,0.0179956524,-0.29885519434508606,-13006294244.0,-2528485323,128.3855991576,123.2747647217,128.3855991576,1.004418512094369,0.0083182564,26.1060266232,8.877912347958807,0.0,26.2582249974,35.136137345358804,0.0,0.0,0.0043800484,0.00022936678562262669,1.091356342118934
VEF,2018,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.965706797521316,8.746930452439871,0.0,0.0,0.0,-6.0521661047922395,0.0,-4100892690,0.0,0.0,0.0,1.006050274628687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002436774428790382,1.0863452421420727
VEF,2018,2,7.8592499746,14177838050950.0,166604050.0,440.7544130448,1098.9840371868,-217.1574789739,45.4248261551865,10827.8780131455,-765.7023481009,-2.4139811478778195,8.539053231215917,0.0,0.0,0.0,-5.197398611978137,0.0,-4606330910,0.0,0.0,0.0,1.0042258896664995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025862607522987786,1.082787801314554
VEF,2018,1,4.4887744153,8063636020000.0,166604050.0,220.2836899481,646.3581676713,-118.5103667427,64.44052933287036,10782.4531869904,-450.2419204491,0.05183776407526777,2.1322775024957026,0.0205332534,-0.0106159372,0.020441641,-0.39808738233225593,-17886188724.0,-2004376681,119.0476421743,1.2241721976,119.0476421743,1.0047856137396232,0.0069666639,14.5631286304,21.631724371853327,0.0,29.3855667173,51.01729108915333,0.0,0.0,0.0047856137,0.0003065146964060855,1.0782453186990353
VEF,2017,4,8.065071692,14401753894150.0,166604050.0,354.7554817823,1258.2926780834,-363.1909082961,51.5262120638724,10718.1936256472,-682.9913323771,-0.04083372982491047,1.3169086708721094,0.0229955633,-0.0114142044,0.0228590528,-0.5642393943803479,-19642378864.0,-3678082943,114.0019293468,1.8837601223,114.0019293468,1.005010867044401,0.0064447441,6.7359823911,40.041863814254555,0.0,19.1259087688,59.16777258305456,0.0,0.0,0.0049938983,0.00041254674862652293,1.0718012657657483
VEF,2017,3,5.3913746225,9581065707400.0,166604050.0,205.5085689457,851.6494046103,-234.831414996,31.684207712837715,10666.6674135833,-451.4154916525,-5.868362441575463,11.452838452167816,0.0264372803,-0.0124077543,0.0263182979,-17.40838708088134,-21210225404.0,-8023683813,118.3316530767,0.716798023,118.3316530767,1.005056706163926,0.0063507773,6.3038386849,27.14745282240117,0.0,16.7487852818,43.896238104201174,0.0,0.0,0.0050567062,0.0005394476626645776,1.0666667413583284
VEF,2017,2,6.1396429817,10878411444750.0,166604050.0,215.5511989203,997.1866523274,-319.5885115101,72.06572628936692,10634.9832058644,-481.2950857173,-5.933519085364452,26.049479332032792,0.0288089778,-0.0150026525,0.0286704294,-11.638585884090132,-22588375594.0,-5364330052,198.9087976203,1.2412578288,198.9087976203,1.0030633741363102,0.0061973808,4.7620850963,45.628100863490985,0.0,4.0346819316,49.66278279509098,0.0,0.0,0.0030633741,0.000666342035199488,1.0634983205864443
VEF,2017,1,4.8420334722,8521130741300.0,166604050.0,177.743153092,625.0229920855,-228.109625138,88.39309778483776,10562.9174795751,-343.9630871087,-0.312043320460871,3.6770681850058415,0.0275648969,-0.0189998817,0.0274319124,-0.8280117706277165,-24761466770.0,-3316184890,310.5166285163,0.7724575488,310.5166285163,1.0030161983128911,0.0078010484,1.2206944983,28.07242256336227,0.5476977894,2.7643972284,31.38451758116227,666.4259141568,0.0,0.0030161983,0.0013282987963404087,1.0562917479575076
VEF,2016,4,5.1553653447,8996618700000.0,166604050.0,202.5216539525,462.8319837046,-274.670961345,87.68958198195062,10474.5243817902,-349.6624723768,-0.11671823918757213,2.310451725396968,0.02578405,0.0,0.0255741875,-0.845418252933943,-25721158153.0,-5345745459,136.4666794966,0.237920034,136.4666794966,1.006972521490049,0.0111905118,0.7925887619,119.258618159078,0.2743530599,20.4647325329,139.997703751878,1330.4025115222,0.0,0.0069725215,0.0015252082969672528,1.0474524381790238
VEF,2016,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.32886193333333,76.04456486666666,0.0,0.0,0.0,-104.63257006666667,0.0,-12555908408,0.0,0.0,0.0,1.0063326886499047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001724045901932078,1.0386834799808289
VEF,2016,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0937198901102385,2.9761137484639555,0.0,0.0,0.0,-3.83616538500493,0.0,-12218624849,0.0,0.0,0.0,1.0030735575948804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021315246296420717,1.0332062135014124
VEF,2016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5425007363804183,1.1426175220874377,0.0,0.0,0.0,-0.9029267108620461,0.0,-8857607541,0.0,0.0,0.0,1.00403382810631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024261335899401014,1.0275165185828317
