ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Payable Outstanding,Cash Cycle,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
SON,2019,1,1.1329874107,98272293000.0,9729930.0,379.1335968994,3.0109549475,13.5226498112,6.332137127399683,8914.4856373067,38.6737924635,0.404283471135825,0.008062109407702123,0.0029912277,-0.0007984346,0.0017505848,-0.0014912976965345518,3099640710.0,-11396610,0.0297029703,1.8049278192,0.1768330603,1.8049278192,0.0,1.6580139650157133,0.2204302337,0.4367773459,160.7960586883862,85.2626480753,246.05870676368622,0.319226449,0.658013965,0.8455853436330628,0.8914485637306743
SON,2018,4,1.1337927663,98272293000.0,9729930.0,483.2541944989,3.131065479,19.6554376885,12.250826676039807,8908.1535001793,39.4846969422,0.343059798802123,0.012670555209431228,0.0023489105,-0.006647342,0.0013018509,0.001972036482734829,3035982819.0,18552157,0.0,1.7478686969,0.6931897865,1.7478686969,0.0,1.7084126355459652,0.2009299823,0.412152544,159.81439468299325,58.4893691911,218.30376387409325,0.3194533631,0.7084126355,0.8566856330567537,0.8908153500179343
SON,2018,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277256063420417,0.0010339151990480559,0.0,0.0,0.0,-0.0010307941984382364,0.0,-8782061,0.0,0.0,0.0,0.0,0.0,1.7237498420517574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8676387870382236,0.8906057580681465
SON,2018,2,0.9001600209,77839440000.0,9729930.0,-6.9997805895,3.9539539685,-2.9761550434,7.151407666858857,8887.3087169178,-11.0503478392,0.2665536756715334,0.009843560011038371,0.0,0.0,0.0,-0.012694460007660115,0.0,-89735294,0.0125,0.0,0.0,0.0,5.489958886775682,1.7447240030776145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8794794358172588,0.8895052549093364
SON,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30218510857611725,0.0009020673554679072,0.0,0.0,0.0,-0.10645548777404282,0.0,-680255122,0.0,0.0,0.0,0.0,0.0,1.7765428510532995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8904740278092699,0.8887901141426505
