ticker,yearReport,lengthReport,Gross Profit Margin (%),Net Profit Margin (%),Biên EBIT (%),EBIT (Bn. VND),Interest Coverage,Financial Leverage,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
TVM,2013,3,0.1061708334816778,0.024774595317114498,0.036575495631474,2209483211,-7.419229450401603,4.133955209401675,0.3545470393434021,1.17162722675
