ticker,yearReport,lengthReport,Gross Profit Margin (%),Net Profit Margin (%),Biên EBIT (%),EBIT (Bn. VND),Interest Coverage,Financial Leverage,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
DPH,2013,2,0.11703824555934904,0.02430569719719469,0.016678228685655775,1167531430,-5.550971508921115,3.092485480654668,0.20525469178617042,2.3698751135333334
