ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),Net Profit Margin (%),ROE (%),ROA (%),Financial Leverage,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
SGB,2021,4,1.5116727442,5606832000000.0,308000000.0,45.7006667427,6.3488255963,-19.7427832982,-125.05194805194805,12042.288961039,-0.2833392184557439,0.0334735088,0.0050538249,6.6348846394942065,5.6348846395,0.313230296371688,1.0947563175787391
SGB,2021,3,1.4296980651,5404476000000.0,308000000.0,47.9353940308,6.8861740759,130.2251993928,169.10714285714286,12273.2207792208,0.3589469694359257,0.0304551923,0.0049044892,5.99932859842673,4.9993285984,0.3095322621947477,1.1157501724598529
SGB,2021,2,1.4366748161,5360432000000.0,308000000.0,50.5691590725,6.7892672362,2.9716814925,180.32142857142858,12114.0844155844,0.33727045277885737,0.0288434753,0.0046100646,6.129547071161667,5.1295470712,0.31745408505394335,1.1012831936312377
SGB,2021,1,1.4007294474,5148220000000.0,308000000.0,48.2232713239,6.8790511912,2.7138273293,173.95454545454547,11933.0681818182,0.37347516346247683,0.0291840724,0.0047620689,6.111235693675629,5.1112356937,0.3232564751719888,1.0848271306567452
SGB,2020,4,1.1545825004,4181100000000.0,308000000.0,43.0836922696,5.5840620977,6.380358549,-157.32792207792207,11757.4967532468,-0.33536809030445225,0.0270228465,0.0041512012,6.6116390509619585,5.611639051,0.31864002768059835,1.06886605122768
SGB,2020,3,1.13438641,4166008000000.0,308000000.0,45.0798363884,5.0913881644,4.6168426885,147.21428571428572,11923.6266233766,0.33680723204801555,0.0254753472,0.0042788862,6.181195416608463,5.1811954166,0.3151728383867346,1.0839688049858427
SGB,2020,2,1.2598491917,4615072000000.0,308000000.0,26.5168492844,5.1956611559,-14.1227852207,182.77597402597402,11893.487012987,0.3539074729516493,0.0481660866,0.0081169355,5.615154152359935,4.6151541524,0.3190065827799456,1.0812288334579927
SGB,2020,1,0.0,0.0,308000000.0,0.0,0.0,0.0,142.42207792207793,0.0,0.28766476490261655,0.0340034566,0.0056141598,5.620182567148153,4.6201825671,0.32638506253692784,1.066550815133265
SGB,2019,4,0.0,0.0,308000000.0,0.0,0.0,0.0,-172.36688311688312,0.0,-0.2584588570927821,0.0413437416,0.006697573,6.405885253478737,5.4059296205,0.33478265508931526,1.051126041668447
SGB,2019,3,0.0,0.0,308000000.0,0.0,0.0,0.0,412.2435064935065,0.0,0.6038445624931635,0.0415422981,0.0069162194,6.105978166925583,5.1059781669,0.30716509938443576,1.0672125641546417
SGB,2019,2,0.0,0.0,308000000.0,0.0,0.0,0.0,11.831168831168831,0.0,0.023218472831073506,0.0065461025,0.001091038,6.101429913382176,5.1014299134,0.3196761102046033,1.0299854922005247
SGB,2019,1,0.0,0.0,308000000.0,0.0,0.0,0.0,217.84415584415584,0.0,0.4201851179218697,-0.0011162822,-0.0001872535,5.882889038766959,4.8828890388,0.32016677964630424,1.03368207772404
SGB,2018,4,0.0,0.0,308000000.0,0.0,0.0,0.0,-168.42207792207793,0.0,-0.2899819439087245,0.0121512918,0.0019970302,5.931388689706251,4.9313886897,0.32994892675736587,1.0138369860861012
SGB,2018,3,0.0,0.0,308000000.0,0.0,0.0,0.0,12.704545454545455,0.0,0.025335223925049694,-0.0102773116,-0.0016994016,6.083106303307915,5.0831063033,0.3214358624311143,1.0308653645612402
SGB,2018,2,0.0,0.0,308000000.0,0.0,0.0,0.0,-74.73376623376623,0.0,-0.13639326388641992,0.0,0.0,5.947668879128852,0.0,0.32496906302876966,1.0284866690379242
SGB,2018,1,0.0,0.0,308000000.0,0.0,0.0,0.0,365.6038961038961,11460.8993506494,0.7106317722565458,0.0142558005,0.0024258982,5.926078986231277,4.9260789862,0.3031660159033099,1.0419025826278585
SGB,2017,4,0.0,0.0,308000000.0,0.0,0.0,0.0,-419.7305194805195,0.0,-0.8595088027232594,0.0157513937,0.0027049158,6.23876432442556,5.2387643244,0.316555465814517,1.008633017756087
SGB,2017,3,0.0,0.0,308000000.0,0.0,0.0,0.0,181.38311688311688,11515.1818181818,0.3248457642591742,0.0,0.0,5.714768701736499,0.0,0.28786728756728835,1.046837364915279
SGB,2017,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06094419126571553,0.0,0.0,5.636057308034985,0.0,0.27158576867653506,1.0302889168187117
SGB,2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735611939175891,0.0,0.0,5.310780360237427,0.0,0.2632762453544086,1.0720033082964635
SGB,2016,4,0.0,0.0,308000000.0,0.0,0.0,0.0,-24.98701298701299,11411.8344155844,-0.046581162955385946,0.0403719256,0.0075767798,5.419268844003079,4.419268844,0.272967655757224,1.0374421226764563
SGB,2016,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2147295957999625,0.0,0.0,5.173020197980202,0.0,0.2708070102080701,1.0390675695367244
SGB,2016,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23768248175182483,0.0,0.0,5.182363328842129,0.0,0.26915030243958377,1.0296070969081943
SGB,2016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4841062663152767,0.0,0.0,5.08632216811527,0.0,0.2709434708749553,1.023563102835612
SGB,2015,4,0.0,0.0,308000000.0,0.0,0.0,0.0,-325.1352539707792,11009.5584415584,-0.6647009329961511,0.0,0.0,5.234160457972765,0.0,0.27951980333500054,1.0008714868612965
SGB,2015,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26463748143836,0.0,0.0,4.872268513510747,0.0,0.26710198061395635,1.0305717671677923
SGB,2015,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12818613290156244,0.0,0.0,4.718016299091335,0.0,0.2730291215623689,1.0190329857648606
SGB,2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5114945782984788,0.0,0.0,4.6281506007722255,0.0,0.2668638411735658,1.0536236836916892
SGB,2014,4,0.0,0.0,308000000.0,0.0,0.0,0.0,57.38566841558441,11317.6300709351,0.10736462569600595,0.0,0.0,4.539330736130411,0.0,0.2731839342848389,1.0288780696312332
SGB,2014,3,0.0,0.0,308000000.0,0.0,0.0,0.0,214.2063876103896,11262.3024236234,0.40012735497266155,0.0490827295,0.0116985842,4.48573055708091,3.1949576523,0.2721414041836548,1.0238482707593406
SGB,2014,2,0.0,0.0,308000000.0,0.0,0.0,0.0,-58.18577335714286,11047.5253113214,-0.10053741151243388,0.0490827295,0.0116985842,4.396654906142946,3.1949576523,0.2703306662871582,1.0043230292272198
SGB,2014,1,0.0,0.0,308000000.0,0.0,0.0,0.0,373.8821577792208,11704.6931077435,0.6853823301085095,0.0490827295,0.0116985842,4.1363773755245115,3.1949576523,0.25383463973512604,1.0640657076474112
SGB,2013,4,0.0,0.0,308000000.0,0.0,0.0,0.0,-450.5710823701299,11365.4839680779,-2.6640224034690596,0.0490827295,0.0116985842,4.194957652374764,3.1949576523,0.24335843157752154,1.033228434946947
SGB,2013,3,0.0,0.0,308000000.0,0.0,0.0,0.0,384.4879490487013,11848.7740445065,0.5627018426459311,0.0868585551,0.0196737447,4.028519780657402,3.1962607343,0.23243950437423613,1.0771640078355453
SGB,2013,2,0.0,0.0,308000000.0,0.0,0.0,0.0,213.48454054545454,11490.1871738247,0.3122491844814538,0.0868585551,0.0196737447,4.102777737301473,3.1962607343,0.2425423116797741,1.0445651187580784
SGB,2013,1,0.0,0.0,308000000.0,0.0,0.0,0.0,413.5467872175325,11890.4763981169,0.5987340285799356,0.0868585551,0.0196737447,4.001556123450635,3.1962607343,0.23839080872795895,1.0809551405031455
