ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
BIC,2024,2,1.3150358637,3588672987000,117276895,7.1350039124,0.8856007598,14.027970901,1427.1616461793262,23269.3273578739,-4.5500296327,0.15713247354718662,0.1830988664,-0.2794455247,0.0649718738,-0.16267563571754737,-809456012919.0,-173277506795,0.0490196078,1.3479878069,0.151480555,1.3479799551,2.9651953129911726,0.5234577418,0.0,25.002203206305147,0.0,0.0,25.002203206305147,0.0,0.0654751531,1.965195313,0.017920188591999068,2.344599555620909
BIC,2024,1,1.4944744945,4280606667500,117276895,9.2710333906,1.1198980305,17.8016229764,895.0632382960002,24423.3007222949,-5.2397533621,0.11781624503031363,0.1714440585,-0.2787447724,0.0608818829,-0.2939742653035459,-801432375229.0,-261920997526,0.0410958904,1.461261081,0.1084072962,1.4612508217,2.6644912462747667,0.5040083597,0.0,26.96757811511977,0.0,0.0,26.96757811511977,0.0,0.0096119015,1.6644912463,0.014527991146438459,2.457075283152747
BIC,2023,4,1.2445722551,3436213023500,117276895,7.6395283171,0.9465974846,7.7869900292,1075.9135843168426,23542.2249530054,-4.8181208351,0.1307013811195351,0.1687135155,-0.2529484662,0.063321365,-0.2148502714308798,-695252601533.0,-207417588127,0.0511945392,1.4391253535,0.095338561,1.4391159174,2.7166906251141363,0.5110359674,0.0,30.435524782611036,0.0,0.0,30.435524782611036,0.0,0.0,1.7120239954,0.015977638764978146,2.372042331071265
BIC,2023,3,1.1879805215,3131293096500,117276895,7.0240986438,0.9395407098,-50.7551492112,890.5767688767681,22475.1159771923,-4.8248903098,0.12208622032075188,0.1720330869,-0.2406002296,0.0614847655,-0.2058200912400903,-631079863509.0,-176077936157,0.0505617978,1.4157679478,0.1471932958,1.4157604646,2.849754300923089,0.459666147,0.0,29.609939373883172,0.0,0.0,29.609939373883172,0.0,0.0,1.8497543009,0.009939158399460852,2.266989293448637
BIC,2023,2,1.1757886616,2955377754000,117276895,7.4213244434,0.9514865443,25.7575840451,1075.4401029802161,21432.4230384425,-4.7311383517,0.15102990539830596,0.1566992867,-0.2441692066,0.056859529,-0.1982168123180213,-610418311006.0,-165529812694,0.0535714286,1.3595944911,0.1092523175,1.3595860521,2.9657112331131965,0.4434881556,0.0,28.854534271116847,0.0,0.0,28.854534271116847,0.0,0.0,1.9657112331,0.010392159022496714,2.163095028921937
BIC,2023,1,1.2060101127,3201659233500,117276895,10.046089487,1.112146459,9.9149297906,665.4743948243173,22636.6261041188,-5.6206702828,0.1114216035941958,0.1270533168,-0.2118695974,0.0470738921,-0.22818807282139142,-558676572508.0,-159833329009,0.0494505495,1.3975836269,0.0838134681,1.3975722433,2.7298521581165702,0.4252214524,0.0,28.248374121918907,0.0,0.0,28.248374121918907,0.0,3.88e-06,1.7306981428,0.010674976236351446,2.2831612987136127
BIC,2022,4,1.2954316868,3330663818000,117276895,10.6917682861,1.2547203355,7.8111896636,1169.7081973137165,21923.1938582958,-6.2359109882,0.20631196289319956,0.1204194485,-0.2053449816,0.0490541478,-0.20789426737370897,-525214824658.0,-138231842091,0.0457746479,1.4543200911,0.0747437989,1.4543060259,2.5468238724000543,0.4180019775,0.0,44.70873138741529,0.0,0.0,44.70873138741529,0.0,0.0,1.5617821005,0.011895132426381592,2.2071427618594437
BIC,2022,3,1.3095324898,3189931544000,117276895,11.3209567988,1.2449547885,8.092749351,484.9976139119304,20770.7714096967,-5.6415716313,0.08915132781115005,0.1118185353,-0.2228603183,0.0442099484,-0.24422380735026683,-555600606907.0,-155816068673,0.0441176471,1.3812588456,0.0928090435,1.381243682,2.6746861503379287,0.4020217609,0.0,31.091628930676844,0.0,0.0,31.091628930676844,0.0,0.0,1.6746861503,0.01144128796676101,2.1007218649419395
BIC,2022,2,1.2310638972,2931922375000,117276895,8.8424903891,1.245827692,6.4408692006,397.2950897276058,20307.6380169598,-5.7011264213,0.07623238436349887,0.1315421668,-0.2044979665,0.052654925,-0.1855784404723571,-499960863336.0,-113426276049,0.048,1.3756663036,0.0971649983,1.3756465507,2.7347852876120666,0.3737279813,0.0,39.88429323990891,0.0,0.0,39.88429323990891,0.0,0.0,1.7347852876,0.01025300046244742,2.054449295987074
BIC,2022,1,1.212878441,3166476165000,117276895,8.2791406933,1.4063245276,9.5996517142,629.6622332557491,22261.093188006,-6.3262198868,0.15049383241720823,0.1524586847,-0.1843919318,0.0613978297,-0.2558088726843659,-494099814260.0,-125521178015,0.0444444444,1.4980816999,0.0995688021,1.4980536528,2.365853976627307,0.3614537475,0.0,46.22649138199362,0.0,0.0,46.22649138199362,0.0,0.0,1.3658539766,0.010089679638297594,2.250450116485434
BIC,2021,4,1.4404132927,3670766813500,117276895,9.2840533742,1.7032876931,13.7362545954,890.6688415821377,21729.8744448512,-7.7527450097,0.18095987495826912,0.1583719247,-0.1830599075,0.0667000386,-0.267293298442222,-466097882870.0,-154288835622,0.0383386581,1.5032189099,0.0944799545,1.5031846711,2.3648144453487294,0.3635596741,0.0,62.81940605316856,0.0,0.0,62.81940605316856,0.0,0.0056580056,1.3469218598,0.011034162413877177,2.189103280028858
BIC,2021,3,1.3696954732,3342391507500,117276895,9.9547238661,1.6246992313,10.5404649532,909.6316440335498,20807.544857152,-7.4115628688,0.24650476781936217,0.1380531664,-0.1822976289,0.0551245689,-0.22987030942795672,-443248311809.0,-99479954043,0.0350877193,1.5924635474,0.0941558179,1.5924298124,2.5475140615612646,0.3377547372,0.0,61.71992341823286,0.0,0.0,61.71992341823286,0.0,0.0,1.5475140616,0.008011771182186322,2.1032642583468806
BIC,2021,2,1.4460858769,3377574576000,117276895,11.1421186604,1.6429941594,21.7569828539,831.2452977800956,19915.8296609149,-7.4435406867,0.18920117602303294,0.1261377282,-0.1872486623,0.0508293626,-0.20838031935638857,-436432213449.0,-107367917213,0.0347222222,1.3908522004,0.1109294377,1.3908193279,2.6755805590378023,0.3447040798,0.0,66.85013845897655,0.0,0.0,66.85013845897655,0.0,0.0,1.675580559,0.007685293004205674,2.0134886627387263
BIC,2021,1,1.0441706777,2574227845250,117276895,8.5767282363,1.3000589683,9.8831359053,672.2469320150401,21021.4675321341,-5.7391265522,0.19181025037744337,0.12600019574165344,-0.17601704597473145,0.051438529044389725,-0.2636738082863318,-433430560768.0,-108376835935,0.0455580866,1.3318336009979248,0.11201394349336624,1.3317904472351074,2.3866982831823442,0.3393494486808777,0.0,73.28446428923611,0.0,0.0,73.28446428923611,0.0,0.0,1.3866982460021973,0.007087156846593972,2.1258402454993375
BIC,2020,4,1.0105171033,2415904037000,117276895,8.2096583093,1.279734852,-68.0226335988,449.8385130080396,20385.6025132401,-5.610845714,0.10718651070823494,0.1263283855,-0.1746928205,0.052053111,-0.2731458381018922,-417064529625.0,-134438465981,0.0485436893,1.4215539186,0.1324485903,1.4215116624,2.414147849028601,0.3339271837,0.0,69.0308371515908,0.0,0.0,69.0308371515908,0.0,0.0,1.4036524487,0.00790821494066886,2.052652676047571
BIC,2020,3,1.0041690288,2333810210500,117276895,8.9790220711,1.2859717847,53.6719033548,631.4559461349995,19817.3807688036,-5.6665149169,0.17170924227964057,0.1134432531,-0.1711577445,0.0459605455,-0.21326558727419356,-398479653744.0,-91977717393,0.040201005,1.2668981486,0.1489063445,1.2668470072,2.4564378424818267,0.320909648,0.0,72.17770778007672,0.0,0.0,72.17770778007672,0.0,0.0,1.4564378425,0.006051346975707417,2.004730773278914
BIC,2020,2,1.0029675724,2257580228750,117276895,9.1094385971,1.2924855456,33.1907780834,805.7095720687353,19193.0432552721,-5.2783830159,0.22148976226509298,0.1098996597,-0.1725663697,0.0445440647,-0.24386910657323174,-388341919950.0,-104038507324,0.0415584416,1.2642271674,0.1373210657,1.2641849797,2.548607058231931,0.3139465839,0.0,71.0066852457023,0.0,0.0,71.0066852457023,0.0,0.0,1.5486070582,0.00675345373781963,1.9413697507680434
BIC,2020,1,0.8955405525,2040617973000,117276895,9.2595518894,1.2164906023,-13.7256159686,529.6029552112545,19429.6058971548,-5.1356587317,0.18389447929423144,0.0991938589,-0.1662024582,0.0401585448,-0.28530040434150244,-377909564912.0,-96359947494,0.0459770115,1.1659493253,0.1015950327,1.1659006485,2.3859845609320334,0.3056744779,0.0,73.9964324219647,0.0,0.0,73.9964324219647,0.0,0.0,1.3859845609,0.007251932714124028,1.9644468733828602
