ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
TMX,2024,3,0.6568962767,58800000000,6000000,27.456293608,0.1236181452,12.0800095891,12.896620333333333,14918.6414171667,452.4377110622,0.04236908274206361,0.0006116406377347667,0.0235644759,-0.0018838599,0.014972322,-0.0034256424919371195,82960124.0,-433383996,0.0306122449,2.6943754723,0.4951571766,2.619007948,1.6122709163040376,3.3254379268,250.7066916456,32.48183920166976,2.5016742464,28.4339568081,63.41747025616976,145.9022894491,0.6122709163,0.01955705566667332,1.4918641417166667
TMX,2024,2,0.6574646308,58800000000,6000000,22.2041326932,0.1241024453,6.9356124525,303.566886,14905.7447968333,-249.5821629613,0.056820865140082756,0.012440884606493917,0.0289623777,-0.0048873816,0.0186402032,0.010983953505193435,-150388506.0,1608100067,0.0306122449,2.6896535925,0.4048708841,2.6331974236,1.6123923647393035,3.3350635808,294.5376461038,33.80660257934981,2.3833057824,27.6776983047,63.86760666644981,153.1486235207,0.6123923647,0.020667380286298297,1.4905744796833333
TMX,2024,1,0.6067579166,55800000000,6000000,25.0605895105,0.1163796559,-1.2787922933,-108.849666,15327.3649108333,-20.9279467896,0.039575442680105585,-0.008639588018921568,0.0242390795,-0.0181948649,0.0158268465,-0.02006872930034353,-1449228152.0,-1517068506,0.0322580645,2.8340157272,0.5131210851,2.7765472667,1.5626162406367052,3.4080707584,367.5967573365,34.13153763463426,2.3496670494,25.6471416364,62.12834632043426,155.3411578401,0.5626162406,0.02116219542978386,1.5327364910833334
TMX,2023,4,0.5247400494,48600000000,6000000,13.8043249952,0.0954160989,-6.8497466993,149.31707466666666,15436.2145768333,-58.0810385882,0.0519297265712984,0.007046113886478592,0.0373966931,-0.0077758528,0.0250208762,0.0013663135663054165,-558794557.0,173724650,0.0617283951,3.0218754205,1.2176307074,2.9638481372,1.5107292588645338,3.6198955044,371.0621160953,26.743123577457613,1.8629181866,23.1343776089,51.74041937295762,195.9291624385,0.5107292589,0.022068797079170376,1.5436214576833334
TMX,2023,3,0.6868627201,63000000000,6000000,17.1429699039,0.1158804148,-6.6080017231,97.3249845,15286.8975021667,-85.6390183325,0.03405983358781784,0.004684508954845353,0.0392167824,-0.0075849758,0.0262602308,-0.00563036899801265,-547126405.0,-701856584,0.0476190476,2.9745661714,0.3460842869,2.9027231417,1.5311556606465873,3.8848527284,838.0645417272,30.279070340431453,1.9461100013,21.3934107121,53.61859105383145,187.5536325097,0.5311556606,0.006498241625064022,1.5286897502166668
TMX,2023,2,0.6517629109,59400000000,6000000,11.6392254468,0.1027893611,-15.050269176,233.30821466666666,15189.5725176667,19.2929053274,0.03955349242378302,0.009205439415689064,0.0540425937,0.0182101883,0.0361889913,0.00244578319406362,1911134164.0,371924436,0.0505050505,3.0135113796,0.4956813614,2.9474166472,1.5216233452994143,4.0978154132,831.9151048003,28.708293065776495,1.844628126,20.3480260865,50.90094727827649,197.8718609206,0.5216233453,0.006925273673391411,1.5189572517666667
TMX,2023,1,0.7475891355,72000000000,6000000,10.1612707044,0.1188163614,-16.4313881641,106.82235016666667,16051.5976363333,8.7169230751,0.039146958417587245,0.0060765631080521715,0.0747434437,0.0483040065,0.0497124052,-0.005346890944485302,4971445435.0,-563970896,0.0416666667,3.3700287568,0.7029651202,3.3106124631,1.444979352491311,4.251444837,799.9537335886,27.712243595226447,1.8444091949,20.5390130403,50.09566583042644,197.8953482814,0.4449793525,0.006918061502819535,1.6051597636333332
TMX,2022,4,0.5895348057,56400000000,6000000,9.8236600455,0.0924352147,14.1647324804,175.04042183333334,15944.7752861667,9.0114746619,0.043993243090324166,0.006504485361516645,0.0603571237,0.0373568113,0.0416163586,0.0012275065631209441,3960984608.0,198198555,0.085106383,3.1943833738,0.7226787186,3.1404645207,1.4790238461347167,4.4228269536,681.7747754435,21.00763390010464,1.4480779838,17.05463279,39.51034467390464,252.0582482951,0.4790238461,0.007331550966923094,1.5944775286166666
TMX,2022,3,0.5390071598,51000000000,6000000,8.6051118689,0.0836324914,-14.4265120486,335.4010763333333,15769.7348643333,7.3210031407,0.044380290037013756,0.012666807813742268,0.0630851187,0.03938235,0.0419878751,0.010407581903889258,4138000196.0,1653477762,0.0941176471,2.9694640215,0.4305667944,2.8986436487,1.5298111191919865,4.3202152159,652.8191563755,27.49850843895763,2.0774410805,19.3696064321,48.94555595155763,175.6969203239,0.5298111192,0.008240782853019801,1.5769734864333333
TMX,2022,2,0.6803014723,63000000000,6000000,16.2978148951,0.1202377274,-20.8428054717,563.6908126666667,15434.333788,41.2613084045,0.05542397265322871,0.018772594559357224,0.0412728138,0.0081634072,0.0274130226,0.01867428724795073,1167685397.0,3364433442,0.0761904762,2.8501492293,0.295864548,2.7804679212,1.5628331966459088,3.7157419543,505.2450344177,33.48135707434469,2.303326583,22.6018596483,58.38654330564469,158.4664557338,0.5628331966,0.009531304245930091,1.5434333788
