ticker,yearReport,lengthReport,Gross Profit Margin (%),Net Profit Margin (%),Biên EBIT (%),EBIT (Bn. VND),Interest Coverage,Financial Leverage,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
SDV,2020,2,0.12459448397864707,0.05296423966147667,0.0891033567165401,9970811535,-3.7599923128179658,3.9449972245687865,1.897382596722653,2.16780432924
SDV,2019,3,0.1335440325419682,0.06477956308500152,0.08892528481488995,9500164003,-2.9014912039989036,3.986690518383182,1.9414695184884332,2.10324400348
