ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
VIX,2024,3,1.0435906399,16627050172200,1458513173.0,13.9783835195,10.1739239946,-1.6045362261,181.9559476491612,10923.823542097,14.773164816,0.6435584957331022,0.4792441242599559,0.0692663947,0.0542173884,0.06161373,0.6270748660771457,971555166343.0,347247565090,8.360724806,6.1832846981,8.360724806,-14.021604575133066,1.1434354545358787,0.1356441825,68.3508787256,0.0,0.0,107.6450967913,0.0,0.0,0.1179221855,0.1434354545,0.0015186409460450432,1.0923823542097004
VIX,2024,2,1.0705772615,16772901489500,1458513173.0,15.9086505693,11.950372187,-13.5699180291,84.87201048132049,10741.8683486406,16.6636549059,0.4968660821848719,0.3267555508400992,0.0760272525,0.0825343699,0.0697931526,0.45476554105841416,870084984319.0,172281808261,7.4084299322,4.4424010678,7.4084299322,-8.629880731063514,1.16372401935955,0.1448745445,75.1467950521,0.0,0.0,83.1303422043,0.0,0.0,0.1505172944,0.1637240194,0.002732327296441952,0.6249673830764915
VIX,2024,1,1.2545418493,11280143616250,669444725.0,10.0901857352,6.5868587604,-38.4390495015,241.91318127273317,13431.1980183547,8.2726197986,0.6255370256010928,0.4491121224659958,0.1281360334,0.1397052344,0.1218560859,0.5917474509944874,1397718960513.0,213381063140,8.3463981823,4.8315897944,8.3463981823,-15.13835042665989,1.1434110617159108,0.1866672089,129.4527724802,0.0,0.0,146.8172364341,0.0,0.0,0.1101046647,0.1434110617,0.002498263594213305,0.6164801820283594
VIX,2023,4,1.4784728847,13054172137500,669444725.0,13.5077144314,8.0385006374,-10.9767125128,285.6407902624074,13189.284837082,9.0776905691,0.729802496908835,0.5606135914145768,0.1157908473,0.1349725899,0.1121473872,0.6824377069648778,1193694773149.0,232773931768,48.4526968434,31.7811069013,48.4526968434,0.0,1.029142618561689,0.1884499298,117.779754867,0.0,0.0,174.1566066268,0.0,0.0,0.0,0.0291426186,0.0027267765764899085,0.6053765796674776
VIX,2023,3,1.313582422,11347088088750,669444725.0,16.8698867564,7.4647419091,28.8723086384,297.5626583524129,12903.6440468195,11.0280958369,0.789963194465822,0.6166794616214996,0.0819924581,0.0956836618,0.0805986312,0.7650233029553339,827786398564.0,247120249249,98.0601318449,68.7638881138,98.0601318449,0.0,1.016025148613009,0.1821482641,457.2182040086,0.0,0.0,146.0121069362,0.0,0.0,0.0,0.0160251486,0.0003779363507890804,0.5922659184937646
VIX,2023,2,1.2612959975,10644171127500,669444725.0,18.9562216024,7.7165304128,-3.7918434473,844.8228977112337,12606.0813884671,15.4933529568,1.0291631254760591,0.8222620423986818,0.0698805706,0.081118633,0.0683878641,1.0194415951421938,685706871179.0,701184822664,252.5182254713,139.8506565253,252.5182254713,0.0,1.0134248740401985,0.1679997924,413.8934656345,0.0,0.0,144.9785813564,0.0,0.0,0.0,0.013424874,0.0003687562101170297,0.5786080540549221
VIX,2023,1,0.9650327819,7598197628750,669444725.0,140.4415129672,7.4987073478,-2.7118169494,15.593157104942458,11761.2584907559,116.094310016,0.06760250389892938,0.0383737688490936,0.0068129068,0.0081438423,0.006624256,0.03919110558696556,65176924884.0,10661095614,256.5470504377,199.2329118514,256.5470504377,0.0,1.0039050542086305,0.1235012524,331.6755747667,0.0,0.0,62.4911637603,0.0,0.0,0.0,0.0039050542,0.00043460167658631937,0.5398314257116414
VIX,2022,4,0.555259188,4366043917500,582139189.0,12.4174432494,3.676827421,-2.3206255493,-176.2102577687825,13507.2055752426,5.743296668,-0.5216959765576774,-0.43240839362791833,0.0536760639,0.0517171129,0.0484537572,-0.5582176993005056,407628396884.0,-132424246322,28.5089384111,21.9138791744,28.5089384111,1006.9760498099688,1.0362448484795432,0.18442002,399.0040884505,0.0,0.0,128.1365190703,0.0,0.0,0.0,0.0362448485,0.00044512924422209594,0.5391157135080603
VIX,2022,3,0.5327617087,4243794687810,582139189.0,5.6659875405,3.358856686,-1.1741747449,151.3233254358349,13683.4158330114,2.9344186308,0.6019923229111748,0.48314016568882995,0.0961657692,0.094813173,0.0848600898,0.5766696779935259,756157134713.0,105144530362,170.7637172376,139.4853655685,170.7637172376,-25.754826822398016,1.0342112147434606,0.1860988786,506.5748415951,0.0,0.0,109.0347569459,0.0,0.0,0.0,0.0342112147,0.0004139103475021137,0.5461488276718499
VIX,2022,2,0.5248922017,4307829998600,582139189.0,4.0158844775,2.9299539812,-1.4701321685,100.3156958653062,14098.1328653224,1.1289838844,0.267035011765146,0.18153875105704745,0.1387800547,0.1024697702,0.1160288158,0.2509911475042481,841879593622.0,80739264239,101.169851571,92.0164795308,101.169851571,-6.089244122678097,1.0390494064004603,0.268366647,628.5276446442,0.0,0.0,87.2159189779,0.0,0.0,0.0,0.0390494064,0.00024381320881747983,0.5627015089450276
VIX,2022,1,0.7110305004,5793959331900,549190458.0,4.4603114018,3.8502826783,-1.5416334415,488.1281907505392,14837.6194744411,6.9198473288,0.8084178984894742,0.6007836105013318,0.222978719,0.1883674516,0.1680524915,0.7915473230076749,901217713404.0,353195922302,5.1531591368,2.6609313751,5.1531591368,-17.27374371401967,1.4049315126034838,0.3691127783,586.7081815766,0.0,0.0,151.0661326763,0.0,0.0,0.1861157363,0.4049315126,0.000552512130679156,0.2762916835032247
