ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),Net Profit Margin (%),ROE (%),ROA (%),Financial Leverage,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
VBB,2019,4,1.1244538176,5642941047168.0,419019904.0,11.6193575482,3.2357667765,1.8040173432,308.2908443413705,11976.4811935998,0.42169520296407526,0.1019719975,0.0080538869,13.789985196537314,12.7351217045,0.15688950913813374,0.8755718057956667
VBB,2019,3,1.2993432645,6322591331456.0,419019904.0,14.8578020145,4.2031631339,-8.3752663318,341.9837545473735,11612.7896397017,0.44905518473253736,0.0881764539,0.0074586579,12.639771146262117,11.6397711463,0.15724467169065287,0.851958704534774
VBB,2019,2,1.2003072556,6704737483904.0,419019904.0,15.9121895854,4.9635161607,-7.1842924919,287.6927774772246,13330.753376336,0.3957980379023679,0.0743686995,0.006272674,11.963343149420865,10.9633431494,0.11891538222491876,0.8282067613829822
VBB,2019,1,0.0,0.0,415872000.0,0.0,0.0,0.0,188.0386272699292,0.0,0.2732994796126277,0.0716845277,0.0059522171,11.156625113072522,10.1655605107,0.12268869060681807,0.8177621043822441
VBB,2018,4,0.0,0.0,415872000.0,0.0,0.0,0.0,172.5482840874115,0.0,0.28357017529993833,0.0821801276,0.0069091142,11.480219362827528,10.4654007961,0.13160659695698898,0.7886995026746498
VBB,2018,3,0.0,0.0,415872000.0,0.0,0.0,0.0,130.10493613419513,0.0,0.21637520445011418,0.1181935213,0.0093165315,13.095312350628975,12.0953123506,0.17057960175224512,0.622701503573638
VBB,2018,2,0.0,0.0,324900000.0,0.0,0.0,0.0,266.24499846106494,0.0,0.2918681274187943,0.0,0.0,12.87354573781393,0.0,0.16506286579876114,0.6100511339101674
VBB,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31515883147020557,0.0,0.0,12.273626355547957,0.0,0.1689901274216548,0.5959825809979167
VBB,2017,4,0.0,0.0,324900000.0,0.0,0.0,0.0,582.0806401969837,10247.0760233918,0.7529272186545742,0.0820672614,0.0067096711,12.475865466205105,11.4752512184,0.17536040128856883,0.5829039550101849
VBB,2017,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06492890710808881,0.0,0.0,11.160585017775196,0.0,0.18811263794126845,0.5486408228040085
