ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Current Ratio,Cash Ratio,Quick Ratio,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,(ST+LT borrowings)/Equity,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
HNT,2016,4,0.3954335278,22550000000,5500000,12.2042051046,0.1023432885,0.9103498301,265.6732821818182,10368.3671501818,1.6298938524,0.10115993062416927,0.024272759621617866,0.0328800655,0.0608424655,0.0143488868,0.04301666703639829,28210248499,2589573091,1.5749359795,0.2731866775,1.5108400689,2.2485066328054013,1.7110722206,3.6081174369,61.17144332804545,4.7624194671,29.3455516142,95.27941440934545,76.6417159435,0.7364094583,1.2485066328,0.9039391782953642,1.0368367150181819
