ticker,yearReport,lengthReport,Gross Profit Margin (%),Net Profit Margin (%),Biên EBIT (%),EBIT (Bn. VND),Interest Coverage,Financial Leverage,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
ACE,2015,3,0.22294626604130424,0.0985968616676834,0.1251937285083982,6996866356,-57.30657801332703,2.0420291848210197,0.21376773613417405,2.0029125818929643
