ticker,yearReport,lengthReport,P/B,Market Capital,Outstanding Share,P/E,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA,Gross Profit Margin (%),Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Biên EBIT (%),EBITDA (Bn. VND),EBIT (Bn. VND),Dividend yield (%),Current Ratio,Cash Ratio,Quick Ratio,Financial Leverage,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital
SAF,2024,3,4.2650307722,715567446000,12046590,14.3938294963,0.9807930302,14.9304043971,1074.1701786148612,13927.2148720924,10.3829857481,0.19615214489169772,0.06569963464199256,0.2888752642,0.3373735666,0.1822966334,0.07688939015981579,62174449345.0,15144002851,0.0505050505,2.1952089472,0.5829508678,1.5870041732,1.7158456846511436,2.6753316733,29.2455747242,19.856618638863026,54.5184743619,9.0189448771,83.39403787786303,6.6949782486,0.7158456847,0.14412814018897518,1.3927214872092435
SAF,2024,2,4.6914953957,726409377000,12046590,14.3540006506,0.9783489718,17.7956209637,970.4969105780142,12853.0446934776,10.918562456,0.19876657501347864,0.06794459242265538,0.2958041738,0.3658457687,0.1835020893,0.07794544978431721,63055534956.0,13412018892,0.0497512438,2.2190588857,0.3555592257,1.3430547557,1.6890747734796392,2.6922797335,28.7555418573,18.871222229561862,58.1999161037,8.939443113,86.01058144626185,6.2714867037,0.6890747735,0.15966662190116857,1.2853044693477573
SAF,2024,1,3.4580628756,652925178000,12046590,13.2063044193,0.8392923562,33.6797635681,984.7249302084656,15673.5148982409,10.7016587312,0.20476341725946953,0.06822182817343511,0.2910874137,0.2865223834,0.1785306162,0.07717648291994,59263246998.0,13419634655,0.0553505535,2.7337297311,0.1976943742,1.7507494878,1.5013048925482237,2.809187583,28.798704336,18.49198777478523,55.541002478,8.0757157691,82.10870602188523,6.5717214979,0.5013048925,0.13061805321692696,1.5673514898240912
SAF,2023,4,4.1460188438,733637331000,12046590,14.3262953457,0.9253708248,65.5703801677,1097.376330563255,14688.7899680324,10.7758460015,0.19230931178857655,0.0708180780431074,0.2900854462,0.3112699149,0.192186877,0.07835918555171108,62290567676.0,14627344687,0.0492610837,2.8599476521,0.6828935751,1.7475780781,1.4577913891236467,2.975375803,27.2337978748,17.033631736488545,43.8289208109,6.0448666103,66.90741915768855,8.3278345268,0.4577913891,0.14818479747321026,1.4688789968032447
SAF,2023,3,3.8553752684,631241316000,12046590,12.668739874,0.7864743592,31.8841014758,1148.3212425258932,13591.4136374692,9.6901305742,0.18988512581256398,0.06591619975379226,0.2933208826,0.3306172111,0.1758651715,0.0723656898601635,58702774464.0,15186862951,0.0572519084,1.9966139673,0.4573459578,1.2336184881,1.8333974366730197,2.8328833412,26.8894321323,19.302880484707398,49.2114482919,9.4259013669,77.94023014350739,7.4169733399,0.8333974367,0.16903859553838668,1.3591413637469192
SAF,2023,2,4.0182937178,602329500000,12046590,11.9531381603,0.7361361328,90.3460068537,873.6779535121557,12443.0923949433,10.2895225065,0.1647456917536387,0.05071439610196364,0.2964387116,0.3652960762,0.1812140957,0.05235414019523847,56376254811.0,10865138824,0.06,2.0354090022,0.1914235982,1.1950783961,1.7753212979378843,2.9424953162,26.1769117728,19.033610235394296,42.26538028,8.463420708,69.7624112233943,8.6359095217,0.7753212979,0.19675389093309117,1.24430923949433
SAF,2023,1,3.1426886608,596306205000,12046590,11.5416376637,0.7428198744,-44.6652255905,1131.5489818280525,15750.8443701496,8.8640628845,0.20163940138757508,0.07042444501237057,0.3039812783,0.2991346979,0.1878100816,0.07439483285820063,60044942021.0,14399812162,0.0606060606,2.5588002782,0.6262742292,1.737625155,1.5391337782028387,2.9181178189,25.0392824115,18.733284787634986,38.2648216026,8.3044439306,65.30255032083498,9.5387874479,0.5391337782,0.1592966313502212,1.5750844370149562
SAF,2022,4,4.0357622192,710748810000,12046590,13.7468096757,0.896624999,280.6996469153,982.6169436330115,14619.2953883215,10.7774668634,0.1976279056220311,0.06175880642924693,0.3043952045,0.327038624,0.1943403485,0.07137450208677283,62968617925.0,13680204063,0.0576271186,2.4573583563,0.6257064547,1.7929430559,1.5612390644319045,2.979573161,23.9057741793,16.947537485491615,29.8086939789,7.4696739316,54.22590539599162,12.2447498122,0.5612390644,0.1817062094813644,1.461929538832151
SAF,2022,3,4.0278311255,661357791000,12046590,13.4628938827,0.8251844659,47.606809207,1195.1580515315952,13630.1642966184,10.6996172654,0.17006546973397527,0.06385520816019191,0.3000985476,0.3275778551,0.1838187568,0.07012644763390315,58810624578.0,15811569661,0.0546448087,2.1377237415,0.2792352473,1.5947700081,1.7003065189432196,2.9990050944,24.0412277662,15.486201581697276,29.1002648386,7.4554290038,52.04189542409728,12.5428411743,0.7003065189,0.2028772834617573,1.363016429661838
SAF,2022,2,3.9646943142,593908916200,12046834,11.8233128513,0.7110980794,6.8563992435,979.4756256291072,12434.7543829358,9.7041882958,0.17622617326611953,0.0614367430694431,0.3115938975,0.3736575943,0.1886871715,0.0669966395227785,57711076225.0,12867417547,0.060851927,2.1209773564,0.3244411923,1.5271363939,1.6969371811276988,3.1372711091,25.0776798288,15.735063030301387,24.6714023029,7.0019585954,47.40842392860138,14.7944569798,0.6969371811,0.21830487365805706,1.2435006245086784
